Country,Subject,TIME,Period,Unit Code,PowerCode Code,PowerCode,Value
Slovak Republic,Total population,2006-Q3,Q3-2006,PER,3,Thousands,5391.3
Slovak Republic,Total population,2006-Q4,Q4-2006,PER,3,Thousands,5392.6
Slovak Republic,Total population,2007-Q1,Q1-2007,PER,3,Thousands,5394
Slovak Republic,Total population,2007-Q2,Q2-2007,PER,3,Thousands,5395.6
Slovak Republic,Total population,2007-Q3,Q3-2007,PER,3,Thousands,5397.4
Slovak Republic,Total population,2007-Q4,Q4-2007,PER,3,Thousands,5399.3
Slovak Republic,Total population,2008-Q1,Q1-2008,PER,3,Thousands,5401.8
Slovak Republic,Total population,2008-Q2,Q2-2008,PER,3,Thousands,5404.3
Slovak Republic,Total population,2008-Q3,Q3-2008,PER,3,Thousands,5407.2
Slovak Republic,Total population,2008-Q4,Q4-2008,PER,3,Thousands,5410.1
Slovak Republic,Total population,2009-Q1,Q1-2009,PER,3,Thousands,5413
Slovak Republic,Total population,2009-Q2,Q2-2009,PER,3,Thousands,5416.1
Slovak Republic,Total population,2009-Q3,Q3-2009,PER,3,Thousands,5419.3
Slovak Republic,Total population,2009-Q4,Q4-2009,PER,3,Thousands,5422.6
Slovak Republic,Total population,2010-Q1,Q1-2010,PER,3,Thousands,5425.9
Slovak Republic,Total population,2010-Q2,Q2-2010,PER,3,Thousands,5428.8
Slovak Republic,Total population,2010-Q3,Q3-2010,PER,3,Thousands,5431.4
Slovak Republic,Total population,2010-Q4,Q4-2010,PER,3,Thousands,5433.8
Slovak Republic,Total population,2011-Q1,Q1-2011,PER,3,Thousands,5393.9
Slovak Republic,Total population,2011-Q2,Q2-2011,PER,3,Thousands,5396.8
Slovak Republic,Total population,2011-Q3,Q3-2011,PER,3,Thousands,5399.7
Slovak Republic,Total population,2011-Q4,Q4-2011,PER,3,Thousands,5402
Slovak Republic,Total population,2012-Q1,Q1-2012,PER,3,Thousands,5404.1
Slovak Republic,Total population,2012-Q2,Q2-2012,PER,3,Thousands,5405.5
Slovak Republic,Total population,2012-Q3,Q3-2012,PER,3,Thousands,5406.8
Slovak Republic,Total population,2012-Q4,Q4-2012,PER,3,Thousands,5408.5
Slovak Republic,Total population,2013-Q1,Q1-2013,PER,3,Thousands,5410.4
Slovak Republic,Total population,2013-Q2,Q2-2013,PER,3,Thousands,5412.2
Slovak Republic,Total population,2013-Q3,Q3-2013,PER,3,Thousands,5413.8
Slovak Republic,Total population,2013-Q4,Q4-2013,PER,3,Thousands,5415.6
Slovak Republic,Total population,2014-Q1,Q1-2014,PER,3,Thousands,5416.6
Slovak Republic,Total population,2014-Q2,Q2-2014,PER,3,Thousands,5418.3
Slovak Republic,Total population,2014-Q3,Q3-2014,PER,3,Thousands,5419.2
Slovak Republic,Total population,2014-Q4,Q4-2014,PER,3,Thousands,5420.2
Slovak Republic,Total population,2015-Q1,Q1-2015,PER,3,Thousands,5420.7
Slovak Republic,Total population,2015-Q2,Q2-2015,PER,3,Thousands,5421.4
Slovak Republic,Total population,2015-Q3,Q3-2015,PER,3,Thousands,5422.7
Slovak Republic,Total population,2015-Q4,Q4-2015,PER,3,Thousands,5424.5
Slovak Republic,Total population,2016-Q1,Q1-2016,PER,3,Thousands,5427.3
Slovak Republic,Total population,2016-Q2,Q2-2016,PER,3,Thousands,5429.8
Slovak Republic,Total population,2016-Q3,Q3-2016,PER,3,Thousands,5431.9
Slovak Republic,Total population,2016-Q4,Q4-2016,PER,3,Thousands,5434.3
Slovak Republic,Total population,2017-Q1,Q1-2017,PER,3,Thousands,5435.3
Slovak Republic,Total population,2017-Q2,Q2-2017,PER,3,Thousands,5437.5
Slovak Republic,Total population,2017-Q3,Q3-2017,PER,3,Thousands,5439.4
Slovak Republic,Total population,2017-Q4,Q4-2017,PER,3,Thousands,5441.3
Slovak Republic,Total population,2018-Q1,Q1-2018,PER,3,Thousands,5443.4
Slovak Republic,Total population,2018-Q2,Q2-2018,PER,3,Thousands,5445.1
Slovak Republic,Total population,2018-Q3,Q3-2018,PER,3,Thousands,5446.9
Slovak Republic,Total population,2018-Q4,Q4-2018,PER,3,Thousands,5448.6
Slovak Republic,Total population,2019-Q1,Q1-2019,PER,3,Thousands,5450.3
Slovak Republic,Total population,2019-Q2,Q2-2019,PER,3,Thousands,5452.1
Slovak Republic,Total population,2019-Q3,Q3-2019,PER,3,Thousands,5454.2
Slovak Republic,Total population,2019-Q4,Q4-2019,PER,3,Thousands,5456.4
Slovak Republic,Total population,2020-Q1,Q1-2020,PER,3,Thousands,5459.3
Slovak Republic,Total population,2020-Q2,Q2-2020,PER,3,Thousands,5461.1
Slovak Republic,Total population,2020-Q3,Q3-2020,PER,3,Thousands,5461.4
Slovak Republic,Total population,2020-Q4,Q4-2020,PER,3,Thousands,5460.2
Slovak Republic,Total population,2021-Q1,Q1-2021,PER,3,Thousands,5446.2
Slovak Republic,Total population,2021-Q2,Q2-2021,PER,3,Thousands,5441.6
Slovak Republic,Total population,2021-Q3,Q3-2021,PER,3,Thousands,5438.4
Slovak Republic,Total population,2021-Q4,Q4-2021,PER,3,Thousands,5436.5
Slovak Republic,Total population,2022-Q1,Q1-2022,PER,3,Thousands,5447.7
Slovak Republic,Total population,2022-Q2,Q2-2022,PER,3,Thousands,5509.2
Slovak Republic,Total population,2022-Q3,Q3-2022,PER,3,Thousands,5517.7
Slovak Republic,Total population,2022-Q4,Q4-2022,PER,3,Thousands,5527.6
Slovak Republic,Total population,2023-Q1,Q1-2023,PER,3,Thousands,5538.6
Spain,Total population,2000-Q1,Q1-2000,PER,3,Thousands,40478.6
Spain,Total population,2000-Q2,Q2-2000,PER,3,Thousands,40526.4
Spain,Total population,2000-Q3,Q3-2000,PER,3,Thousands,40579.6
Spain,Total population,2000-Q4,Q4-2000,PER,3,Thousands,40633
Spain,Total population,2001-Q1,Q1-2001,PER,3,Thousands,40674
Spain,Total population,2001-Q2,Q2-2001,PER,3,Thousands,40720.5
Spain,Total population,2001-Q3,Q3-2001,PER,3,Thousands,40775.5
Spain,Total population,2001-Q4,Q4-2001,PER,3,Thousands,40894.1
Spain,Total population,2002-Q1,Q1-2002,PER,3,Thousands,41120.8
Spain,Total population,2002-Q2,Q2-2002,PER,3,Thousands,41319.3
Spain,Total population,2002-Q3,Q3-2002,PER,3,Thousands,41516.8
Spain,Total population,2002-Q4,Q4-2002,PER,3,Thousands,41737.1
Spain,Total population,2003-Q1,Q1-2003,PER,3,Thousands,41922.3
Spain,Total population,2003-Q2,Q2-2003,PER,3,Thousands,42112.9
Spain,Total population,2003-Q3,Q3-2003,PER,3,Thousands,42285.6
Spain,Total population,2003-Q4,Q4-2003,PER,3,Thousands,42464.2
Spain,Total population,2004-Q1,Q1-2004,PER,3,Thousands,42595
Spain,Total population,2004-Q2,Q2-2004,PER,3,Thousands,42746.8
Spain,Total population,2004-Q3,Q3-2004,PER,3,Thousands,42926.3
Spain,Total population,2004-Q4,Q4-2004,PER,3,Thousands,43168.7
Spain,Total population,2005-Q1,Q1-2005,PER,3,Thousands,43378.3
Spain,Total population,2005-Q2,Q2-2005,PER,3,Thousands,43584.8
Spain,Total population,2005-Q3,Q3-2005,PER,3,Thousands,43751.4
Spain,Total population,2005-Q4,Q4-2005,PER,3,Thousands,43936
Spain,Total population,2006-Q1,Q1-2006,PER,3,Thousands,44079.7
Spain,Total population,2006-Q2,Q2-2006,PER,3,Thousands,44248.2
Spain,Total population,2006-Q3,Q3-2006,PER,3,Thousands,44441.4
Spain,Total population,2006-Q4,Q4-2006,PER,3,Thousands,44672.8
Spain,Total population,2007-Q1,Q1-2007,PER,3,Thousands,44898.3
Spain,Total population,2007-Q2,Q2-2007,PER,3,Thousands,45116.2
Spain,Total population,2007-Q3,Q3-2007,PER,3,Thousands,45342.1
Spain,Total population,2007-Q4,Q4-2007,PER,3,Thousands,45587.5
Spain,Total population,2008-Q1,Q1-2008,PER,3,Thousands,45752.7
Spain,Total population,2008-Q2,Q2-2008,PER,3,Thousands,45913.1
Spain,Total population,2008-Q3,Q3-2008,PER,3,Thousands,46062.9
Spain,Total population,2008-Q4,Q4-2008,PER,3,Thousands,46203.9
Spain,Total population,2009-Q1,Q1-2009,PER,3,Thousands,46270.7
Spain,Total population,2009-Q2,Q2-2009,PER,3,Thousands,46334.5
Spain,Total population,2009-Q3,Q3-2009,PER,3,Thousands,46398.5
Spain,Total population,2009-Q4,Q4-2009,PER,3,Thousands,46466.6
Spain,Total population,2010-Q1,Q1-2010,PER,3,Thousands,46495.7
Spain,Total population,2010-Q2,Q2-2010,PER,3,Thousands,46533.6
Spain,Total population,2010-Q3,Q3-2010,PER,3,Thousands,46578.9
Spain,Total population,2010-Q4,Q4-2010,PER,3,Thousands,46641.7
Spain,Total population,2011-Q1,Q1-2011,PER,3,Thousands,46669.6
Spain,Total population,2011-Q2,Q2-2011,PER,3,Thousands,46706.5
Spain,Total population,2011-Q3,Q3-2011,PER,3,Thousands,46755.7
Spain,Total population,2011-Q4,Q4-2011,PER,3,Thousands,46813.2
Spain,Total population,2012-Q1,Q1-2012,PER,3,Thousands,46797.5
Spain,Total population,2012-Q2,Q2-2012,PER,3,Thousands,46771.2
Spain,Total population,2012-Q3,Q3-2012,PER,3,Thousands,46753.2
Spain,Total population,2012-Q4,Q4-2012,PER,3,Thousands,46743.8
Spain,Total population,2013-Q1,Q1-2013,PER,3,Thousands,46680
Spain,Total population,2013-Q2,Q2-2013,PER,3,Thousands,46609.8
Spain,Total population,2013-Q3,Q3-2013,PER,3,Thousands,46553.4
Spain,Total population,2013-Q4,Q4-2013,PER,3,Thousands,46529.7
Spain,Total population,2014-Q1,Q1-2014,PER,3,Thousands,46481.4
Spain,Total population,2014-Q2,Q2-2014,PER,3,Thousands,46463.8
Spain,Total population,2014-Q3,Q3-2014,PER,3,Thousands,46454.8
Spain,Total population,2014-Q4,Q4-2014,PER,3,Thousands,46420.5
Spain,Total population,2015-Q1,Q1-2015,PER,3,Thousands,46415.8
Spain,Total population,2015-Q2,Q2-2015,PER,3,Thousands,46396.1
Spain,Total population,2015-Q3,Q3-2015,PER,3,Thousands,46397
Spain,Total population,2015-Q4,Q4-2015,PER,3,Thousands,46431.7
Spain,Total population,2016-Q1,Q1-2016,PER,3,Thousands,46423.2
Spain,Total population,2016-Q2,Q2-2016,PER,3,Thousands,46426
Spain,Total population,2016-Q3,Q3-2016,PER,3,Thousands,46448.9
Spain,Total population,2016-Q4,Q4-2016,PER,3,Thousands,46501.4
Spain,Total population,2017-Q1,Q1-2017,PER,3,Thousands,46503.8
Spain,Total population,2017-Q2,Q2-2017,PER,3,Thousands,46502.5
Spain,Total population,2017-Q3,Q3-2017,PER,3,Thousands,46532.3
Spain,Total population,2017-Q4,Q4-2017,PER,3,Thousands,46592.9
Spain,Total population,2018-Q1,Q1-2018,PER,3,Thousands,46639.6
Spain,Total population,2018-Q2,Q2-2018,PER,3,Thousands,46674.5
Spain,Total population,2018-Q3,Q3-2018,PER,3,Thousands,46746.2
Spain,Total population,2018-Q4,Q4-2018,PER,3,Thousands,46855
Spain,Total population,2019-Q1,Q1-2019,PER,3,Thousands,46957.2
Spain,Total population,2019-Q2,Q2-2019,PER,3,Thousands,47046.7
Spain,Total population,2019-Q3,Q3-2019,PER,3,Thousands,47149.7
Spain,Total population,2019-Q4,Q4-2019,PER,3,Thousands,47267.9
Spain,Total population,2020-Q1,Q1-2020,PER,3,Thousands,47337.1
Spain,Total population,2020-Q2,Q2-2020,PER,3,Thousands,47349.8
Spain,Total population,2020-Q3,Q3-2020,PER,3,Thousands,47362.4
Spain,Total population,2020-Q4,Q4-2020,PER,3,Thousands,47373.5
Spain,Total population,2021-Q1,Q1-2021,PER,3,Thousands,47346.7
Spain,Total population,2021-Q2,Q2-2021,PER,3,Thousands,47303.6
Spain,Total population,2021-Q3,Q3-2021,PER,3,Thousands,47310.2
Spain,Total population,2021-Q4,Q4-2021,PER,3,Thousands,47365.8
Spain,Total population,2022-Q1,Q1-2022,PER,3,Thousands,47425.6
Spain,Total population,2022-Q2,Q2-2022,PER,3,Thousands,47524.3
Spain,Total population,2022-Q3,Q3-2022,PER,3,Thousands,47671.4
Spain,Total population,2022-Q4,Q4-2022,PER,3,Thousands,47838.8
Spain,Total population,2023-Q1,Q1-2023,PER,3,Thousands,47982.5
United Kingdom,Total population,2000-Q1,Q1-2000,PER,3,Thousands,58836
United Kingdom,Total population,2000-Q2,Q2-2000,PER,3,Thousands,58886
United Kingdom,Total population,2000-Q3,Q3-2000,PER,3,Thousands,58943
United Kingdom,Total population,2000-Q4,Q4-2000,PER,3,Thousands,59000
United Kingdom,Total population,2001-Q1,Q1-2001,PER,3,Thousands,59056
United Kingdom,Total population,2001-Q2,Q2-2001,PER,3,Thousands,59113
United Kingdom,Total population,2001-Q3,Q3-2001,PER,3,Thousands,59176
United Kingdom,Total population,2001-Q4,Q4-2001,PER,3,Thousands,59239
United Kingdom,Total population,2002-Q1,Q1-2002,PER,3,Thousands,59303
United Kingdom,Total population,2002-Q2,Q2-2002,PER,3,Thousands,59366
United Kingdom,Total population,2002-Q3,Q3-2002,PER,3,Thousands,59433
United Kingdom,Total population,2002-Q4,Q4-2002,PER,3,Thousands,59501
United Kingdom,Total population,2003-Q1,Q1-2003,PER,3,Thousands,59569
United Kingdom,Total population,2003-Q2,Q2-2003,PER,3,Thousands,59637
United Kingdom,Total population,2003-Q3,Q3-2003,PER,3,Thousands,59715
United Kingdom,Total population,2003-Q4,Q4-2003,PER,3,Thousands,59794
United Kingdom,Total population,2004-Q1,Q1-2004,PER,3,Thousands,59872
United Kingdom,Total population,2004-Q2,Q2-2004,PER,3,Thousands,59950
United Kingdom,Total population,2004-Q3,Q3-2004,PER,3,Thousands,60066
United Kingdom,Total population,2004-Q4,Q4-2004,PER,3,Thousands,60182
United Kingdom,Total population,2005-Q1,Q1-2005,PER,3,Thousands,60298
United Kingdom,Total population,2005-Q2,Q2-2005,PER,3,Thousands,60413
United Kingdom,Total population,2005-Q3,Q3-2005,PER,3,Thousands,60517
United Kingdom,Total population,2005-Q4,Q4-2005,PER,3,Thousands,60620
United Kingdom,Total population,2006-Q1,Q1-2006,PER,3,Thousands,60724
United Kingdom,Total population,2006-Q2,Q2-2006,PER,3,Thousands,60827
United Kingdom,Total population,2006-Q3,Q3-2006,PER,3,Thousands,60950
United Kingdom,Total population,2006-Q4,Q4-2006,PER,3,Thousands,61073
United Kingdom,Total population,2007-Q1,Q1-2007,PER,3,Thousands,61196
United Kingdom,Total population,2007-Q2,Q2-2007,PER,3,Thousands,61319
United Kingdom,Total population,2007-Q3,Q3-2007,PER,3,Thousands,61445
United Kingdom,Total population,2007-Q4,Q4-2007,PER,3,Thousands,61571
United Kingdom,Total population,2008-Q1,Q1-2008,PER,3,Thousands,61698
United Kingdom,Total population,2008-Q2,Q2-2008,PER,3,Thousands,61824
United Kingdom,Total population,2008-Q3,Q3-2008,PER,3,Thousands,61933
United Kingdom,Total population,2008-Q4,Q4-2008,PER,3,Thousands,62042
United Kingdom,Total population,2009-Q1,Q1-2009,PER,3,Thousands,62151
United Kingdom,Total population,2009-Q2,Q2-2009,PER,3,Thousands,62261
United Kingdom,Total population,2009-Q3,Q3-2009,PER,3,Thousands,62385
United Kingdom,Total population,2009-Q4,Q4-2009,PER,3,Thousands,62510
United Kingdom,Total population,2010-Q1,Q1-2010,PER,3,Thousands,62635
United Kingdom,Total population,2010-Q2,Q2-2010,PER,3,Thousands,62760
United Kingdom,Total population,2010-Q3,Q3-2010,PER,3,Thousands,62891
United Kingdom,Total population,2010-Q4,Q4-2010,PER,3,Thousands,63022
United Kingdom,Total population,2011-Q1,Q1-2011,PER,3,Thousands,63154
United Kingdom,Total population,2011-Q2,Q2-2011,PER,3,Thousands,63285
United Kingdom,Total population,2011-Q3,Q3-2011,PER,3,Thousands,63390
United Kingdom,Total population,2011-Q4,Q4-2011,PER,3,Thousands,63495
United Kingdom,Total population,2012-Q1,Q1-2012,PER,3,Thousands,63600
United Kingdom,Total population,2012-Q2,Q2-2012,PER,3,Thousands,63705
United Kingdom,Total population,2012-Q3,Q3-2012,PER,3,Thousands,63805
United Kingdom,Total population,2012-Q4,Q4-2012,PER,3,Thousands,63905
United Kingdom,Total population,2013-Q1,Q1-2013,PER,3,Thousands,64006
United Kingdom,Total population,2013-Q2,Q2-2013,PER,3,Thousands,64106
United Kingdom,Total population,2013-Q3,Q3-2013,PER,3,Thousands,64228
United Kingdom,Total population,2013-Q4,Q4-2013,PER,3,Thousands,64351
United Kingdom,Total population,2014-Q1,Q1-2014,PER,3,Thousands,64474
United Kingdom,Total population,2014-Q2,Q2-2014,PER,3,Thousands,64597
United Kingdom,Total population,2014-Q3,Q3-2014,PER,3,Thousands,64725
United Kingdom,Total population,2014-Q4,Q4-2014,PER,3,Thousands,64853
United Kingdom,Total population,2015-Q1,Q1-2015,PER,3,Thousands,64982
United Kingdom,Total population,2015-Q2,Q2-2015,PER,3,Thousands,65110
United Kingdom,Total population,2015-Q3,Q3-2015,PER,3,Thousands,65245
United Kingdom,Total population,2015-Q4,Q4-2015,PER,3,Thousands,65379
United Kingdom,Total population,2016-Q1,Q1-2016,PER,3,Thousands,65514
United Kingdom,Total population,2016-Q2,Q2-2016,PER,3,Thousands,65648
United Kingdom,Total population,2016-Q3,Q3-2016,PER,3,Thousands,65746
United Kingdom,Total population,2016-Q4,Q4-2016,PER,3,Thousands,65844
United Kingdom,Total population,2017-Q1,Q1-2017,PER,3,Thousands,65942
United Kingdom,Total population,2017-Q2,Q2-2017,PER,3,Thousands,66040
United Kingdom,Total population,2017-Q3,Q3-2017,PER,3,Thousands,66139
United Kingdom,Total population,2017-Q4,Q4-2017,PER,3,Thousands,66238
United Kingdom,Total population,2018-Q1,Q1-2018,PER,3,Thousands,66337
United Kingdom,Total population,2018-Q2,Q2-2018,PER,3,Thousands,66436
United Kingdom,Total population,2018-Q3,Q3-2018,PER,3,Thousands,66526
United Kingdom,Total population,2018-Q4,Q4-2018,PER,3,Thousands,66616
United Kingdom,Total population,2019-Q1,Q1-2019,PER,3,Thousands,66707
United Kingdom,Total population,2019-Q2,Q2-2019,PER,3,Thousands,66797
United Kingdom,Total population,2019-Q3,Q3-2019,PER,3,Thousands,66868
United Kingdom,Total population,2019-Q4,Q4-2019,PER,3,Thousands,66939
United Kingdom,Total population,2020-Q1,Q1-2020,PER,3,Thousands,67010
United Kingdom,Total population,2020-Q2,Q2-2020,PER,3,Thousands,67081
United Kingdom,Total population,2020-Q3,Q3-2020,PER,3,Thousands,67148
United Kingdom,Total population,2020-Q4,Q4-2020,PER,3,Thousands,67216
United Kingdom,Total population,2021-Q1,Q1-2021,PER,3,Thousands,67283
United Kingdom,Total population,2021-Q2,Q2-2021,PER,3,Thousands,67351
United Kingdom,Total population,2021-Q3,Q3-2021,PER,3,Thousands,67412
United Kingdom,Total population,2021-Q4,Q4-2021,PER,3,Thousands,67473
United Kingdom,Total population,2022-Q1,Q1-2022,PER,3,Thousands,67681
United Kingdom,Total population,2022-Q2,Q2-2022,PER,3,Thousands,67791
United Kingdom,Total population,2022-Q3,Q3-2022,PER,3,Thousands,67874
United Kingdom,Total population,2022-Q4,Q4-2022,PER,3,Thousands,67957
United Kingdom,Total population,2023-Q1,Q1-2023,PER,3,Thousands,68040
Estonia,Total population,2000-Q1,Q1-2000,PER,3,Thousands,1403.6
Estonia,Total population,2000-Q2,Q2-2000,PER,3,Thousands,1401.9
Estonia,Total population,2000-Q3,Q3-2000,PER,3,Thousands,1400.4
Estonia,Total population,2000-Q4,Q4-2000,PER,3,Thousands,1398.9
Estonia,Total population,2001-Q1,Q1-2001,PER,3,Thousands,1395.1
Estonia,Total population,2001-Q2,Q2-2001,PER,3,Thousands,1393.4
Estonia,Total population,2001-Q3,Q3-2001,PER,3,Thousands,1391.8
Estonia,Total population,2001-Q4,Q4-2001,PER,3,Thousands,1390.1
Estonia,Total population,2002-Q1,Q1-2002,PER,3,Thousands,1386
Estonia,Total population,2002-Q2,Q2-2002,PER,3,Thousands,1384.3
Estonia,Total population,2002-Q3,Q3-2002,PER,3,Thousands,1382.5
Estonia,Total population,2002-Q4,Q4-2002,PER,3,Thousands,1380.8
Estonia,Total population,2003-Q1,Q1-2003,PER,3,Thousands,1377.8
Estonia,Total population,2003-Q2,Q2-2003,PER,3,Thousands,1376
Estonia,Total population,2003-Q3,Q3-2003,PER,3,Thousands,1374.2
Estonia,Total population,2003-Q4,Q4-2003,PER,3,Thousands,1372.5
Estonia,Total population,2004-Q1,Q1-2004,PER,3,Thousands,1368.9
Estonia,Total population,2004-Q2,Q2-2004,PER,3,Thousands,1367.1
Estonia,Total population,2004-Q3,Q3-2004,PER,3,Thousands,1365.4
Estonia,Total population,2004-Q4,Q4-2004,PER,3,Thousands,1363.7
Estonia,Total population,2005-Q1,Q1-2005,PER,3,Thousands,1361.4
Estonia,Total population,2005-Q2,Q2-2005,PER,3,Thousands,1359.7
Estonia,Total population,2005-Q3,Q3-2005,PER,3,Thousands,1358
Estonia,Total population,2005-Q4,Q4-2005,PER,3,Thousands,1356.4
Estonia,Total population,2006-Q1,Q1-2006,PER,3,Thousands,1353
Estonia,Total population,2006-Q2,Q2-2006,PER,3,Thousands,1351.4
Estonia,Total population,2006-Q3,Q3-2006,PER,3,Thousands,1349.9
Estonia,Total population,2006-Q4,Q4-2006,PER,3,Thousands,1348.4
Estonia,Total population,2007-Q1,Q1-2007,PER,3,Thousands,1345
Estonia,Total population,2007-Q2,Q2-2007,PER,3,Thousands,1343.6
Estonia,Total population,2007-Q3,Q3-2007,PER,3,Thousands,1342.2
Estonia,Total population,2007-Q4,Q4-2007,PER,3,Thousands,1340.9
Estonia,Total population,2008-Q1,Q1-2008,PER,3,Thousands,1340.2
Estonia,Total population,2008-Q2,Q2-2008,PER,3,Thousands,1339
Estonia,Total population,2008-Q3,Q3-2008,PER,3,Thousands,1337.8
Estonia,Total population,2008-Q4,Q4-2008,PER,3,Thousands,1336.6
Estonia,Total population,2009-Q1,Q1-2009,PER,3,Thousands,1337.2
Estonia,Total population,2009-Q2,Q2-2009,PER,3,Thousands,1336.2
Estonia,Total population,2009-Q3,Q3-2009,PER,3,Thousands,1335.1
Estonia,Total population,2009-Q4,Q4-2009,PER,3,Thousands,1334.1
Estonia,Total population,2010-Q1,Q1-2010,PER,3,Thousands,1334.7
Estonia,Total population,2010-Q2,Q2-2010,PER,3,Thousands,1333.7
Estonia,Total population,2010-Q3,Q3-2010,PER,3,Thousands,1332.8
Estonia,Total population,2010-Q4,Q4-2010,PER,3,Thousands,1331.9
Estonia,Total population,2011-Q1,Q1-2011,PER,3,Thousands,1331
Estonia,Total population,2011-Q2,Q2-2011,PER,3,Thousands,1330.1
Estonia,Total population,2011-Q3,Q3-2011,PER,3,Thousands,1329.2
Estonia,Total population,2011-Q4,Q4-2011,PER,3,Thousands,1328.4
Estonia,Total population,2012-Q1,Q1-2012,PER,3,Thousands,1326.3
Estonia,Total population,2012-Q2,Q2-2012,PER,3,Thousands,1325.5
Estonia,Total population,2012-Q3,Q3-2012,PER,3,Thousands,1324.8
Estonia,Total population,2012-Q4,Q4-2012,PER,3,Thousands,1324.1
Estonia,Total population,2013-Q1,Q1-2013,PER,3,Thousands,1321.1
Estonia,Total population,2013-Q2,Q2-2013,PER,3,Thousands,1320.5
Estonia,Total population,2013-Q3,Q3-2013,PER,3,Thousands,1319.9
Estonia,Total population,2013-Q4,Q4-2013,PER,3,Thousands,1319.3
Estonia,Total population,2014-Q1,Q1-2014,PER,3,Thousands,1316.4
Estonia,Total population,2014-Q2,Q2-2014,PER,3,Thousands,1316
Estonia,Total population,2014-Q3,Q3-2014,PER,3,Thousands,1315.6
Estonia,Total population,2014-Q4,Q4-2014,PER,3,Thousands,1315.3
Estonia,Total population,2015-Q1,Q1-2015,PER,3,Thousands,1313.5
Estonia,Total population,2015-Q2,Q2-2015,PER,3,Thousands,1313.3
Estonia,Total population,2015-Q3,Q3-2015,PER,3,Thousands,1313.3
Estonia,Total population,2015-Q4,Q4-2015,PER,3,Thousands,1313.3
Estonia,Total population,2016-Q1,Q1-2016,PER,3,Thousands,1315.6
Estonia,Total population,2016-Q2,Q2-2016,PER,3,Thousands,1315.8
Estonia,Total population,2016-Q3,Q3-2016,PER,3,Thousands,1316
Estonia,Total population,2016-Q4,Q4-2016,PER,3,Thousands,1316.3
Estonia,Total population,2017-Q1,Q1-2017,PER,3,Thousands,1314.9
Estonia,Total population,2017-Q2,Q2-2017,PER,3,Thousands,1315.3
Estonia,Total population,2017-Q3,Q3-2017,PER,3,Thousands,1315.8
Estonia,Total population,2017-Q4,Q4-2017,PER,3,Thousands,1316.4
Estonia,Total population,2018-Q1,Q1-2018,PER,3,Thousands,1318
Estonia,Total population,2018-Q2,Q2-2018,PER,3,Thousands,1318.7
Estonia,Total population,2018-Q3,Q3-2018,PER,3,Thousands,1319.5
Estonia,Total population,2018-Q4,Q4-2018,PER,3,Thousands,1320.4
Estonia,Total population,2019-Q1,Q1-2019,PER,3,Thousands,1323.3
Estonia,Total population,2019-Q2,Q2-2019,PER,3,Thousands,1324.3
Estonia,Total population,2019-Q3,Q3-2019,PER,3,Thousands,1325.3
Estonia,Total population,2019-Q4,Q4-2019,PER,3,Thousands,1326.4
Estonia,Total population,2020-Q1,Q1-2020,PER,3,Thousands,1327
Estonia,Total population,2020-Q2,Q2-2020,PER,3,Thousands,1328.2
Estonia,Total population,2020-Q3,Q3-2020,PER,3,Thousands,1329.5
Estonia,Total population,2020-Q4,Q4-2020,PER,3,Thousands,1330.9
Estonia,Total population,2021-Q1,Q1-2021,PER,3,Thousands,1327.8
Estonia,Total population,2021-Q2,Q2-2021,PER,3,Thousands,1329.3
Estonia,Total population,2021-Q3,Q3-2021,PER,3,Thousands,1330.8
Estonia,Total population,2021-Q4,Q4-2021,PER,3,Thousands,1332.6
Estonia,Total population,2022-Q1,Q1-2022,PER,3,Thousands,1328.9
Estonia,Total population,2022-Q2,Q2-2022,PER,3,Thousands,1330.8
Estonia,Total population,2022-Q3,Q3-2022,PER,3,Thousands,1332.8
Estonia,Total population,2022-Q4,Q4-2022,PER,3,Thousands,1335
Estonia,Total population,2023-Q1,Q1-2023,PER,3,Thousands,1354.2
Slovenia,Total population,2000-Q1,Q1-2000,PER,3,Thousands,1988.4
Slovenia,Total population,2000-Q2,Q2-2000,PER,3,Thousands,1989.3
Slovenia,Total population,2000-Q3,Q3-2000,PER,3,Thousands,1989.8
Slovenia,Total population,2000-Q4,Q4-2000,PER,3,Thousands,1990.1
Slovenia,Total population,2001-Q1,Q1-2001,PER,3,Thousands,1990.8
Slovenia,Total population,2001-Q2,Q2-2001,PER,3,Thousands,1991.4
Slovenia,Total population,2001-Q3,Q3-2001,PER,3,Thousands,1992.1
Slovenia,Total population,2001-Q4,Q4-2001,PER,3,Thousands,1993.4
Slovenia,Total population,2002-Q1,Q1-2002,PER,3,Thousands,1994.8
Slovenia,Total population,2002-Q2,Q2-2002,PER,3,Thousands,1995.3
Slovenia,Total population,2002-Q3,Q3-2002,PER,3,Thousands,1995
Slovenia,Total population,2002-Q4,Q4-2002,PER,3,Thousands,1995
Slovenia,Total population,2003-Q1,Q1-2003,PER,3,Thousands,1995.3
Slovenia,Total population,2003-Q2,Q2-2003,PER,3,Thousands,1995.9
Slovenia,Total population,2003-Q3,Q3-2003,PER,3,Thousands,1996.8
Slovenia,Total population,2003-Q4,Q4-2003,PER,3,Thousands,1997
Slovenia,Total population,2004-Q1,Q1-2004,PER,3,Thousands,1996.9
Slovenia,Total population,2004-Q2,Q2-2004,PER,3,Thousands,1996.9
Slovenia,Total population,2004-Q3,Q3-2004,PER,3,Thousands,1997.3
