date,austria co2,austria co2_cap,austria gdp,austria gdp_cap,austria pop,belgium co2,belgium co2_cap,belgium gdp,belgium gdp_cap,belgium pop,bulgaria co2,bulgaria co2_cap,bulgaria gdp,bulgaria gdp_cap,bulgaria pop,croatia co2,croatia co2_cap,croatia gdp,croatia gdp_cap,croatia pop,czech republic co2,czech republic co2_cap,czech republic gdp,czech republic gdp_cap,czech republic pop,germany co2,germany co2_cap,germany gdp,germany gdp_cap,germany pop,greece co2,greece co2_cap,greece gdp,greece gdp_cap,greece pop,hungary co2,hungary co2_cap,hungary gdp,hungary gdp_cap,hungary pop,italy co2,italy co2_cap,italy gdp,italy gdp_cap,italy pop,lithuania co2,lithuania co2_cap,lithuania gdp,lithuania gdp_cap,lithuania pop,netherlands co2,netherlands co2_cap,netherlands gdp,netherlands gdp_cap,netherlands pop,romania co2,romania co2_cap,romania gdp,romania gdp_cap,romania pop,slovakia co2,slovakia co2_cap,slovakia gdp,slovakia gdp_cap,slovakia pop,spain co2,spain co2_cap,spain gdp,spain gdp_cap,spain pop
2010-06-01,498794928.0,0.0579638541622685,-99999.0,1.2080746405643197,-99999.0,554330383.0,0.0439928132753021,-99999.0,-99999.0,-99999.0,229757211.0,0.0341607155896219,-99999.0,-99999.0,-54066666.666666985,-52477157.0,-0.0111234369221858,-99999.0,-99999.0,-11200000.0,99658063.00000095,0.0075196705384962,-99999.0,-99999.0,-99999.0,3537742280.0,0.0457035233672068,178440100000.0,2.31159361527407,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,151766798.0,0.0160812916617058,-99999.0,-99999.0,-99999.0,618021340.0,0.0079903499756897,37689766666.66675,0.4790673280060389,-99999.0,50393905.0,0.0241879931955495,5242400000.0,2.0749957049663266,-99999.0,671336000.0,0.0363904810872194,-99999.0,-99999.0,-99999.0,47513546.0,0.0042703441056515,-99999.0,-99999.0,-129533333.33333206,204479296.0,0.0364967828339062,-99999.0,-99999.0,12300000.0,-1510661040.0,-0.0347300656372058,-99999.0,-99999.0,-99999.0
2010-07-01,708114562.0,0.083098308362151,-99999.0,1.2755782443245565,-99999.0,542683157.0,0.0427353061163737,-99999.0,-99999.0,-99999.0,314747034.0,0.0457539004512894,-99999.0,-99999.0,-55600000.0,-39498818.0,-0.0080915187567069,-99999.0,-99999.0,-11400000.0,512038175.0,0.0468421776514038,-99999.0,-99999.0,-99999.0,5695870700.0,0.0724567439837953,182169000000.0,2.3551921114978924,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,69172139.0,0.0079145003857784,-99999.0,-99999.0,-99999.0,1570985300.0,0.0238492338770206,37171600000.0,0.4706762206481443,-99999.0,63045517.0,0.0278911295883925,5579500000.0,2.18460496390194,-99999.0,742597840.0,0.040572269792765,-99999.0,-99999.0,-99999.0,75493114.0,0.0055157995854112,-99999.0,-99999.0,-122900000.0,246945683.0,0.0443790826456111,-99999.0,-99999.0,12100000.0,-1033367040.0,-0.0244418307105176,-99999.0,-99999.0,-99999.0
2010-08-01,584598811.0,0.0682806807895005,-99999.0,1.4056655965239102,-99999.0,335705249.0000009,0.0239034250240895,-99999.0,-99999.0,-99999.0,345726888.0000005,0.0498737117122815,-99999.0,-99999.0,-56733333.333333015,-61411963.0,-0.0132265597647603,-99999.0,-99999.0,-11300000.0,109644964.0,0.0085759762153602,-99999.0,-99999.0,-99999.0,3020924310.0,0.0390392656449156,189568933333.3335,2.442685604614738,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,28538139.0,0.0039033057100473,-99999.0,-99999.0,-99999.0,112617600.0,-0.0004381724762246,44737833333.33325,0.5973366750734996,-99999.0,3493364.0,0.0089112567303346,6261866666.666664,2.405606408210481,-99999.0,662566000.0,0.035869772050621,-99999.0,-99999.0,-99999.0,-120681613.0,-0.0041730711554822,-99999.0,-99999.0,-121600000.0,193841900.0,0.0346551163650627,-99999.0,-99999.0,11800000.0,-741929170.0,-0.0180710730424142,-99999.0,-99999.0,-99999.0
2010-09-01,777152397.0,0.0909380240961778,-99999.0,1.535636896700261,-99999.0,494172051.0,0.0381032329880324,-99999.0,-99999.0,-99999.0,369190854.0,0.0531729966619903,-99999.0,-99999.0,-57866666.666666985,-72658851.0,-0.0157991859991566,-99999.0,-99999.0,-11200000.000000477,668757281.0,0.0615205592969602,-99999.0,-99999.0,-99999.0,5866801550.0,0.0745414605454041,196968866666.6665,2.5301495431993075,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,84760513.0,0.0096538477855257,-99999.0,-99999.0,-99999.0,191843570.0000038,0.0007836828618708,52304066666.6665,0.7239070369028369,-99999.0,61077017.0,0.028359546502843,6944233333.333336,2.626607852519026,-99999.0,694166370.0,0.0377920192309765,-99999.0,-99999.0,-99999.0,64641919.0,0.0051024503784527,-99999.0,-99999.0,-120300000.0,387428812.0,0.0702220677346242,-99999.0,-99999.0,11500000.0,-178729720.0,-0.0060034210880492,-99999.0,-99999.0,-99999.0
2010-10-01,490757328.9999991,0.0559894724402028,-99999.0,1.6654922864841597,-99999.0,454101513.0,0.0328995186348143,-99999.0,-99999.0,-99999.0,343414747.9999995,0.0501454230644741,-99999.0,-99999.0,-59000000.0,22475254.0,0.0066097349836156,-99999.0,-99999.0,-11100000.000000477,166434980.0,0.0131863893103356,-99999.0,-99999.0,-99999.0,2695464780.0,0.0353583412676163,204368800000.0,2.6175838988709472,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,356492367.0,0.037118087840833,-99999.0,-99999.0,-99999.0,225696600.0,0.0010087977357235,59870299999.99976,0.8503874021598605,-99999.0,6402563.0,0.0133386867069932,7626600000.0,2.847609296827564,-99999.0,307842180.0,0.0139068833017952,-99999.0,-99999.0,-99999.0,437339566.0,0.0242108878608661,-99999.0,-99999.0,-119000000.0,354257582.0,0.0638063011647032,-99999.0,-99999.0,11200000.0,-1120303280.0,-0.0262161290750628,-99999.0,-99999.0,-99999.0
2010-11-01,667970984.0,0.0770014344475036,-99999.0,1.9746285709074984,-99999.0,1205297040.0,0.0998451796029352,-99999.0,-99999.0,-99999.0,213441672.0,0.0344377882619976,-99999.0,-99999.0,-80000000.0,-187080196.0,-0.0419931738964193,-99999.0,-99999.0,-11700000.000000477,360915120.0,0.0332307771835687,-99999.0,-99999.0,-99999.0,8330571640.0,0.1052556557343182,228291233333.333,2.9034268443024303,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-184114042.0,-0.0168344511690097,-99999.0,-99999.0,-99999.0,-413042880.0,-0.0099131930267009,72355899999.99976,1.0613229008455392,-99999.0,81198688.0,0.0377387030502449,7633266666.666672,2.8857299123512448,-99999.0,1614346980.0,0.0922447411083537,-99999.0,-99999.0,-99999.0,-659448955.0,-0.0299755376056817,-99999.0,-99999.0,-111966666.66666794,201705257.0,0.0376286925676192,-99999.0,-99999.0,-3200000.0,859062860.0,0.0161881831805978,-99999.0,-99999.0,-99999.0
2010-12-01,975595533.0,0.1132481790016592,-99999.0,2.283624078004813,-99999.0,1341369470.0,0.1084727154680567,-99999.0,-99999.0,-99999.0,417790716.0,0.0642316970973945,-99999.0,-99999.0,-101000000.0,83320916.0,0.0213977985273622,-99999.0,-99999.0,-12299999.999999523,791858580.0,0.0759251637295699,-99999.0,-99999.0,-99999.0,9094605710.0,0.1147125862762308,252213666666.667,3.189200372902775,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,511448634.0,0.0531511290037103,-99999.0,-99999.0,-99999.0,2075286890.0,0.0312362670443565,84841500000.0,1.2721322301333444,-99999.0,111979364.0,0.050158779199838,7639933333.333328,2.924805515734029,-99999.0,1546787060.0,0.0873979318731472,-99999.0,-99999.0,-99999.0,98699300.0,0.0078322060082617,-99999.0,-99999.0,-104933333.33333206,450164464.0,0.0858535333533343,-99999.0,-99999.0,-17600000.0,-724331150.0,-0.0179716658157041,-99999.0,-99999.0,-99999.0
2011-01-01,-163464730.0,-0.023172352943217,-99999.0,2.5924789058980195,-99999.0,-1288576880.0,-0.1340280428260485,-99999.0,-99999.0,-99999.0,611013955.0,0.0933673713384137,-99999.0,-99999.0,-122000000.0,-186976543.0,-0.0414168669233068,-99999.0,-99999.0,-12899999.999999523,2763070.0,0.0027563716699166,-99999.0,-99999.0,-99999.0,-1714765060.0,-0.02025913039092,276136100000.0,3.4749043996633304,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-257599468.0,-0.0236533704021905,-99999.0,-99999.0,-99999.0,-2777009610.0,-0.0498351589584413,97327100000.0,1.4828155040029642,-99999.0,-47919913.0,-0.0007929534084594,7646600000.0,2.9648660108459453,-99999.0,-1572618730.0,-0.1004499130262137,-99999.0,-99999.0,-99999.0,225987640.0,0.0140511689085874,-99999.0,-99999.0,-97900000.0,-217751795.0,-0.0351764231769382,-99999.0,-99999.0,-32000000.0,2333438060.0,0.0475987682663821,-99999.0,-99999.0,-99999.0
2011-02-01,-105243825.0,-0.0160668089530111,-99999.0,2.575603621303415,-99999.0,-848962200.0,-0.0923230962852688,-99999.0,-99999.0,-99999.0,635411436.0,0.0975948549722515,-99999.0,-99999.0,-142600000.0,9675715.0,0.0042399775714042,-99999.0,-99999.0,-13100000.0,361635460.0,0.0367684469557709,-99999.0,-99999.0,-99999.0,1566935850.0,0.0203526015593613,260627333333.333,3.2760142349484056,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,280566875.0,0.0300171222213384,-99999.0,-99999.0,-99999.0,-1364717330.0,-0.0258236203057571,100492533333.3335,1.5397457256336438,-99999.0,270029197.99999976,0.1023523250073406,7594533333.333336,2.952245033697306,-99999.0,-1056604720.0,-0.0689034653659772,-99999.0,-99999.0,-99999.0,735500870.0,0.038899140648234,-99999.0,-99999.0,-96233333.33333206,-100206669.0,-0.013701499190353,-99999.0,-99999.0,-32000000.0,1843321970.0,0.0372548457972065,-99999.0,-99999.0,-99999.0
2011-03-01,310705635.0,0.0336470690245958,-99999.0,2.558700822420583,-99999.0,-554379180.0,-0.0646723262045978,-99999.0,-99999.0,-99999.0,783668177.0,0.1196425730783327,-99999.0,-99999.0,-163200000.0,-48767711.0,-0.0094634055607631,-99999.0,-99999.0,-13299999.999999523,867868470.0,0.0849842522758321,-99999.0,-99999.0,-99999.0,6787764070.0,0.0852044696971141,245118566666.667,3.0770388756254263,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,107903200.0,0.012608661043461,-99999.0,-99999.0,-99999.0,-1182724920.0,-0.0226571079659786,103657966666.6665,1.5966746683262445,-99999.0,205421169.0,0.0809221588513811,7542466666.666664,2.9396240565486664,-99999.0,-15145890.0,-0.0061671496929904,-99999.0,-99999.0,-99999.0,1054301340.0,0.0545641541204083,-99999.0,-99999.0,-94566666.66666794,-12086845.0,0.0024298900915029,-99999.0,-99999.0,-32000000.0,2706062970.0,0.0557704586239383,-99999.0,-99999.0,-99999.0
2011-04-01,-46668118.0,-0.0085614593668764,-99999.0,2.54177053716149,-99999.0,-1440870176.0,-0.1432581371928779,-99999.0,-99999.0,-99999.0,492356780.0,0.0807704854755942,-99999.0,-99999.0,-183800000.0,-165469233.0,-0.0370782177115751,-99999.0,-99999.0,-13500000.0,83502020.0,0.0098595606635665,-99999.0,-99999.0,-99999.0,-2847464480.0,-0.0350764842950658,229609800000.0,2.877978301188655,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-72026206.0,-0.0057348661822075,-99999.0,-99999.0,-99999.0,-2449577590.0,-0.0431605677558838,106823400000.0,1.6536023082539657,-99999.0,73692564.0,0.0357161901442632,7490400000.0,2.927003079400027,-99999.0,-1476528390.0,-0.0931857119206869,-99999.0,-99999.0,-99999.0,798370760.0,0.0413882176064634,-99999.0,-99999.0,-92900000.0,-92539028.0,-0.0131013991242935,-99999.0,-99999.0,-32000000.0,693820030.0,0.0128680126901518,-99999.0,-99999.0,-99999.0
2011-05-01,106801381.0,0.0099473756309537,-99999.0,2.5888348719307146,-99999.0,-1072291600.0,-0.1091586209159469,-99999.0,-99999.0,-99999.0,480459452.0,0.0787243315661648,-99999.0,-99999.0,-181466666.66666695,-27108796.0,-0.0050216666700829,-99999.0,-99999.0,-13433333.333333015,303757994.0,0.0307031280489771,-99999.0,-99999.0,-99999.0,-3913190340.0,-0.0485614770425141,234185166666.6665,2.9262181573348585,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-43514226.0,-0.0029496221430796,-99999.0,-99999.0,-99999.0,302586700.0000038,0.0031142065328967,105801166666.66676,1.640551683508619,-99999.0,15247619.0,0.0150553523834482,7432500000.000008,2.91122058486334,-99999.0,-1444813690.0,-0.0909185429201422,-99999.0,-99999.0,-99999.0,904824614.0,0.0463780548718467,-99999.0,-99999.0,-95600000.0,41469439.0,0.0112111882232196,-99999.0,-99999.0,-31900000.0,1000779830.0,0.019446129377891,-99999.0,-99999.0,-99999.0
2011-06-01,-136119517.0,-0.0188487855134981,-99999.0,2.6358281661580065,-99999.0,-404389182.0,-0.0470459896696716,-99999.0,-99999.0,-99999.0,457849514.0,0.0755012559086024,-99999.0,-99999.0,-179133333.33333302,-37983339.0,-0.0075959481986964,-99999.0,-99999.0,-13366666.666666985,-116565369.0,-0.0094608873174945,-99999.0,-99999.0,-99999.0,-1931787730.0,-0.0240609726001085,238760533333.3335,2.97437358212504,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-28549719.0,-0.001520368816072,-99999.0,-99999.0,-99999.0,-367357810.0,-0.0079479325866782,104778933333.33324,1.6275258384356306,-99999.0,-71073995.0,-0.0143756197210332,7374599999.999992,2.895438090326653,-99999.0,-474745590.0,-0.0322364597140967,-99999.0,-99999.0,-99999.0,401815183.0,0.0214127603697004,-99999.0,-99999.0,-98300000.0,-28535796.0,-0.0020621788558823,-99999.0,-99999.0,-31800000.0,496140870.0,0.0086027491088118,-99999.0,-99999.0,-99999.0
2011-07-01,62902334.0,0.0048839548872182,-99999.0,2.6827505201904813,-99999.0,-567490621.0,-0.0618006918144135,-99999.0,-99999.0,-99999.0,441658207.0,0.0739774660475084,-99999.0,-99999.0,-176800000.0,-53337246.0,-0.0111891329553863,-99999.0,-99999.0,-13300000.0,-79960151.99999905,-0.0059109158238067,-99999.0,-99999.0,-99999.0,-813515700.0,-0.010287140917999,243335900000.0,3.022444574702895,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,48812472.0,0.0062008970307381,-99999.0,-99999.0,-99999.0,-1000754170.0,-0.0185286420195753,103756700000.0,1.61452473626575,-99999.0,-2523398.0,0.0079354356271398,7316700000.0,2.8796555957899663,-99999.0,-563959310.0,-0.0376412969861393,-99999.0,-99999.0,-99999.0,472876122.0,0.0249635226913925,-99999.0,-99999.0,-101000000.0,-24001219.0,-0.0013193192800444,-99999.0,-99999.0,-31700000.0,-180336890.0,-0.0059677141586403,-99999.0,-99999.0,-99999.0
2011-08-01,-219799142.0,-0.0287576224932927,-99999.0,2.502124334842186,-99999.0,-510896931.00000095,-0.0558152100992646,-99999.0,-99999.0,-99999.0,386101701.9999995,0.0661275165387986,-99999.0,-99999.0,-175966666.66666698,-34163564.0,-0.0067823726482091,-99999.0,-99999.0,-12966666.66666603,-311592125.0,-0.0279530268863436,-99999.0,-99999.0,-99999.0,-1750764560.0,-0.0220524240589293,221235166666.6665,2.7410404160182225,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,97576575.0,0.0110039826271884,-99999.0,-99999.0,-99999.0,-272191800.0,-0.0061895209314976,89869266666.66675,1.3872602080780183,-99999.0,13226956.0,0.0129698680466156,6815400000.0,2.719902584495493,-99999.0,-507684010.0,-0.0341294717214111,-99999.0,-99999.0,-99999.0,289617869.0,0.0158273170765781,-99999.0,-99999.0,-99933333.33333206,-33057943.0,-0.0031348385855214,-99999.0,-99999.0,-31733333.33333301,67452240.0,-0.0005888978082985,-99999.0,-99999.0,-99999.0
2011-09-01,-643283491.0,-0.079704117189843,-99999.0,2.321611429807767,-99999.0,-635481297.0,-0.0672354177257057,-99999.0,-99999.0,-99999.0,299290620.0,0.0545438620491329,-99999.0,-99999.0,-175133333.33333302,-32940291.0,-0.0064683538534883,-99999.0,-99999.0,-12633333.333333015,-1285921403.999999,-0.1203559435609418,-99999.0,-99999.0,-99999.0,-7691897400.0,-0.0961894047614239,199134433333.3335,2.459617645872491,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-37506317.0,-0.0025371868034593,-99999.0,-99999.0,-99999.0,425381239.9999924,0.0054180174744505,75981833333.33374,1.1601386182064388,-99999.0,-43205890.0,-0.0042976821059516,6314100000.0,2.5601495732010235,-99999.0,-602440330.0,-0.039764405645668,-99999.0,-99999.0,-99999.0,-113279251.0,-0.0040222702051684,-99999.0,-99999.0,-98866666.66666794,-333220738.0,-0.058256751776109,-99999.0,-99999.0,-31766666.666666985,-899475470.0,-0.0213174768630559,-99999.0,-99999.0,-99999.0
2011-10-01,-500113125.9999991,-0.0634886047204772,-99999.0,2.141211705058872,-99999.0,-633260868.0,-0.0684586337757633,-99999.0,-99999.0,-99999.0,149123328.0,0.0348332497959172,-99999.0,-99999.0,-174300000.0,-122656455.0,-0.0271158517844912,-99999.0,-99999.0,-12299999.999999046,-893610010.0,-0.0824016025218339,-99999.0,-99999.0,-99999.0,-5469224680.0,-0.0687414839195604,177033700000.0,2.178176257328168,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-544855183.0,-0.0532811871977207,-99999.0,-99999.0,-99999.0,-1886700710.0,-0.0332156829098889,62094400000.00049,0.9331598260951708,-99999.0,-37754178.0,-1.2954329812187029e-06,5812800000.0,2.4003965619065504,-99999.0,-469049380.0,-0.0322793535813841,-99999.0,-99999.0,-99999.0,-252054479.0,-0.0102574482812465,-99999.0,-99999.0,-97800000.0,-326635329.0,-0.0561233756962348,-99999.0,-99999.0,-31800000.0,-247984510.0,-0.0073450098411722,-99999.0,-99999.0,-99999.0
2011-11-01,154379214.0,0.0141089050193849,-99999.0,2.221845659810612,-99999.0,-595300330.0,-0.0644351420913371,-99999.0,-99999.0,-99999.0,826674556.0,0.1251216840864601,-99999.0,-99999.0,-153766666.66666698,369743820.0,0.0880674963386098,-99999.0,-99999.0,-12733333.333333015,767134950.0,0.0742113795033039,-99999.0,-99999.0,-99999.0,2313073280.0,0.027880269276685,149797666666.667,1.8290031677370135,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,930900719.0,0.094929957563055,-99999.0,-99999.0,-99999.0,-613570660.0,-0.0121591820219807,47648400000.00049,0.694353083332004,-99999.0,27788463.0,0.0202626095457089,5393733333.333336,2.2124160671777098,-99999.0,-523871070.0000019,-0.035945708213372,-99999.0,-99999.0,-99999.0,1970892258.0,0.1001432816487893,-99999.0,-99999.0,-100266666.66666794,155216181.00000048,0.0311812944480385,-99999.0,-99999.0,-17800000.0,43790280.0,-0.001112530574678,-99999.0,-99999.0,-99999.0
2011-12-01,-997146490.0,-0.1236564465456451,-99999.0,2.302371307665389,-99999.0,-2162479340.0,-0.2059169235113445,-99999.0,-99999.0,-99999.0,212281706.0,0.0411844498191241,-99999.0,-99999.0,-133233333.33333302,-307343251.0,-0.0696960030119573,-99999.0,-99999.0,-13166666.666666508,-1576504240.0,-0.1504471213024827,-99999.0,-99999.0,-99999.0,-13782406510.0,-0.1729388316721531,122561633333.333,1.4797924266918656,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-836926462.0,-0.0820636006342206,-99999.0,-99999.0,-99999.0,-5448010920.0,-0.0929160456008788,33202400000.0,0.4556783048812036,-99999.0,-233649014.0,-0.0669694607306865,4974666666.666664,2.020392884504492,-99999.0,-2963545940.0,-0.1823554113894616,-99999.0,-99999.0,-99999.0,-935061720.0,-0.043536737835878,-99999.0,-99999.0,-102733333.33333206,-570703698.9999995,-0.1049970717532895,-99999.0,-99999.0,-3800000.0,1071719440.0,0.0209588551468834,-99999.0,-99999.0,-99999.0
2012-01-01,-616967442.0,-0.0784895391177327,-99999.0,2.3827888020645176,-99999.0,-1011835610.0,-0.0992491738321923,-99999.0,-99999.0,-99999.0,-371441924.0,-0.0388043629912696,-99999.0,-99999.0,-112700000.0,-197168068.0,-0.0439456730396166,-99999.0,-99999.0,-13600000.000000477,-1236861920.0,-0.1199604812269041,-99999.0,-99999.0,-99999.0,-5506704570.0,-0.0701695951871439,95325600000.0,1.1305440488486769,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-485448589.0,-0.0467305864016676,-99999.0,-99999.0,-99999.0,-745147740.0,-0.014548232916927,18756400000.0,0.2171353803557281,-99999.0,-108295215.0,-0.0273841646402425,4555600000.0,1.8242183127780545,-99999.0,-1071196650.0,-0.0689554631522784,-99999.0,-99999.0,-99999.0,-526246080.0,-0.0229953369990956,-99999.0,-99999.0,-105200000.0,-350439672.0000005,-0.066432937011594,-99999.0,-99999.0,10200000.0,-1435096870.0,-0.0325567635227851,-99999.0,-99999.0,-99999.0
2012-02-01,745255405.0,0.0837023684759818,-99999.0,2.2675897055458947,-99999.0,1465821560.0,0.1250196917708299,-99999.0,-99999.0,-99999.0,123835425.0,0.0258010629589316,-99999.0,-99999.0,-91166666.66666605,320290669.0,0.0770996833624115,-99999.0,-99999.0,-13933333.333333492,767764700.0,0.0710808269411009,-99999.0,-99999.0,-99999.0,9421845560.0,0.1155558360263575,89396466666.66699,1.050979284029836,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,590853573.0,0.0613575161777452,-99999.0,-99999.0,-99999.0,5918701940.0,0.096402843048288,9509466666.666504,0.0621438960672335,-99999.0,-64025297.99999976,-0.0122704600554632,4252200000.0,1.7252011984786044,-99999.0,1257124400.0,0.0706474949194884,-99999.0,-99999.0,-99999.0,1301057700.0,0.067631758487723,-99999.0,-99999.0,-103733333.33333206,49855946.0,0.0077749111032819,-99999.0,-99999.0,9700000.0,1243287580.0,0.0251165952423405,-99999.0,-99999.0,-99999.0
2012-03-01,-999298440.0,-0.123631055240778,-99999.0,2.152427741251188,-99999.0,-819501460.0,-0.0805915346569411,-99999.0,-99999.0,-99999.0,-746692524.0,-0.0951092998309622,-99999.0,-99999.0,-69633333.33333397,-355379640.0,-0.08118496788875,-99999.0,-99999.0,-14266666.666666985,-1757284560.0,-0.169171546146144,-99999.0,-99999.0,-99999.0,-9889214720.0,-0.1248655731540178,83467333333.33301,0.9714044828153804,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-742860218.0,-0.0728644954939554,-99999.0,-99999.0,-99999.0,-4892207780.0,-0.0833492036082184,262533333.3334961,-0.0927804033045873,-99999.0,-65844693.0,-0.013223939691458,3948800000.0,1.6261840841791546,-99999.0,-1273135870.0,-0.0804027074103996,-99999.0,-99999.0,-99999.0,-1040929180.0,-0.0489595416622554,-99999.0,-99999.0,-102266666.66666794,-407543355.0,-0.0767451643506782,-99999.0,-99999.0,9200000.0,-2222242250.0,-0.0486849104254863,-99999.0,-99999.0,-99999.0
2012-04-01,-97638434.0,-0.0156538544579269,-99999.0,2.037302893103892,-99999.0,1193201316.0,0.1023323007982727,-99999.0,-99999.0,-99999.0,-600307204.0,-0.077913971364081,-99999.0,-99999.0,-48100000.0,46259658.0,0.0123954464616913,-99999.0,-99999.0,-14600000.0,-182478720.0,-0.0188039946652127,-99999.0,-99999.0,-99999.0,4363206960.0,0.0527509532663026,77538200000.0,0.8918196556212621,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-336195769.0,-0.0323426778496526,-99999.0,-99999.0,-99999.0,592920770.0,0.0082375136489504,-8984400000.0,-0.2476375614767008,-99999.0,58804888.0,0.0268801472639659,3645400000.0,1.5271669698797048,-99999.0,1475609640.0,0.0847191922819127,-99999.0,-99999.0,-99999.0,-828698350.0,-0.0390422441177525,-99999.0,-99999.0,-100800000.0,-188400494.0,-0.0359305275539734,-99999.0,-99999.0,8700000.0,303522410.0,0.0057292431322222,-99999.0,-99999.0,-99999.0
2012-05-01,-581553342.0,-0.0728826090212729,-99999.0,1.9395456559529196,-99999.0,-496163747.0,-0.0495002961221574,-99999.0,-99999.0,-99999.0,-473307253.0,-0.0606836320533452,-99999.0,-99999.0,-48000000.0,-116642320.0,-0.0259555763430118,-99999.0,-99999.0,-14200000.0,-960412947.0,-0.0926716662146248,-99999.0,-99999.0,-99999.0,-2648660920.0,-0.0344122560098842,70686300000.0,0.8018256040074121,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-297176160.0,-0.0284210545777812,-99999.0,-99999.0,-99999.0,-2437982180.000004,-0.0420100444877483,-10973200000.0,-0.2814645351035878,-99999.0,121992729.0,0.0469473972646341,3942066666.666657,1.628217182865768,-99999.0,-305603180.0,-0.021330199945736,-99999.0,-99999.0,-99999.0,-723447882.0,-0.0342382935869412,-99999.0,-99999.0,-96966666.66666794,-289698231.0,-0.0545078325031674,-99999.0,-99999.0,8166666.666666031,-763744830.0,-0.0168278093834464,-99999.0,-99999.0,-99999.0
2012-06-01,-235044836.0,-0.0313496657705286,-99999.0,1.841825705993486,-99999.0,-204304093.0,-0.022601913676165,-99999.0,-99999.0,-99999.0,-380563906.0,-0.0480566254332408,-99999.0,-99999.0,-47900000.0,-90292847.0,-0.0198589697117818,-99999.0,-99999.0,-13799999.999999523,-248375333.00000092,-0.0247173052377831,-99999.0,-99999.0,-99999.0,2002552140.0,0.0235363538600171,63834400000.0,0.7118233806348329,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-223460995.0,-0.0210120137167511,-99999.0,-99999.0,-99999.0,-826230720.0,-0.0151853077179481,-12961999999.999756,-0.315277357249812,-99999.0,221010892.0,0.0791458180624963,4238733333.333344,1.7292673958518383,-99999.0,-123282850.0,-0.0101679882128223,-99999.0,-99999.0,-99999.0,-199921450.0,-0.0084416868018609,-99999.0,-99999.0,-93133333.33333206,-126488916.0,-0.0241660520960629,-99999.0,-99999.0,7633333.333333969,241626460.0,0.0049357219020467,-99999.0,-99999.0,-99999.0
2012-07-01,-490729757.0,-0.0617417194077392,-99999.0,1.7441430476919777,-99999.0,-231124452.0,-0.0246751995053768,-99999.0,-99999.0,-99999.0,-446838110.0,-0.0569644973633277,-99999.0,-99999.0,-47800000.0,-85211606.0,-0.0187178680782407,-99999.0,-99999.0,-13399999.999999523,-550466625.000001,-0.0534308484351024,-99999.0,-99999.0,-99999.0,-1230662610.0,-0.0167444505131727,56982500000.0,0.6218130035228313,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-235391814.0,-0.0221649447585017,-99999.0,-99999.0,-99999.0,-594321690.0,-0.0114006795501138,-14950799999.999756,-0.349076036712276,-99999.0,128083606.0,0.0481514468702008,4535400000.0,1.8303176088378983,-99999.0,-131082050.0,-0.0106008937601047,-99999.0,-99999.0,-99999.0,-335859598.0,-0.0152868683845046,-99999.0,-99999.0,-89300000.0,-163501910.0,-0.0309374546905579,-99999.0,-99999.0,7100000.0,-170592870.0,-0.003619267077443,-99999.0,-99999.0,-99999.0
