,country,date,year,month,infl
604,bulgaria,2010-05-01,2010,5,0.0
605,bulgaria,2010-06-01,2010,6,-0.004
606,bulgaria,2010-07-01,2010,7,0.005
607,bulgaria,2010-08-01,2010,8,0.002
608,bulgaria,2010-09-01,2010,9,0.002
609,bulgaria,2010-10-01,2010,10,0.002
610,bulgaria,2010-11-01,2010,11,0.005
611,bulgaria,2010-12-01,2010,12,0.008
612,bulgaria,2011-01-01,2011,1,0.005
613,bulgaria,2011-02-01,2011,2,0.005
614,bulgaria,2011-03-01,2011,3,0.004
615,bulgaria,2011-04-01,2011,4,-0.001
616,bulgaria,2011-05-01,2011,5,0.001
617,bulgaria,2011-06-01,2011,6,-0.003
618,bulgaria,2011-07-01,2011,7,0.004
619,bulgaria,2011-08-01,2011,8,-0.001
620,bulgaria,2011-09-01,2011,9,0.0
621,bulgaria,2011-10-01,2011,10,0.003
622,bulgaria,2011-11-01,2011,11,0.001
623,bulgaria,2011-12-01,2011,12,0.003
624,bulgaria,2012-01-01,2012,1,0.004
625,bulgaria,2012-02-01,2012,2,0.006
626,bulgaria,2012-03-01,2012,3,0.001
627,bulgaria,2012-04-01,2012,4,0.002
628,bulgaria,2012-05-01,2012,5,-0.001
629,bulgaria,2012-06-01,2012,6,-0.005
630,bulgaria,2012-07-01,2012,7,0.011000000000000001
631,bulgaria,2012-08-01,2012,8,0.006
632,bulgaria,2012-09-01,2012,9,0.003
633,bulgaria,2012-10-01,2012,10,-0.001
634,bulgaria,2012-11-01,2012,11,-0.002
635,bulgaria,2012-12-01,2012,12,0.003
636,bulgaria,2013-01-01,2013,1,0.002
637,bulgaria,2013-02-01,2013,2,0.002
638,bulgaria,2013-03-01,2013,3,-0.004
639,bulgaria,2013-04-01,2013,4,-0.004
640,bulgaria,2013-05-01,2013,5,0.0
641,bulgaria,2013-06-01,2013,6,-0.003
642,bulgaria,2013-07-01,2013,7,-0.001
643,bulgaria,2013-08-01,2013,8,-0.002
644,bulgaria,2013-09-01,2013,9,-0.003
645,bulgaria,2013-10-01,2013,10,0.002
646,bulgaria,2013-11-01,2013,11,-0.001
647,bulgaria,2013-12-01,2013,12,0.004
648,bulgaria,2014-01-01,2014,1,-0.003
649,bulgaria,2014-02-01,2014,2,-0.006
650,bulgaria,2014-03-01,2014,3,-0.003
651,bulgaria,2014-04-01,2014,4,0.002
652,bulgaria,2014-05-01,2014,5,-0.005
653,bulgaria,2014-06-01,2014,6,-0.003
654,bulgaria,2014-07-01,2014,7,0.006
655,bulgaria,2014-08-01,2014,8,-0.001
656,bulgaria,2014-09-01,2014,9,-0.006999999999999999
657,bulgaria,2014-10-01,2014,10,0.001
658,bulgaria,2014-11-01,2014,11,-0.005
659,bulgaria,2014-12-01,2014,12,0.004
660,bulgaria,2015-01-01,2015,1,-0.006999999999999999
661,bulgaria,2015-02-01,2015,2,0.001
662,bulgaria,2015-03-01,2015,3,0.003
663,bulgaria,2015-04-01,2015,4,0.005
664,bulgaria,2015-05-01,2015,5,0.0
665,bulgaria,2015-06-01,2015,6,-0.005
666,bulgaria,2015-07-01,2015,7,0.002
667,bulgaria,2015-08-01,2015,8,0.001
668,bulgaria,2015-09-01,2015,9,-0.008
669,bulgaria,2015-10-01,2015,10,-0.002
670,bulgaria,2015-11-01,2015,11,-0.003
671,bulgaria,2015-12-01,2015,12,0.004
672,bulgaria,2016-01-01,2016,1,-0.002
673,bulgaria,2016-02-01,2016,2,-0.005
674,bulgaria,2016-03-01,2016,3,-0.006
675,bulgaria,2016-04-01,2016,4,-0.002
676,bulgaria,2016-05-01,2016,5,0.0
677,bulgaria,2016-06-01,2016,6,0.001
678,bulgaria,2016-07-01,2016,7,0.01
679,bulgaria,2016-08-01,2016,8,0.0
680,bulgaria,2016-09-01,2016,9,-0.006999999999999999
681,bulgaria,2016-10-01,2016,10,-0.001
682,bulgaria,2016-11-01,2016,11,-0.001
683,bulgaria,2016-12-01,2016,12,0.008
684,bulgaria,2017-01-01,2017,1,0.006999999999999999
685,bulgaria,2017-02-01,2017,2,0.0
686,bulgaria,2017-03-01,2017,3,-0.005
687,bulgaria,2017-04-01,2017,4,0.005
688,bulgaria,2017-05-01,2017,5,-0.002
689,bulgaria,2017-06-01,2017,6,-0.002
690,bulgaria,2017-07-01,2017,7,0.005
691,bulgaria,2017-08-01,2017,8,0.002
692,bulgaria,2017-09-01,2017,9,-0.002
693,bulgaria,2017-10-01,2017,10,0.001
694,bulgaria,2017-11-01,2017,11,0.003
695,bulgaria,2017-12-01,2017,12,0.006999999999999999
696,bulgaria,2018-01-01,2018,1,0.002
697,bulgaria,2018-02-01,2018,2,0.002
698,bulgaria,2018-03-01,2018,3,-0.002
699,bulgaria,2018-04-01,2018,4,0.003
700,bulgaria,2018-05-01,2018,5,0.004
701,bulgaria,2018-06-01,2018,6,0.005
702,bulgaria,2018-07-01,2018,7,0.01
703,bulgaria,2018-08-01,2018,8,0.003
704,bulgaria,2018-09-01,2018,9,-0.003
705,bulgaria,2018-10-01,2018,10,0.002
706,bulgaria,2018-11-01,2018,11,-0.003
707,bulgaria,2018-12-01,2018,12,0.0
708,bulgaria,2019-01-01,2019,1,0.002
709,bulgaria,2019-02-01,2019,2,0.003
710,bulgaria,2019-03-01,2019,3,0.002
711,bulgaria,2019-04-01,2019,4,0.006
712,bulgaria,2019-05-01,2019,5,0.002
713,bulgaria,2019-06-01,2019,6,0.0
714,bulgaria,2019-07-01,2019,7,0.013000000000000001
715,bulgaria,2019-08-01,2019,8,0.002
716,bulgaria,2019-09-01,2019,9,-0.012
717,bulgaria,2019-10-01,2019,10,0.002
718,bulgaria,2019-11-01,2019,11,0.003
719,bulgaria,2019-12-01,2019,12,0.008
720,croatia,2000-01-01,2000,1,0.006999999999999999
721,croatia,2000-02-01,2000,2,0.005
722,croatia,2000-03-01,2000,3,0.005
723,croatia,2000-04-01,2000,4,0.006
724,croatia,2000-05-01,2000,5,0.002
725,croatia,2000-06-01,2000,6,0.01
726,croatia,2000-07-01,2000,7,0.006999999999999999
727,croatia,2000-08-01,2000,8,-0.001
728,croatia,2000-09-01,2000,9,0.006
729,croatia,2000-10-01,2000,10,0.003
730,croatia,2000-11-01,2000,11,0.003
731,croatia,2000-12-01,2000,12,0.004
732,croatia,2001-01-01,2001,1,0.002
733,croatia,2001-02-01,2001,2,0.006
734,croatia,2001-03-01,2001,3,-0.003
735,croatia,2001-04-01,2001,4,0.016
736,croatia,2001-05-01,2001,5,0.006
737,croatia,2001-06-01,2001,6,-0.002
738,croatia,2001-07-01,2001,7,-0.006999999999999999
739,croatia,2001-08-01,2001,8,0.008
740,croatia,2001-09-01,2001,9,0.001
741,croatia,2001-10-01,2001,10,-0.004
742,croatia,2001-11-01,2001,11,-0.001
743,croatia,2001-12-01,2001,12,0.002
744,croatia,2002-01-01,2002,1,0.011000000000000001
745,croatia,2002-02-01,2002,2,0.0
746,croatia,2002-03-01,2002,3,0.002
747,croatia,2002-04-01,2002,4,0.004
748,croatia,2002-05-01,2002,5,0.004
749,croatia,2002-06-01,2002,6,0.0
750,croatia,2002-07-01,2002,7,0.0
751,croatia,2002-08-01,2002,8,-0.001
752,croatia,2002-09-01,2002,9,0.005
753,croatia,2002-10-01,2002,10,0.001
754,croatia,2002-11-01,2002,11,0.0
755,croatia,2002-12-01,2002,12,0.002
756,croatia,2003-01-01,2003,1,0.005
757,croatia,2003-02-01,2003,2,0.002
758,croatia,2003-03-01,2003,3,0.005
759,croatia,2003-04-01,2003,4,-0.004
760,croatia,2003-05-01,2003,5,0.006
761,croatia,2003-06-01,2003,6,0.001
762,croatia,2003-07-01,2003,7,0.006
763,croatia,2003-08-01,2003,8,0.001
764,croatia,2003-09-01,2003,9,-0.005
765,croatia,2003-10-01,2003,10,0.0
766,croatia,2003-11-01,2003,11,0.002
767,croatia,2003-12-01,2003,12,0.001
768,croatia,2004-01-01,2004,1,0.006999999999999999
769,croatia,2004-02-01,2004,2,0.0
770,croatia,2004-03-01,2004,3,0.004
771,croatia,2004-04-01,2004,4,0.003
772,croatia,2004-05-01,2004,5,0.009000000000000001
773,croatia,2004-06-01,2004,6,0.0
774,croatia,2004-07-01,2004,7,-0.002
775,croatia,2004-08-01,2004,8,0.0
776,croatia,2004-09-01,2004,9,-0.006
777,croatia,2004-10-01,2004,10,0.003
778,croatia,2004-11-01,2004,11,0.001
779,croatia,2004-12-01,2004,12,0.002
780,croatia,2005-01-01,2005,1,0.001
781,croatia,2005-02-01,2005,2,0.008
782,croatia,2005-03-01,2005,3,0.006999999999999999
783,croatia,2005-04-01,2005,4,0.006999999999999999
784,croatia,2005-05-01,2005,5,0.002
785,croatia,2005-06-01,2005,6,0.004
786,croatia,2005-07-01,2005,7,0.002
787,croatia,2005-08-01,2005,8,0.0
788,croatia,2005-09-01,2005,9,0.0
789,croatia,2005-10-01,2005,10,0.004
790,croatia,2005-11-01,2005,11,0.001
791,croatia,2005-12-01,2005,12,0.003
792,croatia,2006-01-01,2006,1,0.004
793,croatia,2006-02-01,2006,2,0.006999999999999999
794,croatia,2006-03-01,2006,3,0.003
795,croatia,2006-04-01,2006,4,0.006
796,croatia,2006-05-01,2006,5,0.006
797,croatia,2006-06-01,2006,6,0.004
798,croatia,2006-07-01,2006,7,-0.008
799,croatia,2006-08-01,2006,8,0.0
800,croatia,2006-09-01,2006,9,-0.005
801,croatia,2006-10-01,2006,10,-0.001
802,croatia,2006-11-01,2006,11,0.004
803,croatia,2006-12-01,2006,12,0.0
804,croatia,2007-01-01,2007,1,0.002
805,croatia,2007-02-01,2007,2,0.003
806,croatia,2007-03-01,2007,3,0.006999999999999999
807,croatia,2007-04-01,2007,4,0.006999999999999999
808,croatia,2007-05-01,2007,5,0.005
809,croatia,2007-06-01,2007,6,-0.002
810,croatia,2007-07-01,2007,7,-0.004
811,croatia,2007-08-01,2007,8,0.005
812,croatia,2007-09-01,2007,9,0.006999999999999999
813,croatia,2007-10-01,2007,10,0.004
814,croatia,2007-11-01,2007,11,0.009000000000000001
815,croatia,2007-12-01,2007,12,0.009000000000000001
816,croatia,2008-01-01,2008,1,0.006
817,croatia,2008-02-01,2008,2,0.0
818,croatia,2008-03-01,2008,3,0.006999999999999999
819,croatia,2008-04-01,2008,4,0.008
820,croatia,2008-05-01,2008,5,0.012
821,croatia,2008-06-01,2008,6,0.009000000000000001
822,croatia,2008-07-01,2008,7,0.002
823,croatia,2008-08-01,2008,8,-0.003
824,croatia,2008-09-01,2008,9,-0.001
825,croatia,2008-10-01,2008,10,-0.001
826,croatia,2008-11-01,2008,11,-0.002
827,croatia,2008-12-01,2008,12,-0.006999999999999999
828,croatia,2009-01-01,2009,1,0.009000000000000001
829,croatia,2009-02-01,2009,2,0.006
830,croatia,2009-03-01,2009,3,0.003
831,croatia,2009-04-01,2009,4,0.008
832,croatia,2009-05-01,2009,5,0.002
833,croatia,2009-06-01,2009,6,0.004
834,croatia,2009-07-01,2009,7,-0.004
835,croatia,2009-08-01,2009,8,0.0
836,croatia,2009-09-01,2009,9,-0.006999999999999999
837,croatia,2009-10-01,2009,10,0.001
838,croatia,2009-11-01,2009,11,0.004
839,croatia,2009-12-01,2009,12,-0.006
840,croatia,2010-01-01,2010,1,0.004
841,croatia,2010-02-01,2010,2,0.001
842,croatia,2010-03-01,2010,3,0.005
843,croatia,2010-04-01,2010,4,0.005
844,croatia,2010-05-01,2010,5,0.003
845,croatia,2010-06-01,2010,6,0.001
846,croatia,2010-07-01,2010,7,-0.002
847,croatia,2010-08-01,2010,8,-0.002
848,croatia,2010-09-01,2010,9,-0.002
849,croatia,2010-10-01,2010,10,0.001
850,croatia,2010-11-01,2010,11,0.002
851,croatia,2010-12-01,2010,12,-0.001
852,croatia,2011-01-01,2011,1,0.005
853,croatia,2011-02-01,2011,2,0.005
854,croatia,2011-03-01,2011,3,0.009000000000000001
855,croatia,2011-04-01,2011,4,0.003
856,croatia,2011-05-01,2011,5,0.004
857,croatia,2011-06-01,2011,6,-0.003
858,croatia,2011-07-01,2011,7,-0.003
859,croatia,2011-08-01,2011,8,0.0
860,croatia,2011-09-01,2011,9,-0.001
861,croatia,2011-10-01,2011,10,0.005
862,croatia,2011-11-01,2011,11,0.001
863,croatia,2011-12-01,2011,12,-0.004
864,croatia,2012-01-01,2012,1,-0.002
865,croatia,2012-02-01,2012,2,0.006
866,croatia,2012-03-01,2012,3,0.013000000000000001
867,croatia,2012-04-01,2012,4,0.008
868,croatia,2012-05-01,2012,5,0.013000000000000001
869,croatia,2012-06-01,2012,6,-0.002
870,croatia,2012-07-01,2012,7,-0.004
871,croatia,2012-08-01,2012,8,0.006999999999999999
872,croatia,2012-09-01,2012,9,0.005
873,croatia,2012-10-01,2012,10,0.003
874,croatia,2012-11-01,2012,11,-0.003
875,croatia,2012-12-01,2012,12,-0.001
876,croatia,2013-01-01,2013,1,0.001
877,croatia,2013-02-01,2013,2,0.004
878,croatia,2013-03-01,2013,3,0.004
879,croatia,2013-04-01,2013,4,0.005
880,croatia,2013-05-01,2013,5,0.0
881,croatia,2013-06-01,2013,6,0.002
882,croatia,2013-07-01,2013,7,0.0
883,croatia,2013-08-01,2013,8,0.003
884,croatia,2013-09-01,2013,9,-0.002
885,croatia,2013-10-01,2013,10,-0.005
886,croatia,2013-11-01,2013,11,-0.004
887,croatia,2013-12-01,2013,12,-0.003
888,croatia,2014-01-01,2014,1,0.0
889,croatia,2014-02-01,2014,2,-0.002
890,croatia,2014-03-01,2014,3,0.005
891,croatia,2014-04-01,2014,4,0.005
892,croatia,2014-05-01,2014,5,0.004
893,croatia,2014-06-01,2014,6,0.002
894,croatia,2014-07-01,2014,7,0.001
895,croatia,2014-08-01,2014,8,0.001
896,croatia,2014-09-01,2014,9,-0.002
897,croatia,2014-10-01,2014,10,-0.002
898,croatia,2014-11-01,2014,11,-0.006
899,croatia,2014-12-01,2014,12,-0.006999999999999999
900,croatia,2015-01-01,2015,1,-0.005
901,croatia,2015-02-01,2015,2,0.001
902,croatia,2015-03-01,2015,3,0.008
903,croatia,2015-04-01,2015,4,0.004
904,croatia,2015-05-01,2015,5,0.006
905,croatia,2015-06-01,2015,6,0.003
906,croatia,2015-07-01,2015,7,-0.002
907,croatia,2015-08-01,2015,8,0.002
908,croatia,2015-09-01,2015,9,-0.006
909,croatia,2015-10-01,2015,10,-0.002
910,croatia,2015-11-01,2015,11,-0.006
911,croatia,2015-12-01,2015,12,-0.006
912,croatia,2016-01-01,2016,1,-0.004
913,croatia,2016-02-01,2016,2,-0.003
914,croatia,2016-03-01,2016,3,0.005
915,croatia,2016-04-01,2016,4,0.004
916,croatia,2016-05-01,2016,5,0.003
917,croatia,2016-06-01,2016,6,0.003
918,croatia,2016-07-01,2016,7,-0.001
919,croatia,2016-08-01,2016,8,-0.002
920,croatia,2016-09-01,2016,9,0.002
921,croatia,2016-10-01,2016,10,0.001
922,croatia,2016-11-01,2016,11,-0.001
923,croatia,2016-12-01,2016,12,0.0
924,croatia,2017-01-01,2017,1,-0.002
925,croatia,2017-02-01,2017,2,0.002
926,croatia,2017-03-01,2017,3,0.002
927,croatia,2017-04-01,2017,4,0.006999999999999999
928,croatia,2017-05-01,2017,5,-0.001
929,croatia,2017-06-01,2017,6,0.004
930,croatia,2017-07-01,2017,7,0.001
931,croatia,2017-08-01,2017,8,0.0
932,croatia,2017-09-01,2017,9,0.003
933,croatia,2017-10-01,2017,10,0.001
934,croatia,2017-11-01,2017,11,-0.001
935,croatia,2017-12-01,2017,12,-0.003
936,croatia,2018-01-01,2018,1,-0.002
937,croatia,2018-02-01,2018,2,-0.001
938,croatia,2018-03-01,2018,3,0.005
939,croatia,2018-04-01,2018,4,0.009000000000000001
940,croatia,2018-05-01,2018,5,0.003
941,croatia,2018-06-01,2018,6,0.008
942,croatia,2018-07-01,2018,7,0.001
943,croatia,2018-08-01,2018,8,0.0
944,croatia,2018-09-01,2018,9,-0.002
945,croatia,2018-10-01,2018,10,0.002
946,croatia,2018-11-01,2018,11,-0.005
947,croatia,2018-12-01,2018,12,-0.006
948,croatia,2019-01-01,2019,1,-0.006
949,croatia,2019-02-01,2019,2,0.001
950,croatia,2019-03-01,2019,3,0.008
951,croatia,2019-04-01,2019,4,0.006
952,croatia,2019-05-01,2019,5,0.004
953,croatia,2019-06-01,2019,6,0.003
954,croatia,2019-07-01,2019,7,0.005
955,croatia,2019-08-01,2019,8,-0.004
956,croatia,2019-09-01,2019,9,-0.002
957,croatia,2019-10-01,2019,10,0.002
958,croatia,2019-11-01,2019,11,-0.004
959,croatia,2019-12-01,2019,12,-0.001
960,czech_republic,2000-01-01,2000,1,0.018000000000000002
961,czech_republic,2000-02-01,2000,2,0.001
962,czech_republic,2000-03-01,2000,3,0.0
963,czech_republic,2000-04-01,2000,4,-0.001
964,czech_republic,2000-05-01,2000,5,0.003
965,czech_republic,2000-06-01,2000,6,0.006999999999999999
966,czech_republic,2000-07-01,2000,7,0.008
967,czech_republic,2000-08-01,2000,8,0.001
968,czech_republic,2000-09-01,2000,9,-0.003
969,czech_republic,2000-10-01,2000,10,0.003
970,czech_republic,2000-11-01,2000,11,0.001
971,czech_republic,2000-12-01,2000,12,0.001
972,czech_republic,2001-01-01,2001,1,0.019
973,czech_republic,2001-02-01,2001,2,0.0
974,czech_republic,2001-03-01,2001,3,0.001
975,czech_republic,2001-04-01,2001,4,0.004
976,czech_republic,2001-05-01,2001,5,0.006999999999999999
977,czech_republic,2001-06-01,2001,6,0.009000000000000001
978,czech_republic,2001-07-01,2001,7,0.009000000000000001
979,czech_republic,2001-08-01,2001,8,-0.001
980,czech_republic,2001-09-01,2001,9,-0.008
981,czech_republic,2001-10-01,2001,10,0.0
982,czech_republic,2001-11-01,2001,11,-0.003
983,czech_republic,2001-12-01,2001,12,0.001
984,czech_republic,2002-01-01,2002,1,0.013999999999999999
985,czech_republic,2002-02-01,2002,2,0.0
986,czech_republic,2002-03-01,2002,3,0.0
987,czech_republic,2002-04-01,2002,4,0.0
988,czech_republic,2002-05-01,2002,5,-0.001
989,czech_republic,2002-06-01,2002,6,-0.003
990,czech_republic,2002-07-01,2002,7,0.003
991,czech_republic,2002-08-01,2002,8,-0.001
992,czech_republic,2002-09-01,2002,9,-0.006
993,czech_republic,2002-10-01,2002,10,-0.003
994,czech_republic,2002-11-01,2002,11,-0.001
995,czech_republic,2002-12-01,2002,12,0.0
996,czech_republic,2003-01-01,2003,1,0.005
997,czech_republic,2003-02-01,2003,2,0.003
998,czech_republic,2003-03-01,2003,3,-0.001
999,czech_republic,2003-04-01,2003,4,0.003
1000,czech_republic,2003-05-01,2003,5,0.0
1001,czech_republic,2003-06-01,2003,6,0.0
1002,czech_republic,2003-07-01,2003,7,0.0
1003,czech_republic,2003-08-01,2003,8,-0.001
1004,czech_republic,2003-09-01,2003,9,-0.004
1005,czech_republic,2003-10-01,2003,10,0.001
1006,czech_republic,2003-11-01,2003,11,0.003
1007,czech_republic,2003-12-01,2003,12,0.003
1008,czech_republic,2004-01-01,2004,1,0.015
1009,czech_republic,2004-02-01,2004,2,0.001
1010,czech_republic,2004-03-01,2004,3,0.001
1011,czech_republic,2004-04-01,2004,4,0.001
1012,czech_republic,2004-05-01,2004,5,0.005
1013,czech_republic,2004-06-01,2004,6,0.002
1014,czech_republic,2004-07-01,2004,7,0.002
1015,czech_republic,2004-08-01,2004,8,0.0
1016,czech_republic,2004-09-01,2004,9,-0.006999999999999999
1017,czech_republic,2004-10-01,2004,10,0.005
1018,czech_republic,2004-11-01,2004,11,-0.001
1019,czech_republic,2004-12-01,2004,12,-0.001
1020,czech_republic,2005-01-01,2005,1,0.006
1021,czech_republic,2005-02-01,2005,2,0.0
1022,czech_republic,2005-03-01,2005,3,0.0
1023,czech_republic,2005-04-01,2005,4,0.002
1024,czech_republic,2005-05-01,2005,5,0.0
1025,czech_republic,2005-06-01,2005,6,0.006
1026,czech_republic,2005-07-01,2005,7,0.004
1027,czech_republic,2005-08-01,2005,8,0.0
1028,czech_republic,2005-09-01,2005,9,-0.001
1029,czech_republic,2005-10-01,2005,10,0.009000000000000001
1030,czech_republic,2005-11-01,2005,11,-0.004
1031,czech_republic,2005-12-01,2005,12,-0.002
1032,czech_republic,2006-01-01,2006,1,0.011000000000000001
1033,czech_republic,2006-02-01,2006,2,0.0
1034,czech_republic,2006-03-01,2006,3,-0.001
1035,czech_republic,2006-04-01,2006,4,0.002
1036,czech_republic,2006-05-01,2006,5,0.005
1037,czech_republic,2006-06-01,2006,6,0.001
1038,czech_republic,2006-07-01,2006,7,0.004
1039,czech_republic,2006-08-01,2006,8,0.002
1040,czech_republic,2006-09-01,2006,9,-0.005
1041,czech_republic,2006-10-01,2006,10,-0.005
1042,czech_republic,2006-11-01,2006,11,-0.002
1043,czech_republic,2006-12-01,2006,12,0.002
1044,czech_republic,2007-01-01,2007,1,0.01
1045,czech_republic,2007-02-01,2007,2,0.002
1046,czech_republic,2007-03-01,2007,3,0.004
1047,czech_republic,2007-04-01,2007,4,0.006999999999999999
1048,czech_republic,2007-05-01,2007,5,0.004
1049,czech_republic,2007-06-01,2007,6,0.004
1050,czech_republic,2007-07-01,2007,7,0.004
1051,czech_republic,2007-08-01,2007,8,0.002
1052,czech_republic,2007-09-01,2007,9,-0.002
1053,czech_republic,2007-10-01,2007,10,0.006
1054,czech_republic,2007-11-01,2007,11,0.009000000000000001
1055,czech_republic,2007-12-01,2007,12,0.005
1056,czech_republic,2008-01-01,2008,1,0.033
1057,czech_republic,2008-02-01,2008,2,0.001
1058,czech_republic,2008-03-01,2008,3,-0.002
1059,czech_republic,2008-04-01,2008,4,0.004
1060,czech_republic,2008-05-01,2008,5,0.003
1061,czech_republic,2008-06-01,2008,6,0.002
1062,czech_republic,2008-07-01,2008,7,0.004
1063,czech_republic,2008-08-01,2008,8,-0.002
1064,czech_republic,2008-09-01,2008,9,-0.002
1065,czech_republic,2008-10-01,2008,10,0.001
1066,czech_republic,2008-11-01,2008,11,-0.006999999999999999
1067,czech_republic,2008-12-01,2008,12,-0.003
1068,czech_republic,2009-01-01,2009,1,0.013999999999999999
1069,czech_republic,2009-02-01,2009,2,0.0
1070,czech_republic,2009-03-01,2009,3,0.002
1071,czech_republic,2009-04-01,2009,4,-0.001
1072,czech_republic,2009-05-01,2009,5,0.001
1073,czech_republic,2009-06-01,2009,6,0.0
1074,czech_republic,2009-07-01,2009,7,-0.004
1075,czech_republic,2009-08-01,2009,8,-0.001
1076,czech_republic,2009-09-01,2009,9,-0.005
1077,czech_republic,2009-10-01,2009,10,-0.001
1078,czech_republic,2009-11-01,2009,11,0.0
1079,czech_republic,2009-12-01,2009,12,0.001
1080,czech_republic,2010-01-01,2010,1,0.011000000000000001
1081,czech_republic,2010-02-01,2010,2,0.001
1082,czech_republic,2010-03-01,2010,3,0.002
1083,czech_republic,2010-04-01,2010,4,0.004
1084,czech_republic,2010-05-01,2010,5,0.002
1085,czech_republic,2010-06-01,2010,6,-0.001
1086,czech_republic,2010-07-01,2010,7,0.003
1087,czech_republic,2010-08-01,2010,8,-0.002
1088,czech_republic,2010-09-01,2010,9,-0.002
1089,czech_republic,2010-10-01,2010,10,-0.003
1090,czech_republic,2010-11-01,2010,11,0.002
1091,czech_republic,2010-12-01,2010,12,0.005
1092,czech_republic,2011-01-01,2011,1,0.008
1093,czech_republic,2011-02-01,2011,2,0.001
1094,czech_republic,2011-03-01,2011,3,0.001
1095,czech_republic,2011-04-01,2011,4,0.002
1096,czech_republic,2011-05-01,2011,5,0.005
1097,czech_republic,2011-06-01,2011,6,0.0
1098,czech_republic,2011-07-01,2011,7,0.002
1099,czech_republic,2011-08-01,2011,8,-0.001
1100,czech_republic,2011-09-01,2011,9,-0.001
1101,czech_republic,2011-10-01,2011,10,0.002
1102,czech_republic,2011-11-01,2011,11,0.004
1103,czech_republic,2011-12-01,2011,12,0.004
1104,czech_republic,2012-01-01,2012,1,0.018000000000000002
1105,czech_republic,2012-02-01,2012,2,0.002
1106,czech_republic,2012-03-01,2012,3,0.003
1107,czech_republic,2012-04-01,2012,4,0.0
1108,czech_republic,2012-05-01,2012,5,0.002
1109,czech_republic,2012-06-01,2012,6,0.002
1110,czech_republic,2012-07-01,2012,7,-0.002
1111,czech_republic,2012-08-01,2012,8,0.0
1112,czech_republic,2012-09-01,2012,9,-0.001
1113,czech_republic,2012-10-01,2012,10,0.003
1114,czech_republic,2012-11-01,2012,11,-0.003
