,country,series,log,diff_level1,diff_level2,regression,stationary,p_value
6511,spain,gdp,0,0,24,c,0,0.09239939033236078
6512,spain,gdp,0,0,24,ct,0,0.28162531879524194
6513,spain,gdp,0,0,24,ctt,0,0.2957890266395966
6514,spain,gdp,0,0,24,n,0,0.1264764454198452
6515,spain,gdp,0,1,0,c,0,0.10070792251572158
6516,spain,gdp,0,1,0,ct,0,0.2986592982352254
6517,spain,gdp,0,1,0,ctt,0,0.4147431572276211
6518,spain,gdp,0,1,0,n,0,0.09368487012666282
6519,spain,gdp,0,1,1,c,1,3.3604027457894314e-10
6520,spain,gdp,0,1,2,c,1,8.52786364409864e-06
6521,spain,gdp,0,1,12,c,1,0.04463936644143463
6522,spain,gdp,0,1,24,c,0,0.07518494303637349
6523,spain,gdp,0,1,24,ct,0,0.23542411218563036
6524,spain,gdp,0,1,24,ctt,0,0.4653170421140873
6525,spain,gdp,0,1,24,n,1,0.006765466453247569
6526,spain,gdp,0,2,0,c,0,0.3243020241092983
6527,spain,gdp,0,2,0,ct,0,0.647229672337717
6528,spain,gdp,0,2,0,ctt,0,0.7616585535062912
6529,spain,gdp,0,2,0,n,0,0.23050164770819326
6530,spain,gdp,0,2,1,c,1,8.52786364409864e-06
6531,spain,gdp,0,2,2,c,1,3.2623079437679554e-05
6532,spain,gdp,0,2,12,c,1,0.03875126040167395
6533,spain,gdp,0,2,24,c,0,0.1313635959518233
6534,spain,gdp,0,2,24,ct,0,0.3654895377818902
6535,spain,gdp,0,2,24,ctt,0,0.6096334158261106
6536,spain,gdp,0,2,24,n,1,0.014246463119006058
6537,spain,gdp,0,12,0,c,0,0.1493247936588772
6538,spain,gdp,0,12,0,ct,0,0.3963767717348662
6539,spain,gdp,0,12,0,ctt,0,0.47258890614336946
6540,spain,gdp,0,12,0,n,0,0.15270113839182164
6541,spain,gdp,0,12,1,c,1,0.04463936644143463
6542,spain,gdp,0,12,2,c,1,0.03875126040167395
6543,spain,gdp,0,12,12,c,1,0.010409522040283269
6544,spain,gdp,0,12,24,c,1,0.004487334155410688
6545,spain,gdp,0,24,0,c,0,0.09239939033236078
6546,spain,gdp,0,24,0,ct,0,0.28162531879524194
6547,spain,gdp,0,24,0,ctt,0,0.2957890266395966
6548,spain,gdp,0,24,0,n,0,0.1264764454198452
6549,spain,gdp,0,24,1,c,0,0.07518494303637349
6550,spain,gdp,0,24,1,ct,0,0.23542411218563036
6551,spain,gdp,0,24,1,ctt,0,0.4653170421140873
6552,spain,gdp,0,24,1,n,1,0.006765466453247569
6553,spain,gdp,0,24,2,c,0,0.1313635959518233
6554,spain,gdp,0,24,2,ct,0,0.3654895377818902
6555,spain,gdp,0,24,2,ctt,0,0.6096334158261106
6556,spain,gdp,0,24,2,n,1,0.014246463119006058
6557,spain,gdp,0,24,12,c,1,0.004487334155410688
6558,spain,gdp,0,24,24,c,1,0.027314201315940072
6559,spain,gdp,1,0,0,c,0,0.6274990471533718
6560,spain,gdp,1,0,0,ct,0,0.40090486695568794
6561,spain,gdp,1,0,0,ctt,0,0.7851044635827495
6562,spain,gdp,1,0,0,n,0,0.9781577656569541
6563,spain,gdp,1,0,1,c,0,0.14349841346459324
6564,spain,gdp,1,0,1,ct,0,0.34725512942522935
6565,spain,gdp,1,0,1,ctt,0,0.44936055685912446
6566,spain,gdp,1,0,1,n,0,0.08559293535327483
6567,spain,gdp,1,0,2,c,0,0.33528323015312744
6568,spain,gdp,1,0,2,ct,0,0.6671236914026184
6569,spain,gdp,1,0,2,ctt,0,0.7886402955698264
6570,spain,gdp,1,0,2,n,0,0.147930592456053
6571,spain,gdp,1,0,12,c,0,0.13007954728780813
6572,spain,gdp,1,0,12,ct,0,0.34473460128938427
6573,spain,gdp,1,0,12,ctt,0,0.422003088084656
6574,spain,gdp,1,0,12,n,0,0.09277425080829788
6575,spain,gdp,1,0,24,c,0,0.0851787273290045
6576,spain,gdp,1,0,24,ct,0,0.2492468549651084
6577,spain,gdp,1,0,24,ctt,0,0.25279037626507983
6578,spain,gdp,1,0,24,n,0,0.08279470312595111
6579,spain,gdp,1,1,0,c,0,0.14349841346459324
6580,spain,gdp,1,1,0,ct,0,0.34725512942522935
6581,spain,gdp,1,1,0,ctt,0,0.44936055685912446
6582,spain,gdp,1,1,0,n,0,0.08559293535327483
6583,spain,gdp,1,1,1,c,1,3.692339051624777e-10
6584,spain,gdp,1,1,2,c,1,8.3823444625313e-06
6585,spain,gdp,1,1,12,c,0,0.06093864250786399
6586,spain,gdp,1,1,12,ct,0,0.20066064498969283
6587,spain,gdp,1,1,12,ctt,0,0.4213449834317988
6588,spain,gdp,1,1,12,n,1,0.005332205346418659
6589,spain,gdp,1,1,24,c,0,0.09522869267579981
6590,spain,gdp,1,1,24,ct,0,0.2791783432800805
6591,spain,gdp,1,1,24,ctt,0,0.5194953443376124
6592,spain,gdp,1,1,24,n,1,0.009262997191303872
6593,spain,gdp,1,2,0,c,0,0.33528323015312744
6594,spain,gdp,1,2,0,ct,0,0.6671236914026184
6595,spain,gdp,1,2,0,ctt,0,0.7886402955698264
6596,spain,gdp,1,2,0,n,0,0.147930592456053
6597,spain,gdp,1,2,1,c,1,8.3823444625313e-06
6598,spain,gdp,1,2,2,c,1,5.946768835111169e-05
6599,spain,gdp,1,2,12,c,0,0.06073656339902544
6600,spain,gdp,1,2,12,ct,0,0.20668820231499097
6601,spain,gdp,1,2,12,ctt,0,0.4225390397815613
6602,spain,gdp,1,2,12,n,1,0.005232202136065119
6603,spain,gdp,1,2,24,c,0,0.11395631602564327
6604,spain,gdp,1,2,24,ct,0,0.1832357368392028
6605,spain,gdp,1,2,24,ctt,0,0.3716477991167539
6606,spain,gdp,1,2,24,n,1,0.011522861452705308
6607,spain,gdp,1,12,0,c,0,0.13007954728780813
6608,spain,gdp,1,12,0,ct,0,0.34473460128938427
6609,spain,gdp,1,12,0,ctt,0,0.422003088084656
6610,spain,gdp,1,12,0,n,0,0.09277425080829788
6611,spain,gdp,1,12,1,c,0,0.06093864250786399
6612,spain,gdp,1,12,1,ct,0,0.20066064498969283
6613,spain,gdp,1,12,1,ctt,0,0.4213449834317988
6614,spain,gdp,1,12,1,n,1,0.005332205346418659
6615,spain,gdp,1,12,2,c,0,0.06073656339902544
6616,spain,gdp,1,12,2,ct,0,0.20668820231499097
6617,spain,gdp,1,12,2,ctt,0,0.4225390397815613
6618,spain,gdp,1,12,2,n,1,0.005232202136065119
6619,spain,gdp,1,12,12,c,1,0.010335289507678546
6620,spain,gdp,1,12,24,c,1,0.005497351638269531
6621,spain,gdp,1,24,0,c,0,0.0851787273290045
6622,spain,gdp,1,24,0,ct,0,0.2492468549651084
6623,spain,gdp,1,24,0,ctt,0,0.25279037626507983
6624,spain,gdp,1,24,0,n,0,0.08279470312595111
6625,spain,gdp,1,24,1,c,0,0.09522869267579981
6626,spain,gdp,1,24,1,ct,0,0.2791783432800805
6627,spain,gdp,1,24,1,ctt,0,0.5194953443376124
6628,spain,gdp,1,24,1,n,1,0.009262997191303872
6629,spain,gdp,1,24,2,c,0,0.11395631602564327
6630,spain,gdp,1,24,2,ct,0,0.1832357368392028
6631,spain,gdp,1,24,2,ctt,0,0.3716477991167539
6632,spain,gdp,1,24,2,n,1,0.011522861452705308
6633,spain,gdp,1,24,12,c,1,0.005497351638269531
6634,spain,gdp,1,24,24,c,1,0.021291553664808196
6635,spain,pop,0,0,0,c,1,0.0337780129683272
6636,spain,pop,0,0,1,c,0,0.39300935189981473
6637,spain,pop,0,0,1,ct,0,0.31712134196102626
6638,spain,pop,0,0,1,ctt,0,0.361413712007724
6639,spain,pop,0,0,1,n,0,0.25224661455999015
6640,spain,pop,0,0,2,c,0,0.5266248081501957
6641,spain,pop,0,0,2,ct,0,0.4323573958954232
6642,spain,pop,0,0,2,ctt,0,0.35745596083156445
6643,spain,pop,0,0,2,n,0,0.3290682086918755
6644,spain,pop,0,0,12,c,0,0.44787410999144117
6645,spain,pop,0,0,12,ct,0,0.9039752225812704
6646,spain,pop,0,0,12,ctt,0,0.8810667835029617
6647,spain,pop,0,0,12,n,0,0.1227922011476063
6648,spain,pop,0,0,24,c,0,0.21270746404760238
6649,spain,pop,0,0,24,ct,0,0.6023272345586254
6650,spain,pop,0,0,24,ctt,0,0.5818536221941688
6651,spain,pop,0,0,24,n,0,0.0759460440790248
6652,spain,pop,0,1,0,c,0,0.39300935189981473
6653,spain,pop,0,1,0,ct,0,0.31712134196102626
6654,spain,pop,0,1,0,ctt,0,0.361413712007724
6655,spain,pop,0,1,0,n,0,0.25224661455999015
6656,spain,pop,0,1,1,c,1,0.011756732641771565
6657,spain,pop,0,1,2,c,1,0.004543689036036537
6658,spain,pop,0,1,12,c,1,0.026126577462676215
6659,spain,pop,0,1,24,c,0,0.17657858447931712
6660,spain,pop,0,1,24,ct,0,0.4604328937001596
6661,spain,pop,0,1,24,ctt,0,0.4985591296487988
6662,spain,pop,0,1,24,n,1,0.021107973276830675
6663,spain,pop,0,2,0,c,0,0.5266248081501957
6664,spain,pop,0,2,0,ct,0,0.4323573958954232
6665,spain,pop,0,2,0,ctt,0,0.35745596083156445
6666,spain,pop,0,2,0,n,0,0.3290682086918755
6667,spain,pop,0,2,1,c,1,0.004543689036036537
6668,spain,pop,0,2,2,c,1,0.001069118116914054
6669,spain,pop,0,2,12,c,1,0.012481228268137351
6670,spain,pop,0,2,24,c,0,0.055530416833353594
6671,spain,pop,0,2,24,ct,0,0.17088409294101525
6672,spain,pop,0,2,24,ctt,0,0.11298126550862125
6673,spain,pop,0,2,24,n,1,0.005122857747351303
6674,spain,pop,0,12,0,c,0,0.44787410999144117
6675,spain,pop,0,12,0,ct,0,0.9039752225812704
6676,spain,pop,0,12,0,ctt,0,0.8810667835029617
6677,spain,pop,0,12,0,n,0,0.1227922011476063
6678,spain,pop,0,12,1,c,1,0.026126577462676215
6679,spain,pop,0,12,2,c,1,0.012481228268137351
6680,spain,pop,0,12,12,c,0,0.09133499680138146
6681,spain,pop,0,12,12,ct,0,0.22927798577011654
6682,spain,pop,0,12,12,ctt,1,0.042063209509112263
6683,spain,pop,0,12,24,c,0,0.4586889818183523
6684,spain,pop,0,12,24,ct,0,0.7152529631758723
6685,spain,pop,0,12,24,ctt,0,0.0755185417311814
6686,spain,pop,0,12,24,n,0,0.08590462073596072
6687,spain,pop,0,24,0,c,0,0.21270746404760238
6688,spain,pop,0,24,0,ct,0,0.6023272345586254
6689,spain,pop,0,24,0,ctt,0,0.5818536221941688
6690,spain,pop,0,24,0,n,0,0.0759460440790248
6691,spain,pop,0,24,1,c,0,0.17657858447931712
6692,spain,pop,0,24,1,ct,0,0.4604328937001596
6693,spain,pop,0,24,1,ctt,0,0.4985591296487988
6694,spain,pop,0,24,1,n,1,0.021107973276830675
6695,spain,pop,0,24,2,c,0,0.055530416833353594
6696,spain,pop,0,24,2,ct,0,0.17088409294101525
6697,spain,pop,0,24,2,ctt,0,0.11298126550862125
6698,spain,pop,0,24,2,n,1,0.005122857747351303
6699,spain,pop,0,24,12,c,0,0.4586889818183523
6700,spain,pop,0,24,12,ct,0,0.7152529631758723
6701,spain,pop,0,24,12,ctt,0,0.0755185417311814
6702,spain,pop,0,24,12,n,0,0.08590462073596072
6703,spain,pop,0,24,24,c,0,0.1427610721477881
6704,spain,pop,0,24,24,ct,0,0.32707910834253473
6705,spain,pop,0,24,24,ctt,1,0.014830428914567454
6706,spain,pop,1,0,0,c,1,0.019157689827487383
6707,spain,pop,1,0,1,c,0,0.41426457496423086
6708,spain,pop,1,0,1,ct,0,0.28785968899547
6709,spain,pop,1,0,1,ctt,0,0.23335135516792732
6710,spain,pop,1,0,1,n,0,0.2526021327817888
6711,spain,pop,1,0,2,c,0,0.5536596086232669
6712,spain,pop,1,0,2,ct,0,0.4079332088375095
6713,spain,pop,1,0,2,ctt,0,0.23757716763014253
6714,spain,pop,1,0,2,n,0,0.3311640430871202
6715,spain,pop,1,0,12,c,0,0.4384626864002221
6716,spain,pop,1,0,12,ct,0,0.9167236815578503
6717,spain,pop,1,0,12,ctt,0,0.8454675576387161
6718,spain,pop,1,0,12,n,0,0.10243803921190048
6719,spain,pop,1,0,24,c,0,0.2186210260017179
6720,spain,pop,1,0,24,ct,0,0.6211550091778265
6721,spain,pop,1,0,24,ctt,0,0.5124760629575846
6722,spain,pop,1,0,24,n,0,0.06720029431639457
6723,spain,pop,1,1,0,c,0,0.41426457496423086
6724,spain,pop,1,1,0,ct,0,0.28785968899547
6725,spain,pop,1,1,0,ctt,0,0.23335135516792732
6726,spain,pop,1,1,0,n,0,0.2526021327817888
6727,spain,pop,1,1,1,c,1,0.003702662034236818
6728,spain,pop,1,1,2,c,1,0.0029765920428851513
6729,spain,pop,1,1,12,c,1,0.01863207297974282
6730,spain,pop,1,1,24,c,0,0.1443218376986955
6731,spain,pop,1,1,24,ct,0,0.402860190316735
6732,spain,pop,1,1,24,ctt,0,0.48655909968206135
6733,spain,pop,1,1,24,n,1,0.016238097941664344
6734,spain,pop,1,2,0,c,0,0.5536596086232669
6735,spain,pop,1,2,0,ct,0,0.4079332088375095
6736,spain,pop,1,2,0,ctt,0,0.23757716763014253
6737,spain,pop,1,2,0,n,0,0.3311640430871202
6738,spain,pop,1,2,1,c,1,0.0029765920428851513
6739,spain,pop,1,2,2,c,1,0.0007577253081763678
6740,spain,pop,1,2,12,c,1,0.00793448821509035
6741,spain,pop,1,2,24,c,1,0.04351885057805463
6742,spain,pop,1,12,0,c,0,0.4384626864002221
6743,spain,pop,1,12,0,ct,0,0.9167236815578503
6744,spain,pop,1,12,0,ctt,0,0.8454675576387161
6745,spain,pop,1,12,0,n,0,0.10243803921190048
6746,spain,pop,1,12,1,c,1,0.01863207297974282
6747,spain,pop,1,12,2,c,1,0.00793448821509035
6748,spain,pop,1,12,12,c,0,0.07667209301381255
6749,spain,pop,1,12,12,ct,0,0.18465135353066708
6750,spain,pop,1,12,12,ctt,1,0.03589788299891529
6751,spain,pop,1,12,24,c,0,0.45277006980710793
6752,spain,pop,1,12,24,ct,0,0.6882256441004284
6753,spain,pop,1,12,24,ctt,0,0.07971626944734272
6754,spain,pop,1,12,24,n,0,0.08324420545572875
6755,spain,pop,1,24,0,c,0,0.2186210260017179
6756,spain,pop,1,24,0,ct,0,0.6211550091778265
6757,spain,pop,1,24,0,ctt,0,0.5124760629575846
6758,spain,pop,1,24,0,n,0,0.06720029431639457
6759,spain,pop,1,24,1,c,0,0.1443218376986955
6760,spain,pop,1,24,1,ct,0,0.402860190316735
6761,spain,pop,1,24,1,ctt,0,0.48655909968206135
6762,spain,pop,1,24,1,n,1,0.016238097941664344
6763,spain,pop,1,24,2,c,1,0.04351885057805463
6764,spain,pop,1,24,12,c,0,0.45277006980710793
6765,spain,pop,1,24,12,ct,0,0.6882256441004284
6766,spain,pop,1,24,12,ctt,0,0.07971626944734272
6767,spain,pop,1,24,12,n,0,0.08324420545572875
6768,spain,pop,1,24,24,c,0,0.14588942638527336
6769,spain,pop,1,24,24,ct,0,0.3128484747789505
6770,spain,pop,1,24,24,ctt,1,0.01611031022234847
6771,spain,co2_cap,0,0,0,c,0,0.881227682550533
6772,spain,co2_cap,0,0,0,ct,0,0.131763158139948
6773,spain,co2_cap,0,0,0,ctt,0,0.26408528383754437
6774,spain,co2_cap,0,0,0,n,0,0.39407124682454087
6775,spain,co2_cap,0,0,1,c,1,0.0011061678785846826
6776,spain,co2_cap,0,0,2,c,1,0.001158285471449271
6777,spain,co2_cap,0,0,12,c,1,0.035275347303540885
6778,spain,co2_cap,0,0,24,c,0,0.0897159626214587
6779,spain,co2_cap,0,0,24,ct,0,0.27242454917773196
6780,spain,co2_cap,0,0,24,ctt,0,0.3659705837560722
6781,spain,co2_cap,0,0,24,n,1,0.014315558360018035
6782,spain,co2_cap,0,1,0,c,1,0.0011061678785846826
6783,spain,co2_cap,0,1,1,c,1,3.8154856129411027e-20
6784,spain,co2_cap,0,1,2,c,1,6.462195655060876e-20
6785,spain,co2_cap,0,1,12,c,1,5.115334296848314e-10
6786,spain,co2_cap,0,1,24,c,1,1.4548189376083963e-23
6787,spain,co2_cap,0,2,0,c,1,0.001158285471449271
6788,spain,co2_cap,0,2,1,c,1,6.462195655060876e-20
6789,spain,co2_cap,0,2,2,c,1,2.449077101052349e-13
6790,spain,co2_cap,0,2,12,c,1,1.867282899398358e-08
6791,spain,co2_cap,0,2,24,c,1,1.684409986029497e-07
6792,spain,co2_cap,0,12,0,c,1,0.035275347303540885
6793,spain,co2_cap,0,12,1,c,1,5.115334296848314e-10
6794,spain,co2_cap,0,12,2,c,1,1.867282899398358e-08
6795,spain,co2_cap,0,12,12,c,1,0.003018483603220762
6796,spain,co2_cap,0,12,24,c,1,0.018926908637596017
6797,spain,co2_cap,0,24,0,c,0,0.0897159626214587
6798,spain,co2_cap,0,24,0,ct,0,0.27242454917773196
6799,spain,co2_cap,0,24,0,ctt,0,0.3659705837560722
6800,spain,co2_cap,0,24,0,n,1,0.014315558360018035
6801,spain,co2_cap,0,24,1,c,1,1.4548189376083963e-23
6802,spain,co2_cap,0,24,2,c,1,1.684409986029497e-07
6803,spain,co2_cap,0,24,12,c,1,0.018926908637596017
6804,spain,co2_cap,0,24,24,c,1,0.03889151413961615
6805,spain,co2_cap,1,0,0,c,0,0.8555191367318502
6806,spain,co2_cap,1,0,0,ct,0,0.10213919933658505
6807,spain,co2_cap,1,0,0,ctt,0,0.2225953163216412
6808,spain,co2_cap,1,0,0,n,0,0.8242752506580568
6809,spain,co2_cap,1,0,1,c,1,0.015970682190907436
6810,spain,co2_cap,1,0,2,c,1,0.002466515067517088
6811,spain,co2_cap,1,0,12,c,1,0.04535180829654165
6812,spain,co2_cap,1,0,24,c,0,0.12214015193747169
6813,spain,co2_cap,1,0,24,ct,0,0.3386620063006198
6814,spain,co2_cap,1,0,24,ctt,0,0.4998452189618815
6815,spain,co2_cap,1,0,24,n,1,0.02202484045692332
6816,spain,co2_cap,1,1,0,c,1,0.015970682190907436
6817,spain,co2_cap,1,1,1,c,1,1.405552026333622e-20
6818,spain,co2_cap,1,1,2,c,1,2.3790106825243607e-20
6819,spain,co2_cap,1,1,12,c,1,1.2282344381397776e-09
6820,spain,co2_cap,1,1,24,c,1,1.8243924381192513e-23
6821,spain,co2_cap,1,2,0,c,1,0.002466515067517088
6822,spain,co2_cap,1,2,1,c,1,2.3790106825243607e-20
6823,spain,co2_cap,1,2,2,c,1,5.028247056221192e-13
6824,spain,co2_cap,1,2,12,c,1,7.654074489282725e-08
6825,spain,co2_cap,1,2,24,c,1,1.4178414937259132e-06
6826,spain,co2_cap,1,12,0,c,1,0.04535180829654165
6827,spain,co2_cap,1,12,1,c,1,1.2282344381397776e-09
6828,spain,co2_cap,1,12,2,c,1,7.654074489282725e-08
6829,spain,co2_cap,1,12,12,c,1,0.004704967636965757
6830,spain,co2_cap,1,12,24,c,1,0.025870110389727367
6831,spain,co2_cap,1,24,0,c,0,0.12214015193747169
6832,spain,co2_cap,1,24,0,ct,0,0.3386620063006198
6833,spain,co2_cap,1,24,0,ctt,0,0.4998452189618815
6834,spain,co2_cap,1,24,0,n,1,0.02202484045692332
6835,spain,co2_cap,1,24,1,c,1,1.8243924381192513e-23
6836,spain,co2_cap,1,24,2,c,1,1.4178414937259005e-06
6837,spain,co2_cap,1,24,12,c,1,0.025870110389727315
6838,spain,co2_cap,1,24,24,c,0,0.06605497516470257
6839,spain,co2_cap,1,24,24,ct,0,0.22783188980747404
6840,spain,co2_cap,1,24,24,ctt,0,0.4010474063947935
6841,spain,co2_cap,1,24,24,n,1,0.005876166172807852
6842,spain,gdp_cap,0,0,0,c,0,0.9100278859816913
6843,spain,gdp_cap,0,0,0,ct,0,0.5039197012423856
6844,spain,gdp_cap,0,0,0,ctt,0,0.7693059109371505
6845,spain,gdp_cap,0,0,0,n,0,0.9794956770650977
6846,spain,gdp_cap,0,0,1,c,0,0.08058463453687476
6847,spain,gdp_cap,0,0,1,ct,0,0.24863288889656854
6848,spain,gdp_cap,0,0,1,ctt,0,0.4023170330096861
6849,spain,gdp_cap,0,0,1,n,0,0.05595648087097587
6850,spain,gdp_cap,0,0,2,c,0,0.2834808147437007
6851,spain,gdp_cap,0,0,2,ct,0,0.5826671483005873
6852,spain,gdp_cap,0,0,2,ctt,0,0.788032701507725
6853,spain,gdp_cap,0,0,2,n,0,0.1568460290455812
6854,spain,gdp_cap,0,0,12,c,0,0.1258765495008911
6855,spain,gdp_cap,0,0,12,ct,0,0.3342372136633299
6856,spain,gdp_cap,0,0,12,ctt,0,0.45690926098721324
6857,spain,gdp_cap,0,0,12,n,0,0.10648476684326391
6858,spain,gdp_cap,0,0,24,c,0,0.07771826424831785
6859,spain,gdp_cap,0,0,24,ct,0,0.2326441810085899
6860,spain,gdp_cap,0,0,24,ctt,0,0.2827719071122672
6861,spain,gdp_cap,0,0,24,n,0,0.0844663648362255
6862,spain,gdp_cap,0,1,0,c,0,0.08058463453687476
6863,spain,gdp_cap,0,1,0,ct,0,0.24863288889656854
6864,spain,gdp_cap,0,1,0,ctt,0,0.4023170330096861
6865,spain,gdp_cap,0,1,0,n,0,0.05595648087097587
6866,spain,gdp_cap,0,1,1,c,1,2.641600578758181e-10
6867,spain,gdp_cap,0,1,2,c,1,6.454591845474542e-06
6868,spain,gdp_cap,0,1,12,c,1,0.04568921444486767
6869,spain,gdp_cap,0,1,24,c,0,0.07137987782035839
6870,spain,gdp_cap,0,1,24,ct,0,0.2317889250858251
6871,spain,gdp_cap,0,1,24,ctt,0,0.45100701499571194
6872,spain,gdp_cap,0,1,24,n,1,0.006315372007194738
6873,spain,gdp_cap,0,2,0,c,0,0.2834808147437007
6874,spain,gdp_cap,0,2,0,ct,0,0.5826671483005873
6875,spain,gdp_cap,0,2,0,ctt,0,0.788032701507725
6876,spain,gdp_cap,0,2,0,n,0,0.1568460290455812
6877,spain,gdp_cap,0,2,1,c,1,6.454591845474542e-06
6878,spain,gdp_cap,0,2,2,c,1,1.4040097429187918e-05
6879,spain,gdp_cap,0,2,12,c,1,0.03708073574238696
6880,spain,gdp_cap,0,2,24,c,1,0.04993891472331585
6881,spain,gdp_cap,0,12,0,c,0,0.1258765495008911
6882,spain,gdp_cap,0,12,0,ct,0,0.3342372136633299
6883,spain,gdp_cap,0,12,0,ctt,0,0.45690926098721324
6884,spain,gdp_cap,0,12,0,n,0,0.10648476684326391
6885,spain,gdp_cap,0,12,1,c,1,0.04568921444486767
6886,spain,gdp_cap,0,12,2,c,1,0.03708073574238696
6887,spain,gdp_cap,0,12,12,c,1,0.008779495705055594
6888,spain,gdp_cap,0,12,24,c,1,0.0038539164394105056
6889,spain,gdp_cap,0,24,0,c,0,0.07771826424831785
6890,spain,gdp_cap,0,24,0,ct,0,0.2326441810085899
6891,spain,gdp_cap,0,24,0,ctt,0,0.2827719071122672
6892,spain,gdp_cap,0,24,0,n,0,0.0844663648362255
6893,spain,gdp_cap,0,24,1,c,0,0.07137987782035839
6894,spain,gdp_cap,0,24,1,ct,0,0.2317889250858251
6895,spain,gdp_cap,0,24,1,ctt,0,0.45100701499571194
6896,spain,gdp_cap,0,24,1,n,1,0.006315372007194738
6897,spain,gdp_cap,0,24,2,c,1,0.04993891472331585
6898,spain,gdp_cap,0,24,12,c,1,0.0038539164394105056
6899,spain,gdp_cap,0,24,24,c,1,0.022540706866204827
6900,spain,gdp_cap,1,0,0,c,0,0.758738328018119
6901,spain,gdp_cap,1,0,0,ct,0,0.4030310063984931
6902,spain,gdp_cap,1,0,0,ctt,0,0.7488764217958679
6903,spain,gdp_cap,1,0,0,n,0,0.9777241719334824
6904,spain,gdp_cap,1,0,1,c,0,0.08853848569931366
6905,spain,gdp_cap,1,0,1,ct,0,0.26635033602374236
6906,spain,gdp_cap,1,0,1,ctt,0,0.421426314593836
6907,spain,gdp_cap,1,0,1,n,1,0.04813790742628175
6908,spain,gdp_cap,1,0,2,c,0,0.24289570139810385
6909,spain,gdp_cap,1,0,2,ct,0,0.5661905523722562
6910,spain,gdp_cap,1,0,2,ctt,0,0.7975563050297714
6911,spain,gdp_cap,1,0,2,n,0,0.09842332543991139
6912,spain,gdp_cap,1,0,12,c,0,0.08944521026777319
6913,spain,gdp_cap,1,0,12,ct,0,0.2775989388141157
6914,spain,gdp_cap,1,0,12,ctt,0,0.39363167028312784
6915,spain,gdp_cap,1,0,12,n,0,0.06861588723922994
6916,spain,gdp_cap,1,0,24,c,0,0.05735110780026833
6917,spain,gdp_cap,1,0,24,ct,0,0.19785335295738404
6918,spain,gdp_cap,1,0,24,ctt,0,0.2377976031860778
6919,spain,gdp_cap,1,0,24,n,0,0.05803557322865582
6920,spain,gdp_cap,1,1,0,c,0,0.08853848569931366
6921,spain,gdp_cap,1,1,0,ct,0,0.26635033602374236
6922,spain,gdp_cap,1,1,0,ctt,0,0.421426314593836
6923,spain,gdp_cap,1,1,0,n,1,0.04813790742628175
6924,spain,gdp_cap,1,1,1,c,1,3.1488158649215926e-10
6925,spain,gdp_cap,1,1,2,c,1,6.518534153398408e-06
6926,spain,gdp_cap,1,1,12,c,0,0.05767028584288065
6927,spain,gdp_cap,1,1,12,ct,0,0.198103798457807
6928,spain,gdp_cap,1,1,12,ctt,0,0.3929309597000573
6929,spain,gdp_cap,1,1,12,n,1,0.004931087617501911
6930,spain,gdp_cap,1,1,24,c,0,0.0845670624960983
6931,spain,gdp_cap,1,1,24,ct,0,0.26374090082329255
6932,spain,gdp_cap,1,1,24,ctt,0,0.4885862341178455
6933,spain,gdp_cap,1,1,24,n,1,0.00788788215011459
6934,spain,gdp_cap,1,2,0,c,0,0.24289570139810385
6935,spain,gdp_cap,1,2,0,ct,0,0.5661905523722562
6936,spain,gdp_cap,1,2,0,ctt,0,0.7975563050297714
6937,spain,gdp_cap,1,2,0,n,0,0.09842332543991139
6938,spain,gdp_cap,1,2,1,c,1,6.518534153398408e-06
6939,spain,gdp_cap,1,2,2,c,1,2.7425688788963947e-05
6940,spain,gdp_cap,1,2,12,c,1,0.048881230935575885
6941,spain,gdp_cap,1,2,24,c,1,0.04527366606424503
6942,spain,gdp_cap,1,12,0,c,0,0.08944521026777319
6943,spain,gdp_cap,1,12,0,ct,0,0.2775989388141157
6944,spain,gdp_cap,1,12,0,ctt,0,0.39363167028312784
6945,spain,gdp_cap,1,12,0,n,0,0.06861588723922994
6946,spain,gdp_cap,1,12,1,c,0,0.05767028584288065
6947,spain,gdp_cap,1,12,1,ct,0,0.198103798457807
6948,spain,gdp_cap,1,12,1,ctt,0,0.3929309597000573
6949,spain,gdp_cap,1,12,1,n,1,0.004931087617501911
6950,spain,gdp_cap,1,12,2,c,1,0.048881230935575885
6951,spain,gdp_cap,1,12,12,c,1,0.00788457972082243
6952,spain,gdp_cap,1,12,24,c,1,0.0041335337404514215
6953,spain,gdp_cap,1,24,0,c,0,0.05735110780026833
6954,spain,gdp_cap,1,24,0,ct,0,0.19785335295738404
6955,spain,gdp_cap,1,24,0,ctt,0,0.2377976031860778
6956,spain,gdp_cap,1,24,0,n,0,0.05803557322865582
6957,spain,gdp_cap,1,24,1,c,0,0.0845670624960983
6958,spain,gdp_cap,1,24,1,ct,0,0.26374090082329255
6959,spain,gdp_cap,1,24,1,ctt,0,0.4885862341178455
6960,spain,gdp_cap,1,24,1,n,1,0.00788788215011459
6961,spain,gdp_cap,1,24,2,c,1,0.04527366606424503
6962,spain,gdp_cap,1,24,12,c,1,0.0041335337404514215
6963,spain,gdp_cap,1,24,24,c,1,0.017790004483637063
6964,switzerland,co2,0,0,0,c,0,0.7797466370630518
6965,switzerland,co2,0,0,0,ct,0,0.32740536151966493
6966,switzerland,co2,0,0,0,ctt,1,0.04378997159142624
