country,date,co2_quarterly,pop_quarterly,gdp_quarterly,co2_quarterly_cap,gdp_quarterly_cap
italy,2011-04,100778771.15,60006500.0,2177841400000.0,1.6794642438735805,36293.42487897145
italy,2011-07,98708620.31,60046500.0,2189705500000.0,1.6438696728368847,36466.8298735147
italy,2011-12,123131135.85,60086300.0,2177855700000.0002,2.0492381100184236,36245.461943904025
italy,2012-01,139615226.64,60126800.0,2170182900000.0,2.3220132559856834,36093.437535341975
italy,2012-04,98107479.02,60169500.0,2168857000000.0,1.630518435752333,36045.787317494745
italy,2012-07,95688607.67,60212900.0,2174754700000.0002,1.589171218625909,36117.75383680242
italy,2012-12,115956931.13999999,60255600.0,2176393200000.0002,1.9244175004480908,36119.35156234442
italy,2013-01,132439717.36,60285500.0,2171592400000.0,2.196875158371416,36021.80292110043
italy,2013-04,89563122.22,60302700.0,2181918600000.0,1.4852257398093285,36182.76793576407
italy,2013-07,87296422.71,60320200.0,2195871700000.0002,1.4472170634381185,36403.587852825425
italy,2013-12,111179802.52,60338000.0,2198875200000.0002,1.8426166349564121,36442.62653717392
italy,2014-01,119575307.05,60339100.0,2201702700000.0,1.9817217533904217,36488.822339080296
italy,2014-04,88599521.22,60327100.0,2203494300000.0,1.4686520853811968,36525.77863016787
italy,2014-07,82819633.0,60314900.0,2207135800000.0,1.3731206219358731,36593.54156269844
italy,2014-12,108310295.88,60301700.0,2194748400000.0,1.79614000732981,36396.12813569103
italy,2015-01,123351694.62,60279500.0,2194182200000.0002,2.046329093970587,36400.13935085726
italy,2015-04,88743495.11,60246500.0,2220084200000.0,1.4730066495149097,36850.01120397035
italy,2015-07,88492121.24,60212800.0,2250012000000.0,1.4696563063003214,37367.669332766454
italy,2015-12,111157082.15,60179700.0,2295306300000.0,1.8470860132237283,38140.87308511009
italy,2016-01,119663641.53,60150900.0,2351399100000.0,1.9893907078697077,39091.66945132991
italy,2016-04,85819921.29,60127000.0,2409055800000.0,1.4273108801370433,40066.12337219552
italy,2016-07,84910081.83,60103600.0,2451343800000.0,1.412728718912012,40785.30736927572
italy,2016-12,116322778.59,60079200.0,2479573200000.0,1.9361572489314105,41271.74130148204
italy,2017-01,122233859.1,60052200.0,2497048300000.0,2.035460134682826,41581.29593919956
italy,2017-04,86565309.71,60019900.0,2507749200000.0,1.442276806692447,41781.962315831915
italy,2017-07,81718440.65,59986100.0,2525299200000.0,1.3622896079258362,42098.07272018018
italy,2017-12,114646982.47,59951000.0,2551626700000.0,1.9123447894113526,42561.87052759754
italy,2018-01,119767054.77,59916200.0,2561221400000.0,1.998909389614161,42746.726261011216
italy,2018-04,85544549.14,59886800.0,2587272600000.0,1.428437471028674,43202.719130092104
italy,2018-07,80667653.98,59863100.0,2608931400000.0,1.3475355265597673,43581.628749596995
italy,2018-12,112505868.84,59842700.0,2644660400000.0,1.8800266171145352,44193.5340484303
italy,2019-01,116232300.87,59800700.0,2682707300000.0,1.9436612091497258,44860.80096052388
italy,2019-04,84600262.18,59740100.0,2726379700000.0,1.4161386100793272,45637.34744334208
italy,2019-07,80911264.58,59702300.0,2760726500000.0,1.355245352021614,46241.54345812473
italy,2019-12,109500313.11,59673200.0,2772612600000.0,1.8349998510218992,46463.27999839124
lithuania,2000-01,4467384.672,3499500.0,28637200000.0,1.2765779888555508,8183.226175167881
lithuania,2000-04,3242565.9444999998,3499500.0,29130900000.0,0.9265797812544648,8324.30347192456
lithuania,2000-07,3035053.3716,3499500.0,29751900000.0,0.8672820036005144,8501.757393913416
lithuania,2000-12,4243375.334000001,3499500.0,30598500000.0,1.2125661763109017,8743.67766823832
lithuania,2001-01,4723075.377,3470800.0,31766300000.0,1.3608030935231072,9152.443240751412
lithuania,2001-04,3481474.296,3470800.0,32239000000.0,1.0030754569551688,9288.63662556183
lithuania,2001-07,3085189.3833,3470800.0,33034100000.0,0.8888986352714071,9517.719257807998
lithuania,2001-12,4617648.169,3470800.0,34039500000.0,1.3304276158234412,9807.393108217126
lithuania,2002-01,4591708.936,3443100.0,34380600000.0,1.3335973210188492,9985.362028404636
lithuania,2002-04,3533146.745,3443100.0,35743900000.0,1.0261528114199414,10381.313351340363
lithuania,2002-07,3286539.6219999995,3443100.0,36682400000.0,0.9545292387673897,10653.887485115158
lithuania,2002-12,4857189.437,3443100.0,37637400000.0,1.410702401033952,10931.25381197177
lithuania,2003-01,5054047.326,3415200.0,39832900000.0,1.479868624385102,11663.416490981495
lithuania,2003-04,3596765.012,3415200.0,40586000000.0,1.0531638006558914,11883.930662918716
lithuania,2003-07,3215652.778,3415200.0,41830800000.0,0.9415708532443194,12248.418833450456
lithuania,2003-12,4562039.654,3415200.0,42596500000.0,1.3358045367767628,12472.62239400328
lithuania,2004-01,5044217.056,3377100.0,42833200000.0,1.49365344704036,12683.426608628704
lithuania,2004-04,3955062.334,3377100.0,43671700000.0,1.1711416108495454,12931.71656154689
lithuania,2004-07,3475783.916,3377100.0,43989500000.0,1.0292214965502946,13025.820970655295
lithuania,2004-12,4740224.3780000005,3377100.0,45122100000.0,1.4036375523378049,13361.197477125344
lithuania,2005-01,5563918.483,3322500.0,46144800000.0,1.674618053574116,13888.577878103837
lithuania,2005-04,4041040.216,3322500.0,47271800000.0,1.216264925808879,14227.78028592927
lithuania,2005-07,3540036.2520000003,3322500.0,48954000000.0,1.0654736650112868,14734.085778781038
lithuania,2005-12,5030902.979,3322500.0,50401400000.0,1.5141920177577126,15169.72159518435
lithuania,2006-01,5730513.14,3269900.0,51314000000.0,1.7525040949264503,15692.834643261262
lithuania,2006-04,4301186.692,3269900.0,53097900000.0,1.3153878381601882,16238.386494999848
lithuania,2006-07,3645559.932,3269900.0,54814700000.0,1.1148842264289427,16763.417841524206
lithuania,2006-12,4799534.965,3269900.0,56300300000.0,1.4677925823419675,17217.743661885685
lithuania,2007-01,5868976.9290000005,3231300.0,58701100000.0,1.8162897066196269,18166.40361464426
lithuania,2007-04,4551032.3100000005,3231300.0,60623100000.0,1.4084214743292176,18761.210658249
lithuania,2007-07,4069871.1210000003,3231300.0,62874700000.0,1.2595150933061,19458.019991953704
lithuania,2007-12,5600954.717,3231300.0,64560800000.0,1.7333440773063473,19979.822362516636
lithuania,2008-01,5975146.761,3198200.0,65364500000.0,1.8682842727159026,20437.902570195736
lithuania,2008-04,4596910.035,3198200.0,66644700000.0,1.4373428913138642,20838.1902320055
lithuania,2008-07,4223009.93,3198200.0,66526899999.99999,1.3204333468826215,20801.35701331999
lithuania,2008-12,5696524.936000001,3198200.0,65992600000.00001,1.7811659483459448,20634.29429053843
lithuania,2009-01,5467431.384,3162900.0,57637700000.0,1.7286134193303613,18223.054791488823
lithuania,2009-04,3904951.7399999998,3162900.0,56879100000.0,1.2346111922602674,17983.211609598788
lithuania,2009-07,3578038.1720000003,3162900.0,57225200000.0,1.1312523861013628,18092.636504473743
lithuania,2009-12,5204067.271,3162900.0,57534900000.0,1.6453467612001642,18190.552973536946
lithuania,2010-01,5596707.7870000005,3097300.0,59587700000.0,1.806963415555484,19238.594905240047
lithuania,2010-04,4133208.3600000003,3097300.0,61447300000.0,1.3344552868627515,19838.988796693895
lithuania,2010-07,3705654.0700000003,3097300.0,62804700000.0,1.196414318922933,20277.241468375683
lithuania,2010-12,5403647.886,3097300.0,65161500000.0,1.744631739256772,21038.16227036451
lithuania,2011-01,6024238.240999999,3028100.0,67234300000.0,1.989444946005746,22203.460916085995
lithuania,2011-04,4151074.5479999995,3028100.0,68937700000.0,1.3708512096694294,22765.99187609392
lithuania,2011-07,3673151.738,3028100.0,70121400000.0,1.2130219404907367,23156.89706416565
lithuania,2011-12,5160033.157,3028100.0,70974300000.0,1.704049786004425,23438.55883227106
lithuania,2012-01,5786073.035,2987800.0,71789900000.0,1.9365663816185823,24027.679228864046
lithuania,2012-04,4552883.057,2987800.0,72583100000.0,1.5238245722605261,24293.158845973627
lithuania,2012-07,4001514.522,2987800.0,74656800000.0,1.3392845980319967,24987.21467300355
lithuania,2012-12,5541566.533,2987800.0,75802100000.0,1.8547314187696633,25370.54019680032
lithuania,2013-01,5768888.012,2957700.0,77074000000.0,1.9504642161138723,26058.761875781856
lithuania,2013-04,4258449.035,2957700.0,78580000000.0,1.439783965581364,26567.941305744327
lithuania,2013-07,3798212.3489999995,2957700.0,79702600000.0,1.284177688406532,26947.492984413566
lithuania,2013-12,5098840.24,2957700.0,81082900000.0,1.7239206951347332,27414.173175102274
lithuania,2014-01,5459279.199,2932400.0,82119700000.0,1.8617102711089892,28004.26271995635
lithuania,2014-04,4375488.545,2932400.0,82699000000.0,1.4921185871640976,28201.814213613423
lithuania,2014-07,3888995.018,2932400.0,82964600000.0,1.3262157338698677,28292.388487245942
lithuania,2014-12,5442401.691,2932400.0,82864100000.0,1.8559547438957849,28258.11621879689
lithuania,2015-01,5646863.845000001,2904900.0,82548200000.0,1.9439098919067785,28416.881820372473
lithuania,2015-04,4698391.172,2904900.0,83374800000.0,1.617402035181934,28701.435505525147
lithuania,2015-07,4186514.755,2904900.0,84172300000.0,1.441190662329168,28975.971634135425
lithuania,2015-12,5675682.792,2904900.0,84885700000.0,1.953830697098007,29221.556680092257
lithuania,2016-01,5632956.821,2868200.0,86206800000.0,1.9639344609859843,30056.063036050484
lithuania,2016-04,4479262.778,2868200.0,87642000000.0,1.5616982002649746,30556.44655184436
lithuania,2016-07,4035504.673,2868200.0,89382800000.0,1.4069816166933966,31163.377728191896
lithuania,2016-12,5814472.647999999,2868200.0,91552100000.0,2.027220085070776,31919.70573879088
lithuania,2017-01,5826557.611,2828400.0,93317800000.0,2.0600189545325978,32993.14099844435
lithuania,2017-04,4871309.0770000005,2828400.0,94576000000.0,1.7222843575873288,33437.986140574176
lithuania,2017-07,4331548.612,2828400.0,96098300000.0,1.5314483849526233,33976.20562862396
lithuania,2017-12,5742448.208,2828400.0,97693700000.0,2.0302815047376606,34540.27011738085
lithuania,2018-01,5800704.443,2801500.0,99065400000.0,2.0705709237908265,35361.55630912011
lithuania,2018-04,4955743.178,2801500.0,101227600000.0,1.7689606203819384,36133.35713010887
lithuania,2018-07,4313115.486,2801500.0,102515600000.0,1.5395736162769944,36593.11083348206
lithuania,2018-12,5719884.825,2801500.0,105346000000.0,2.0417222291629487,37603.42673567731
lithuania,2019-01,5881533.800000001,2794100.0,108656500000.0,2.104983286210229,38887.83508106367
lithuania,2019-04,5023206.808,2794100.0,111638700000.0,1.7977906331197882,39955.155506245304
lithuania,2019-07,4490383.071,2794100.0,112471400000.0,1.6070946175870586,40253.17633585054
lithuania,2019-12,5758264.764,2794100.0,114363400000.0,2.0608656683726423,40930.317454636555
netherlands,2000-01,54004609.36,15880000.0,491586800000.0,3.400794040302267,30956.347607052896
netherlands,2000-04,41351736.79,15907000.0,504228400000.0,2.599593687684667,31698.52266297856
netherlands,2000-07,37878016.72,15940000.0,513322900000.0,2.3762871217063988,32203.44416562108
netherlands,2000-12,48544449.120000005,15975000.0,522342600000.0,3.0387761577464794,32697.50234741784
netherlands,2001-01,55771386.13,16003000.0,523944500000.0,3.485058184715366,32740.392426420047
netherlands,2001-04,42874836.41,16028000.0,529364400000.0,2.6749960325680058,33027.47691539805
netherlands,2001-07,39316195.04,16060000.0,534595699999.99994,2.448081882938979,33287.40348692403
netherlands,2001-12,48768166.98,16094000.0,542840199999.99994,3.0302079644588042,33729.352553746736
netherlands,2002-01,54029604.019999996,16117000.0,548909199999.99994,3.352336292113917,34057.7775020165
netherlands,2002-04,43156682.08,16135000.0,556496700000.0,2.674724640842888,34490.03408738766
netherlands,2002-07,39176640.7,16159000.0,560013500000.0,2.424447100686924,34656.445324586915
netherlands,2002-12,51411563.05,16184000.0,560110400000.0,3.1766907470341077,34608.897676717745
netherlands,2003-01,56122384.800000004,16201000.0,555404900000.0,3.464130905499661,34282.136905129315
netherlands,2003-04,43059624.15,16215000.0,550661700000.0,2.6555426549491212,33960.0185013876
netherlands,2003-07,39520807.16,16233000.0,552248300000.0,2.4345966340171254,34020.10102876856
netherlands,2003-12,51042984.2,16252000.0,559230800000.0,3.1407201698252525,34409.968003937975
netherlands,2004-01,56784331.67,16266000.0,571498600000.0,3.490983134759621,35134.55059633592
netherlands,2004-04,44248453.31,16273000.0,581035100000.0,2.71913312296442,35705.46918208075
netherlands,2004-07,40480558.78,16286000.0,586529800000.0,2.485604739039666,36014.355888493184
netherlands,2004-12,51604283.599999994,16303000.0,591884800000.0,3.1653243942832603,36305.26896890143
netherlands,2005-01,56328473.22,16309000.0,596600700000.0,3.453827532037525,36581.071800846155
netherlands,2005-04,43586325.68,16313000.0,605099400000.0,2.6718767657696314,37093.079139336725
netherlands,2005-07,39790127.08,16323000.0,620460700000.0,2.437672430313055,38011.437848434725
netherlands,2005-12,50415111.88,16334000.0,633217500000.0,3.086513522713359,38766.836047508266
netherlands,2006-01,57895032.230000004,16339000.0,647661600000.0,3.543364479466308,39638.99871473162
netherlands,2006-04,42319331.25,16340000.0,667499800000.0,2.589922353121175,40850.66095471236
netherlands,2006-07,38793659.17,16347000.0,678997100000.0,2.3731363045207075,41536.49599314859
netherlands,2006-12,47027765.11,16358000.0,688298700000.0,2.8749092254554345,42077.19158821372
netherlands,2007-01,53379641.33,16364000.0,702150000000.0,3.262016703128819,42908.21315081887
netherlands,2007-04,42240310.730000004,16373000.0,711160200000.0,2.579876059976791,43434.93556464912
netherlands,2007-07,40025153.5,16387000.0,725117000000.0,2.442494263745652,44249.52706413621
netherlands,2007-12,51867838.989999995,16403000.0,741950600000.0,3.162094677193196,45232.61598488082
netherlands,2008-01,54584189.22,16416000.0,752551300000.0,3.3250602595029237,45842.54995126706
netherlands,2008-04,43414636.04,16431000.0,763842800000.0,2.6422394279106567,46487.90700505143
netherlands,2008-07,40377799.06,16455000.0,770475800000.0,2.453831604983288,46823.202673959284
netherlands,2008-12,51604430.3,16480000.0,767074200000.0,3.1313367900485436,46545.76456310679
netherlands,2009-01,56195957.66,16497000.0,737095000000.0,3.406434967569861,44680.54797842032
netherlands,2009-04,41179136.95,16515000.0,733801100000.0,2.4934385074174994,44432.4008477142
netherlands,2009-07,39240804.07,16541000.0,735339900000.0,2.3723356550389942,44455.58914213167
netherlands,2009-12,49960627.54,16568000.0,739896600000.0,3.0154893493481407,44658.17238049251
netherlands,2010-01,58523270.239999995,16585000.0,738161400000.0,3.528686779620138,44507.77208320772
netherlands,2010-04,45279493.269999996,16601000.0,743555600000.0,2.7275160092765494,44789.80784290103
netherlands,2010-07,41340134.28,16626000.0,748545400000.0,2.486475055936485,45022.57909298689
netherlands,2010-12,53429603.760000005,16650000.0,761747700000.0,3.2089852108108112,45750.61261261261
netherlands,2011-01,55878900.900000006,16665000.0,771487400000.0,3.353069360936094,46293.87338733873
netherlands,2011-04,41883405.6,16680000.0,776940700000.0,2.5109955395683454,46579.17865707434
netherlands,2011-07,39666050.63,16703000.0,782550900000.0,2.374786004310603,46850.91899658744
netherlands,2011-12,49473137.37,16725000.0,779272900000.0,2.958035119282511,46593.297458893874
netherlands,2012-01,54791692.78,16736000.0,782521400000.0,3.273882216778203,46756.775812619504
netherlands,2012-04,42930129.21,16744000.0,788739600000.0,2.5639112046106067,47105.80506450072
netherlands,2012-07,39403734.78,16761000.0,794663200000.0,2.350917891533918,47411.44323131078
netherlands,2012-12,49266503.04,16779000.0,800847900000.0,2.9362001930985158,47729.179331306994
netherlands,2013-01,57294246.39,16786000.0,817464800000.0,3.413216155725009,48699.20171571548
netherlands,2013-04,42357729.62,16793000.0,823442700000.0,2.522344406597987,49034.87762758292
netherlands,2013-07,38296750.26,16810000.0,832207600000.0,2.278212389054134,49506.6983938132
netherlands,2013-12,47677791.150000006,16829000.0,836696000000.0,2.8330733347198294,49717.51143858815
netherlands,2014-01,51347191.3,16838000.0,827614500000.0,3.0494827948687493,49151.591637961756
netherlands,2014-04,40421181.08,16853000.0,828746200000.0,2.3984561253189343,49174.99554975375
netherlands,2014-07,37786097.519999996,16874000.0,829037200000.0,2.2393088491169846,49131.041839516416
netherlands,2014-12,48357680.08,16895000.0,835562700000.0,2.862248007102693,49456.21189701095
netherlands,2015-01,55192932.480000004,16913000.0,841048600000.0,3.2633437284928757,49727.93708981257
netherlands,2015-04,42832945.019999996,16923000.0,849643900000.0,2.531049165041659,50206.458665721206
netherlands,2015-07,39815928.8,16947000.0,857173600000.0,2.3494381778485867,50579.66601758423
netherlands,2015-12,47570079.61,16976000.0,859974600000.0,2.802196018496701,50658.25871819039
netherlands,2016-01,52738605.190000005,16992000.0,870659000000.0,3.10373147304614,51239.34792843691
netherlands,2016-04,42022126.120000005,17011000.0,882020600000.0,2.470291347951326,51850.014696372935
netherlands,2016-07,38900511.61,17043000.0,897250800000.0,2.2824920266385025,52646.29466643197
netherlands,2016-12,52714666.22,17075000.0,912084000000.0,3.0872425311859444,53416.33967789166
netherlands,2017-01,54287255.78,17094000.0,923841700000.0,3.175807638937639,54044.79349479349
netherlands,2017-04,42542764.010000005,17112000.0,937043000000.0,2.4861362792192616,54759.408602150535
netherlands,2017-07,37917712.02,17144000.0,950657100000.0,2.211719086560896,55451.30074661689
netherlands,2017-12,50368054.870000005,17176000.0,966478800000.0,2.932467097694458,56269.14299021891
netherlands,2018-01,53283376.75,17194000.0,978643800000.0,3.0989517709666163,56917.75037803885
netherlands,2018-04,40689833.44,17210000.0,995330500000.0,2.364313389889599,57834.42765833817
netherlands,2018-07,37210756.66,17244000.0,1002089200000.0,2.1578958861053117,58112.34052424032
netherlands,2018-12,48955796.67,17278000.0,1011260600000.0,2.833418026970714,58528.799629586756
netherlands,2019-01,51519412.04,17294000.0,1022666200000.0,2.9790338868971897,59134.16213715739
netherlands,2019-04,40854503.14,17317000.0,1036116700000.0,2.359213670959173,59832.343939481434
netherlands,2019-07,36442587.13,17357000.0,1050123300000.0,2.09959020164775,60501.42881834418
netherlands,2019-12,48388302.88,17396000.0,1067805399999.9999,2.781576389974707,61382.23729593009
portugal,2000-01,22488354.832,10260900.0,191274700000.0,2.191655199056613,18641.123098363692
portugal,2000-04,18174252.108999997,10280500.0,191887900000.0,1.7678373725986087,18665.23029035553
portugal,2000-07,17108340.648000002,10299900.0,195927100000.0,1.6610200728162412,19022.2332255653
portugal,2000-12,21160389.615000002,10318200.0,197983800000.0,2.0507830450078504,19187.82345757981
portugal,2001-01,18790360.516,10339100.0,198121000000.0,1.8174077546401524,19162.30619686433
portugal,2001-04,18479479.086,10354900.0,201183700000.0,1.7846120277356614,19428.84045234623
portugal,2001-07,17789604.274,10370900.0,202764700000.0,1.715338521632645,19551.311843716554
portugal,2001-12,23091937.128,10386000.0,207373700000.0,2.223371570190641,19966.657038320816
portugal,2002-01,23881836.529,10400600.0,210061700000.0,2.296197962521393,20197.075168740266
portugal,2002-04,20387942.297,10414000.0,211409000000.0,1.9577436428845783,20300.460917995006
portugal,2002-07,18361159.574,10426500.0,212965000000.0,1.7610089266772169,20425.35846161224
portugal,2002-12,20167919.379,10437400.0,214006600000.0,1.9322742616935253,20503.822791116563
portugal,2003-01,20351769.645,10449000.0,216562900000.0,1.94772415015791,20725.705809168343
portugal,2003-04,18256653.145,10456800.0,216169200000.0,1.7459120519661846,20672.595822813862
portugal,2003-07,18456090.312,10461500.0,219107000000.0,1.7641915893514313,20944.128471060554
portugal,2003-12,20678600.645,10467900.0,220504800000.0,1.9754297084419987,21064.855415126243
portugal,2004-01,21440315.256,10475100.0,222358800000.0,2.0467885992496493,21227.3677578257
portugal,2004-04,18629657.434,10480700.0,224610400000.0,1.7775203406261033,21430.858625855144
portugal,2004-07,17529962.836,10486900.0,225952600000.0,1.6716057973280949,21546.176658497745
portugal,2004-12,22007029.255,10492900.0,227735600000.0,2.0973257397859504,21703.780651678753
portugal,2005-01,24667886.306,10496200.0,232427100000.0,2.350173044149311,22143.928278805663
portugal,2005-04,19056584.26,10500200.0,236858600000.0,1.814878217557761,22557.53223748119
portugal,2005-07,17751256.044,10506200.0,240208200000.0,1.6895981462374599,22863.471093259217
portugal,2005-12,21504131.046,10510800.0,245421400000.0,2.0459081179358374,23349.450089431823
portugal,2006-01,23558041.801,10516400.0,252645600000.0,2.2401241680613135,24023.962572743523
portugal,2006-04,18195946.288,10520500.0,259636900000.0,1.7295704850529916,24679.1407252507
portugal,2006-07,18004697.975,10523500.0,262085500000.0,1.7109039744381624,24904.78452986174
portugal,2006-12,18863306.967,10528700.0,264468700000.0,1.7916083625708776,25118.83708340061
portugal,2007-01,21469750.027999997,10534400.0,267818300000.0,2.038061021795261,25423.213472053463
portugal,2007-04,18187505.814,10541100.0,269687000000.0,1.7253897424367475,25584.3318059785
portugal,2007-07,16838128.329,10546400.0,271445099999.99997,1.5965759243912614,25738.17606007737
portugal,2007-12,21416152.093000002,10549900.0,276391300000.0,2.0299862646091436,26198.475814936635
portugal,2008-01,21245626.955,10553800.0,279011100000.0,2.0130784129886865,26437.027421402716
portugal,2008-04,16891184.208,10557200.0,280643800000.0,1.5999681930814988,26583.165990982456
portugal,2008-07,16875859.677,10560000.0,284031900000.0,1.598092772443182,26896.960227272728
portugal,2008-12,20772939.457000002,10561600.0,282544700000.0,1.9668364127594307,26752.073549462202
portugal,2009-01,21096408.447,10564100.0,276694700000.0,1.9969906046894672,26191.980386403007
portugal,2009-04,18397755.863,10566900.0,277615800000.0,1.7410740958086102,26272.20850012776
portugal,2009-07,17056376.244,10569500.0,281257600000.0,1.6137353937272338,26610.303230994843
portugal,2009-12,19042135.033999998,10572400.0,282947600000.0,1.8011175356588853,26762.854224206425
portugal,2010-01,17912999.462,10573700.0,286419700000.0,1.6941089175974353,27087.93515987781
portugal,2010-04,15970279.623,10573300.0,289049900000.0,1.5104347387286845,27337.71859305988
portugal,2010-07,17100551.644,10572400.0,289072800000.0,1.6174711176270289,27342.21179675381
portugal,2010-12,19284456.993,10573000.0,288377800000.0,1.8239342658658848,27274.92670008512
portugal,2011-01,19067099.165,10567500.0,285407200000.0,1.8043150380884787,27008.01514076177
portugal,2011-04,16141169.682,10561600.0,284176900000.0,1.528288297417058,26906.614528101803
portugal,2011-07,15830106.742,10554900.0,282575800000.0,1.4997874676216734,26772.00162957489
portugal,2011-12,17871023.934,10546200.0,278290400000.0,1.6945462758149856,26387.741556200337
portugal,2012-01,19477397.173,10534000.0,278666800000.0,1.8490029592747295,26454.034554775015
portugal,2012-04,14663628.718,10521400.0,277242100000.0,1.3936955840477503,26350.305092478186
portugal,2012-07,15580709.279,10508800.0,277857800000.0,1.48263448528852,26440.487971985385
portugal,2012-12,16104210.771,10495100.0,278192600000.0,1.5344504360129965,26506.90322150337
portugal,2013-01,18084846.5,10478800.0,284937500000.0,1.7258509085009734,27191.806313700043
portugal,2013-04,14722552.353999998,10464900.0,291085600000.0,1.4068507442976041,27815.421074257756
portugal,2013-07,14813425.106,10450200.0,293689000000.0,1.4175255120476165,28103.672656982642
portugal,2013-12,17196370.774,10435300.0,298967800000.0,1.6479038239437296,28649.6602876774
portugal,2014-01,16678525.817,10419400.0,296959100000.0,1.6007184499107434,28500.595043860492
portugal,2014-04,14923997.651,10406400.0,298516100000.0,1.434117240448186,28685.818342558425
portugal,2014-07,15230251.04,10394700.0,299096500000.0,1.465193900737876,28773.94248992275
portugal,2014-12,17600306.331,10383800.0,301239500000.0,1.694977400469963,29010.526011672027
portugal,2015-01,18626207.181,10374800.0,302380500000.0,1.7953316864903421,29145.670277981262
portugal,2015-04,15863902.952,10363800.0,305450500000.0,1.5307033088249484,29472.828499199135
portugal,2015-07,15929373.485,10352700.0,308397500000.0,1.5386685101471114,29789.088836728584
portugal,2015-12,17827215.358,10341000.0,312761900000.0,1.7239353406827191,30244.84092447539
portugal,2016-01,17264953.918,10339000.0,318064800000.0,1.6698862479930363,30763.594158042364
portugal,2016-04,14894038.816,10329600.0,323998500000.0,1.4418795322180917,31366.025789962827
portugal,2016-07,16563577.768,10320800.0,329701400000.0,1.6048734369428725,31945.3336950624
portugal,2016-12,18626476.365000002,10312500.0,333854500000.0,1.806203768727273,32373.769696969695
portugal,2017-01,19512613.766,10308000.0,337005200000.0,1.8929582621265035,32693.558401241753
portugal,2017-04,16874942.607,10301000.0,337882700000.0,1.638184895349966,32800.96107174061
portugal,2017-07,17116048.277000003,10297200.0,340849100000.0,1.6622041212174186,33101.144000310764
portugal,2017-12,18644130.405,10295000.0,345714800000.0,1.8109888688683828,33580.84507042253
portugal,2018-01,18580446.976,10284500.0,350701300000.0,1.8066456294423647,34099.98541494482
portugal,2018-04,15862124.682999998,10282600.0,357337000000.0,1.5426180813218444,34751.61924026997
portugal,2018-07,15974661.64,10283300.0,361636300000.0,1.5534567347057853,35167.33927824726
portugal,2018-12,17663782.136,10284900.0,367269800000.0,1.7174481167536875,35709.613122149945
portugal,2019-01,17667560.56,10286100.0,374038700000.0,1.7176150883230767,36363.50997948688
portugal,2019-04,14858970.657,10287200.0,380837000000.0,1.4444135097013764,37020.47204292713
portugal,2019-07,14741054.178,10286700.0,386289100000.0,1.4330207139315816,37552.285961484245
portugal,2019-12,16688991.201000001,10285000.0,393785400000.0,1.6226534954788527,38287.35051045212
romania,2000-01,37495596.339999996,22455700.0,128444100000.0,1.6697585174365528,5719.888491563389
romania,2000-04,22057119.558,22446700.0,129859200000.0,0.9826441997264631,5785.224554166091
romania,2000-07,20377633.191,,129535300000.0,,
romania,2000-12,30643692.628,,132290900000.0,,
romania,2001-01,35596728.57,22431400.0,137746900000.0,1.5869151533118753,6140.807082928395
romania,2001-04,24223571.222,22419900.0,141118800000.0,1.0804495658767435,6294.3545689320645
romania,2001-07,21386677.867999997,,144210200000.0,,
romania,2001-12,34795684.024000004,,147246900000.0,,
romania,2002-01,35287927.5,21837200.0,150193300000.0,1.6159547698422874,6877.8643782169875
romania,2002-04,24333398.147,21820000.0,154123400000.0,1.1151878160861595,7063.400549954171
romania,2002-07,21951387.731,21689900.0,154208400000.0,1.0120557370481191,7109.6869971738
romania,2002-12,33461634.335,21669400.0,157249000000.0,1.5441883178583626,7256.730689359189
romania,2003-01,39283414.06,21635000.0,154315600000.0,1.8157344146059626,7132.683152299514
romania,2003-04,25232362.625,21611800.0,157862800000.0,1.167527120600783,7304.472556658862
romania,2003-07,22685298.983,21590300.0,163959700000.0,1.0507171731286735,7594.1371819752385
romania,2003-12,33619913.41,21564200.0,168556700000.0,1.5590614727186725,7816.506060971425
romania,2004-01,39537136.9,21532300.0,179733400000.0,1.8361780627243722,8347.152881949443
romania,2004-04,25677767.678,21504200.0,187806900000.0,1.1940815132857767,8733.49857237191
romania,2004-07,22550749.781999998,21468700.0,195625700000.0,1.050401271711841,9112.13534121768
romania,2004-12,33769019.56,21438900.0,199342500000.0,1.5751283675934866,9298.168282887647
romania,2005-01,39079101.1,21396000.0,198199500000.0,1.8264676154421389,9263.390353337072
romania,2005-04,24954900.932,21365400.0,196091300000.0,1.1680053231860859,9177.984030254524
romania,2005-07,21756034.343000002,21336300.0,204779400000.0,1.0196723116472866,9597.69969488618
romania,2005-12,34169813.3,21305100.0,215052300000.0,1.6038325706051602,10093.935254938959
romania,2006-01,41939017.16,21272500.0,227041400000.0,1.9715133228346455,10673.00035256787
romania,2006-04,25520429.365000002,21239600.0,241328900000.0,1.2015494343113808,11362.214919301681
romania,2006-07,22974410.32,21210300.0,249213800000.0,1.0831723417396266,11749.659363611076
romania,2006-12,34351630.660000004,21178500.0,256650200000.0,1.622004894586491,12118.431428099251
romania,2007-01,37674541.31,21147300.0,267537300000.0,1.7815296189111614,12651.132768722247
romania,2007-04,24985475.221,21112300.0,277827700000.0,1.1834558632171768,13159.518385017265
romania,2007-07,22735211.57,20899600.0,285670700000.0,1.0878299857413538,13668.716147677467
romania,2007-12,36328789.29,20867000.0,302838500000.0,1.7409684808549384,14512.795322758422
