country,date,year,quarter,co2,gdp,pop,co2_cap,gdp_cap
greece,1/1/2000,2000,1,29016382236,2.05244E+11,10783300000,2.69086293,19.03353333
greece,4/1/2000,2000,2,23336608872,2.08734E+11,10798100000,2.161177325,19.33062298
greece,7/1/2000,2000,3,23773638028,2.14006E+11,10813300000,2.1985553,19.79102587
greece,10/1/2000,2000,4,25796822348,2.18349E+11,10828400000,2.382330016,20.16449337
greece,1/1/2001,2001,1,26854808344,2.22909E+11,10842600000,2.47678678,20.55860218
greece,4/1/2001,2001,2,24311062669,2.24551E+11,10855500000,2.239515699,20.68544977
greece,7/1/2001,2001,3,24879370046,2.30541E+11,10868700000,2.289084255,21.21146963
greece,10/1/2001,2001,4,27959947081,2.33933E+11,10881700000,2.569446601,21.49787258
greece,1/1/2002,2002,1,28700037712,2.3933E+11,10891800000,2.635013286,21.97340201
greece,4/1/2002,2002,2,24211626889,2.4698E+11,10898500000,2.221555892,22.6618709
greece,7/1/2002,2002,3,23955213391,2.49707E+11,10905400000,2.196637757,22.89751866
greece,10/1/2002,2002,4,27220519463,2.5191E+11,10912300000,2.494480491,23.08495001
greece,1/1/2003,2003,1,29871319436,2.55789E+11,10918900000,2.735744391,23.42623341
greece,4/1/2003,2003,2,25126587802,2.59421E+11,10925000000,2.299916504,23.74563844
greece,7/1/2003,2003,3,25416653294,2.618E+11,10931200000,2.325147586,23.94976764
greece,10/1/2003,2003,4,27176264187,2.68889E+11,10937300000,2.484732446,24.58455012
greece,1/1/2004,2004,1,30331704115,2.7665E+11,10944100000,2.771511967,25.27846054
greece,4/1/2004,2004,2,24701385348,2.78388E+11,10951400000,2.255545898,25.4202933
greece,7/1/2004,2004,3,24542193825,2.8214E+11,10958800000,2.239496462,25.74554696
greece,10/1/2004,2004,4,27841364766,2.79778E+11,10966200000,2.538834306,25.51273002
greece,1/1/2005,2005,1,30614131868,2.76034E+11,10974300000,2.789620465,25.15272956
greece,4/1/2005,2005,2,25182067251,2.76779E+11,10982900000,2.29284317,25.20087591
greece,7/1/2005,2005,3,25650633636,2.83246E+11,10991700000,2.33363662,25.76904391
greece,10/1/2005,2005,4,28355308574,2.89597E+11,11000400000,2.577661592,26.32601542
greece,1/1/2006,2006,1,30136919439,3.06833E+11,11008700000,2.737554792,27.87187406
greece,4/1/2006,2006,2,24826398082,3.13212E+11,11016400000,2.253585389,28.43141135
greece,7/1/2006,2006,3,25609831328,3.16835E+11,11024300000,2.32303469,28.73972044
greece,10/1/2006,2006,4,27979346895,3.2289E+11,11032100000,2.536175968,29.2681901
greece,1/1/2007,2007,1,30067261401,3.18066E+11,11039200000,2.723681191,28.81236865
greece,4/1/2007,2007,2,26000223909,3.26094E+11,11045300000,2.353962673,29.52332666
greece,7/1/2007,2007,3,26346429137,3.25462E+11,11051600000,2.383947043,29.4493286
greece,10/1/2007,2007,4,30504580973,3.27703E+11,11057800000,2.758648282,29.63549712
greece,1/1/2008,2008,1,29649268110,3.35975E+11,11065200000,2.679505848,30.3632379
greece,4/1/2008,2008,2,25120579564,3.39675E+11,11073600000,2.268510653,30.67426131
greece,7/1/2008,2008,3,25602160290,3.45428E+11,11082100000,2.310226427,31.1698956
greece,10/1/2008,2008,4,28023672192,3.4416E+11,11090500000,2.526817744,31.03200036
greece,1/1/2009,2009,1,28336500326,3.29863E+11,11097900000,2.553320928,29.72297462
greece,4/1/2009,2009,2,23811333303,3.40004E+11,11103900000,2.14441172,30.62025955
greece,7/1/2009,2009,3,24615665442,3.39068E+11,11110100000,2.21561151,30.51886122
greece,10/1/2009,2009,4,25452533466,3.41562E+11,11116200000,2.289679339,30.72653425
greece,1/1/2010,2010,1,25670622669,3.23962E+11,11119800000,2.308550754,29.13375241
greece,4/1/2010,2010,2,22368988764,3.14266E+11,11120900000,2.011436913,28.25903479
greece,7/1/2010,2010,3,23750784805,3.04305E+11,11121900000,2.135497065,27.36087359
greece,10/1/2010,2010,4,23475412016,3.03617E+11,11122900000,2.11054779,27.29658632
greece,1/1/2011,2011,1,26502753357,2.93712E+11,11118700000,2.38361979,26.41604684
greece,4/1/2011,2011,2,21297965601,2.90203E+11,11109700000,1.917060371,26.12156044
greece,7/1/2011,2011,3,21387469368,2.86526E+11,11100300000,1.926746968,25.8124375
greece,10/1/2011,2011,4,23992582575,2.74316E+11,11091000000,2.16324791,24.73324317
greece,1/1/2012,2012,1,26216242499,2.76174E+11,11075900000,2.36696273,24.93466897
greece,4/1/2012,2012,2,19766209668,2.7412E+11,11055500000,1.787907346,24.79488942
greece,7/1/2012,2012,3,20493140092,2.74344E+11,11034700000,1.857154258,24.86194459
greece,10/1/2012,2012,4,22667460733,2.76641E+11,11014000000,2.058058901,25.11720537
greece,1/1/2013,2013,1,22359916008,2.78851E+11,10993900000,2.033847498,25.3641292
greece,4/1/2013,2013,2,18169076503,2.8381E+11,10975000000,1.65549672,25.85963554
greece,7/1/2013,2013,3,19157640820,2.87195E+11,10955600000,1.748661946,26.21442002
greece,10/1/2013,2013,4,21175302628,2.91126E+11,10936400000,1.936222397,26.61988406
greece,1/1/2014,2014,1,21261308504,2.89861E+11,10918000000,1.947362933,26.54891922
greece,4/1/2014,2014,2,18226084897,2.90703E+11,10901100000,1.671949152,26.66727211
greece,7/1/2014,2014,3,18923722456,2.92384E+11,10883800000,1.738705457,26.86413753
greece,10/1/2014,2014,4,19657839162,2.88428E+11,10866600000,1.809014702,26.54258922
greece,1/1/2015,2015,1,20625116826,2.8941E+11,10848600000,1.90117774,26.67716572
greece,4/1/2015,2015,2,16858727377,2.90036E+11,10830400000,1.556611702,26.77976806
greece,7/1/2015,2015,3,19139746287,2.86017E+11,10811600000,1.7702973,26.45462281
greece,10/1/2015,2015,4,20119028138,2.91262E+11,10793000000,1.864081177,26.98622255
greece,1/1/2016,2016,1,19760705312,2.92037E+11,10781800000,1.832783516,27.08608952
greece,4/1/2016,2016,2,16099392649,2.93398E+11,10778000000,1.493727282,27.22195212
greece,7/1/2016,2016,3,17930795642,2.98949E+11,10774000000,1.664265421,27.74728049
greece,10/1/2016,2016,4,21183891558,3.02274E+11,10770100000,1.966916886,28.06604396
greece,1/1/2017,2017,1,21405061300,3.04888E+11,10764800000,1.988430932,28.32269062
greece,4/1/2017,2017,2,16670715236,3.05457E+11,10758100000,1.549596605,28.39317352
greece,7/1/2017,2017,3,17537711659,3.11215E+11,10751300000,1.631217775,28.94676923
greece,10/1/2017,2017,4,19573077712,3.08758E+11,10744500000,1.821683439,28.73633952
greece,1/1/2018,2018,1,20407897333,3.13276E+11,10739100000,1.900335906,29.17155069
greece,4/1/2018,2018,2,16570555663,3.16495E+11,10735000000,1.5436009,29.48250582
greece,7/1/2018,2018,3,17403496157,3.17341E+11,10730800000,1.621826533,29.57293958
greece,10/1/2018,2018,4,18932789153,3.21998E+11,10726700000,1.765015257,30.01835606
greece,1/1/2019,2019,1,19461393237,3.27434E+11,10723800000,1.814785173,30.53341166
greece,4/1/2019,2019,2,15287075585,3.34651E+11,10722300000,1.425727277,31.21070106
greece,7/1/2019,2019,3,15714486236,3.34485E+11,10720800000,1.465794179,31.19963995
greece,10/1/2019,2019,4,17812403892,3.35562E+11,10719300000,1.661713348,31.30448817
hungary,1/1/2000,2000,1,19182888938,1.16472E+11,10217100000,1.877527766,11.39974161
hungary,4/1/2000,2000,2,13728652678,1.19003E+11,10211300000,1.344456894,11.65404013
hungary,7/1/2000,2000,3,13486816993,1.22386E+11,10205800000,1.321485527,11.99175959
hungary,10/1/2000,2000,4,16673361680,1.26176E+11,10201000000,1.634483059,12.36898343
hungary,1/1/2001,2001,1,17777112760,1.29628E+11,10197200000,1.743332754,12.71210725
hungary,4/1/2001,2001,2,14274414358,1.33763E+11,10191900000,1.400564601,13.12443215
hungary,7/1/2001,2001,3,13987210101,1.36491E+11,10185600000,1.373233791,13.40041824
hungary,10/1/2001,2001,4,19299038582,1.38371E+11,10178200000,1.896115087,13.59486943
hungary,1/1/2002,2002,1,18297964909,1.44289E+11,10170200000,1.79917454,14.18742994
hungary,4/1/2002,2002,2,14294267962,1.45694E+11,10161700000,1.406680768,14.33756163
hungary,7/1/2002,2002,3,13370864481,1.48615E+11,10153200000,1.316911366,14.63720797
hungary,10/1/2002,2002,4,18012430466,1.5162E+11,10145500000,1.775410819,14.94451727
hungary,1/1/2003,2003,1,19766727052,1.53133E+11,10136800000,1.94999675,15.10668061
hungary,4/1/2003,2003,2,14491303297,1.55372E+11,10129300000,1.430632255,15.33886843
hungary,7/1/2003,2003,3,14588343162,1.57874E+11,10123200000,1.441080208,15.59530583
hungary,10/1/2003,2003,4,17474212163,1.60535E+11,10117900000,1.727059188,15.8663952
hungary,1/1/2004,2004,1,19487692788,1.62631E+11,10113200000,1.926956135,16.0810426
hungary,4/1/2004,2004,2,14467044966,1.64333E+11,10108800000,1.431133761,16.25641026
hungary,7/1/2004,2004,3,13966977474,1.65187E+11,10103100000,1.382444742,16.35016975
hungary,10/1/2004,2004,4,17869990314,1.65571E+11,10097900000,1.769673924,16.39652799
hungary,1/1/2005,2005,1,20815340606,1.67101E+11,10094100000,2.062129423,16.55435353
hungary,4/1/2005,2005,2,14783219262,1.71371E+11,10088600000,1.465339022,16.98663838
hungary,7/1/2005,2005,3,14721006748,1.74014E+11,10082700000,1.460026258,17.25867079
hungary,10/1/2005,2005,4,18735699424,1.77654E+11,10077800000,1.859106097,17.62826212
hungary,1/1/2006,2006,1,20996473095,1.79815E+11,10074400000,2.084141298,17.84870563
hungary,4/1/2006,2006,2,14914413383,1.84553E+11,10071500000,1.480853238,18.32423174
hungary,7/1/2006,2006,3,14437338989,1.8734E+11,10067500000,1.434054034,18.60839334
hungary,10/1/2006,2006,4,18160244726,1.88766E+11,10064400000,1.80440411,18.75577282
hungary,1/1/2007,2007,1,17963168372,1.88738E+11,10062300000,1.785195072,18.75691442
hungary,4/1/2007,2007,2,14787552616,1.89574E+11,10057200000,1.470344889,18.84960029
hungary,7/1/2007,2007,3,14692405943,1.93221E+11,10051700000,1.46168369,19.22271855
hungary,10/1/2007,2007,4,19891733926,1.96623E+11,10046500000,1.979966548,19.5713333
hungary,1/1/2008,2008,1,19162298692,2.03899E+11,10042200000,1.908177361,20.30422617
hungary,4/1/2008,2008,2,15220730889,2.08094E+11,10038600000,1.516220478,20.72939454
hungary,7/1/2008,2008,3,14923307653,2.11163E+11,10035600000,1.487036914,21.04137271
hungary,10/1/2008,2008,4,18443063594,2.09121E+11,10032000000,1.838423405,20.8454047
hungary,1/1/2009,2009,1,19068530618,2.04467E+11,10027400000,1.901642561,20.39084907
hungary,4/1/2009,2009,2,13493406336,2.06724E+11,10023400000,1.346190548,20.62411956
hungary,7/1/2009,2009,3,13307674600,2.08593E+11,10020100000,1.328097983,20.81749683
hungary,10/1/2009,2009,4,17543451170,2.11079E+11,10015800000,1.751577624,21.07460213
hungary,1/1/2010,2010,1,19264078105,2.12282E+11,10011300000,1.924233427,21.20426918
hungary,4/1/2010,2010,2,13856189179,2.15949E+11,10006000000,1.384788045,21.58194084
hungary,7/1/2010,2010,3,13490145391,2.19512E+11,9997500000,1.349351877,21.95664916
hungary,10/1/2010,2010,4,18227278129,2.21924E+11,9988500000,1.824826363,22.21792061
hungary,1/1/2011,2011,1,19394948712,2.26117E+11,9981400000,1.943109054,22.65382612
hungary,4/1/2011,2011,2,13712099028,2.28396E+11,9974700000,1.374687863,22.8975508
hungary,7/1/2011,2011,3,13599028121,2.30596E+11,9968500000,1.364200042,23.13244721
hungary,10/1/2011,2011,4,17776397203,2.33419E+11,9963500000,1.784151875,23.42738997
hungary,1/1/2012,2012,1,18757493478,2.29751E+11,9952100000,1.884777432,23.0857206
hungary,4/1/2012,2012,2,12855266104,2.28861E+11,9943500000,1.292831106,23.01612108
hungary,7/1/2012,2012,3,12911850720,2.31334E+11,9935100000,1.299619603,23.28455677
hungary,10/1/2012,2012,4,16568122661,2.33339E+11,9927300000,1.6689455,23.50473946
hungary,1/1/2013,2013,1,18194580480,2.36811E+11,9903700000,1.837149801,23.91136646
hungary,4/1/2013,2013,2,12532230125,2.41062E+11,9895300000,1.26648309,24.36125231
hungary,7/1/2013,2013,3,12623846503,2.45626E+11,9886800000,1.276838462,24.84381195
hungary,10/1/2013,2013,4,16012106454,2.47969E+11,9879300000,1.62077338,25.0998755
hungary,1/1/2014,2014,1,16757973143,2.49966E+11,9873600000,1.697250561,25.31657146
hungary,4/1/2014,2014,2,12755668224,2.52815E+11,9868300000,1.292590236,25.61891106
hungary,7/1/2014,2014,3,12783596518,2.55262E+11,9862500000,1.296182156,25.88204816
hungary,10/1/2014,2014,4,16547095336,2.55844E+11,9856800000,1.678749222,25.95609123
hungary,1/1/2015,2015,1,18039866468,2.59724E+11,9849600000,1.831532902,26.36902006
hungary,4/1/2015,2015,2,13252912517,2.61181E+11,9842200000,1.346539647,26.53684136
hungary,7/1/2015,2015,3,13404337245,2.64634E+11,9836100000,1.362769517,26.90438283
hungary,10/1/2015,2015,4,17464644834,2.6895E+11,9830900000,1.776505186,27.35763765
hungary,1/1/2016,2016,1,17493451809,2.67976E+11,9826000000,1.780322798,27.27210462
hungary,4/1/2016,2016,2,13434964173,2.74129E+11,9818300000,1.36835951,27.92023059
hungary,7/1/2016,2016,3,13571805231,2.76114E+11,9809600000,1.383522797,28.14734546
hungary,10/1/2016,2016,4,18521602573,2.78672E+11,9801500000,1.889670211,28.431587
hungary,1/1/2017,2017,1,19359340179,2.83076E+11,9792500000,1.976955852,28.90744958
hungary,4/1/2017,2017,2,14146421824,2.86208E+11,9786400000,1.445518457,29.24551418
hungary,7/1/2017,2017,3,13910686317,2.89869E+11,9782000000,1.422069752,29.6329176
hungary,10/1/2017,2017,4,17696381388,2.95533E+11,9778300000,1.80976053,30.22338239
hungary,1/1/2018,2018,1,18646120973,3.02994E+11,9775900000,1.907355944,30.99397498
hungary,4/1/2018,2018,2,14166271817,3.08574E+11,9774200000,1.449353586,31.57024616
hungary,7/1/2018,2018,3,13875049952,3.15637E+11,9772800000,1.419761988,32.29747872
hungary,10/1/2018,2018,4,17751910501,3.2035E+11,9771400000,1.816721299,32.78449352
hungary,1/1/2019,2019,1,18575641580,3.2983E+11,9769700000,1.901352302,33.76047371
hungary,4/1/2019,2019,2,14287812478,3.34094E+11,9767400000,1.462806118,34.20499826
hungary,7/1/2019,2019,3,13950303963,3.4295E+11,9766400000,1.428397768,35.11526253
hungary,10/1/2019,2019,4,17644255488,3.473E+11,9766900000,1.806535901,35.55883648
ireland,1/1/2000,2000,1,12285078969,1.08954E+11,3783400000,3.247100219,28.79790664
ireland,4/1/2000,2000,2,10990822187,1.133E+11,3795200000,2.895979708,29.85336741
ireland,7/1/2000,2000,3,9398415962,1.16826E+11,3809600000,2.467034849,30.66615918
ireland,10/1/2000,2000,4,12303893215,1.19494E+11,3828700000,3.213595532,31.21014966
ireland,1/1/2001,2001,1,13413452890,1.22644E+11,3839900000,3.493177658,31.93937342
ireland,4/1/2001,2001,2,11359862480,1.2436E+11,3855000000,2.946786636,32.25945525
ireland,7/1/2001,2001,3,9982285303,1.24995E+11,3871600000,2.578335908,32.28510177
ireland,10/1/2001,2001,4,12474071192,1.27799E+11,3888700000,3.207774113,32.86414483
ireland,1/1/2002,2002,1,12096378913,1.33769E+11,3906100000,3.096791919,34.24625586
ireland,4/1/2002,2002,2,12111773333,1.34681E+11,3924900000,3.085880744,34.31460674
ireland,7/1/2002,2002,3,9608213170,1.38915E+11,3940100000,2.438570892,35.25682089
ireland,10/1/2002,2002,4,12240212997,1.40253E+11,3956200000,3.093931802,35.4514433
ireland,1/1/2003,2003,1,11724486790,1.40076E+11,3973400000,2.950744146,35.25353601
ireland,4/1/2003,2003,2,11353493965,1.40921E+11,3988300000,2.846700089,35.33350049
ireland,7/1/2003,2003,3,9745107728,1.41869E+11,4004800000,2.433356904,35.42469037
ireland,10/1/2003,2003,4,13008127977,1.51316E+11,4021300000,3.234806649,37.62867729
ireland,1/1/2004,2004,1,13207842553,1.5215E+11,4037700000,3.271130236,37.68229438
ireland,4/1/2004,2004,2,11010334527,1.56292E+11,4055200000,2.715115044,38.54108305
ireland,7/1/2004,2004,3,9648450792,1.56091E+11,4076700000,2.366730638,38.28849314
ireland,10/1/2004,2004,4,12442239379,1.60284E+11,4099800000,3.034840572,39.09549246
ireland,1/1/2005,2005,1,13452101848,1.62131E+11,4122500000,3.263093232,39.32839297
ireland,4/1/2005,2005,2,11810012562,1.6531E+11,4145400000,2.848944025,39.87800936
ireland,7/1/2005,2005,3,10069685373,1.65729E+11,4172600000,2.413287967,39.71830513
ireland,10/1/2005,2005,4,13184419251,1.73151E+11,4199800000,3.139296931,41.22843945
ireland,1/1/2006,2006,1,14127259684,1.81338E+11,4226200000,3.342780674,42.90795514
ireland,4/1/2006,2006,2,11932677285,1.85132E+11,4245400000,2.810730976,43.60766948
ireland,7/1/2006,2006,3,10017990895,1.90139E+11,4287400000,2.336612141,44.34825302
ireland,10/1/2006,2006,4,13078867513,1.92583E+11,4320800000,3.026955081,44.57112109
ireland,1/1/2007,2007,1,13473476464,2.05007E+11,4354400000,3.094221124,47.0803555
ireland,4/1/2007,2007,2,11386748435,2.03608E+11,4386200000,2.596039495,46.42013588
ireland,7/1/2007,2007,3,10495899734,1.9957E+11,4415700000,2.376950367,45.19555223
ireland,10/1/2007,2007,4,13124178798,2.05719E+11,4444800000,2.952704013,46.28300486
ireland,1/1/2008,2008,1,13170067092,2.01776E+11,4472100000,2.944940205,45.11875853
ireland,4/1/2008,2008,2,11475628087,1.97836E+11,4491700000,2.554851857,44.04483826
ireland,7/1/2008,2008,3,10139654675,1.97031E+11,4504600000,2.250955618,43.73999911
ireland,10/1/2008,2008,4,13131092539,1.88246E+11,4515800000,2.907810917,41.68614642
ireland,1/1/2009,2009,1,12276035030,1.86826E+11,4526600000,2.711976987,41.27294216
ireland,4/1/2009,2009,2,10179502455,1.87217E+11,4537800000,2.243268204,41.25712901
ireland,7/1/2009,2009,3,8951978378,1.85883E+11,4545200000,1.969545538,40.89663821
ireland,10/1/2009,2009,4,11718844435,1.81378E+11,4547000000,2.577269504,39.88964152
ireland,1/1/2010,2010,1,12363400437,1.90137E+11,4552200000,2.715917674,41.76824393
ireland,4/1/2010,2010,2,9861126352,1.94251E+11,4556700000,2.164093829,42.62968815
ireland,7/1/2010,2010,3,8711730039,1.96117E+11,4562100000,1.909587698,42.98827294
ireland,10/1/2010,2010,4,12060840505,1.95309E+11,4567900000,2.640346878,42.75689047
ireland,1/1/2011,2011,1,11329091424,2.03534E+11,4572200000,2.477820617,44.51559424
ireland,4/1/2011,2011,2,9235108809,2.08168E+11,4576900000,2.017765039,45.48226966
ireland,7/1/2011,2011,3,8504060311,2.06601E+11,4580500000,1.856579044,45.10453007
ireland,10/1/2011,2011,4,10121436465,2.07057E+11,4584600000,2.207703282,45.16352572
ireland,1/1/2012,2012,1,10523332536,2.10955E+11,4590000000,2.292665041,45.95958606
ireland,4/1/2012,2012,2,9744545121,2.13826E+11,4594800000,2.120776774,46.53643249
ireland,7/1/2012,2012,3,8387725683,2.13083E+11,4600100000,1.823378988,46.32134084
ireland,10/1/2012,2012,4,10909553551,2.14805E+11,4604800000,2.369169899,46.64808461
ireland,1/1/2013,2013,1,11100297543,2.16226E+11,4610300000,2.407716969,46.9007223
ireland,4/1/2013,2013,2,9366153424,2.19397E+11,4616100000,2.029018744,47.52873638
ireland,7/1/2013,2013,3,8008742814,2.25136E+11,4623100000,1.732331728,48.69797322
ireland,10/1/2013,2013,4,10098788181,2.211E+11,4630500000,2.180928233,47.74862326
ireland,1/1/2014,2014,1,10423428339,2.27673E+11,4638300000,2.247251868,49.08539767
ireland,4/1/2014,2014,2,9415807939,2.34804E+11,4647100000,2.026168565,50.52699533
ireland,7/1/2014,2014,3,8465137533,2.41047E+11,4657000000,1.817723327,51.76003865
ireland,10/1/2014,2014,4,10359332953,2.46601E+11,4667400000,2.219508281,52.83472597
ireland,1/1/2015,2015,1,11036526170,3.12857E+11,4677800000,2.35934118,66.88114071
ireland,4/1/2015,2015,2,9957824839,3.15037E+11,4689500000,2.123429969,67.1792302
ireland,7/1/2015,2015,3,9057664368,3.32705E+11,4702000000,1.926342911,70.75827308
ireland,10/1/2015,2015,4,10231248088,3.39805E+11,4713900000,2.170442328,72.0857252
ireland,1/1/2016,2016,1,11529227412,3.2569E+11,4726000000,2.439531826,68.91451545
ireland,4/1/2016,2016,2,10330086259,3.29653E+11,4741200000,2.1787915,69.52944402
ireland,7/1/2016,2016,3,8709175420,3.33376E+11,4758000000,1.830427789,70.06643548
ireland,10/1/2016,2016,4,11416241541,3.69196E+11,4771300000,2.392689946,77.37845032
ireland,1/1/2017,2017,1,11507014139,3.53972E+11,4783400000,2.405614027,74.00010453
ireland,4/1/2017,2017,2,9910712488,3.61402E+11,4793700000,2.06744529,75.39103407
ireland,7/1/2017,2017,3,8766715583,3.80301E+11,4807100000,1.823701521,79.11227143
ireland,10/1/2017,2017,4,11006925553,4.02695E+11,4825300000,2.281086265,83.454894
ireland,1/1/2018,2018,1,11430520170,4.02596E+11,4828900000,2.367106416,83.37219657
ireland,4/1/2018,2018,2,9935014946,4.12233E+11,4857800000,2.045167554,84.86008069
ireland,7/1/2018,2018,3,8879447398,4.14209E+11,4870600000,1.823070545,85.04260255
ireland,10/1/2018,2018,4,11085716083,4.19578E+11,4885500000,2.269105738,85.8822229
ireland,1/1/2019,2019,1,10729173646,4.27898E+11,4902400000,2.188555329,87.28339181
ireland,4/1/2019,2019,2,9495834342,4.37339E+11,4922100000,1.929224181,88.85207533
ireland,7/1/2019,2019,3,8653297973,4.45383E+11,4935100000,1.753418973,90.24808008
ireland,10/1/2019,2019,4,10547344985,4.54839E+11,4949100000,2.131164249,91.90343699
italy,1/1/2000,2000,1,1.3943E+11,1.51297E+12,56929000000,2.449185131,26.57651285
italy,4/1/2000,2000,2,1.05705E+11,1.53465E+12,56937600000,1.856514716,26.95315222
italy,7/1/2000,2000,3,1.02043E+11,1.55055E+12,56946400000,1.791919566,27.22816016
italy,10/1/2000,2000,4,1.22631E+11,1.57881E+12,56955400000,2.153099933,27.72005288
italy,1/1/2001,2001,1,1.31541E+11,1.59334E+12,56964700000,2.30916909,27.9706204
italy,4/1/2001,2001,2,1.07609E+11,1.5953E+12,56974500000,1.888718639,28.00031418
italy,7/1/2001,2001,3,1.00424E+11,1.59709E+12,56984700000,1.762290218,28.02664926
italy,10/1/2001,2001,4,1.30605E+11,1.60212E+12,56995300000,2.291501497,28.1096143
italy,1/1/2002,2002,1,1.41629E+11,1.61583E+12,57015800000,2.484026534,28.34002855
italy,4/1/2002,2002,2,1.11665E+11,1.63145E+12,57065400000,1.956796891,28.58920116
italy,7/1/2002,2002,3,1.03305E+11,1.64588E+12,57114500000,1.808731069,28.81721804
italy,10/1/2002,2002,4,1.25972E+11,1.66324E+12,57163500000,2.203715256,29.09619425
italy,1/1/2003,2003,1,1.49256E+11,1.66709E+12,57239900000,2.607546373,29.12457918
italy,4/1/2003,2003,2,1.16075E+11,1.66913E+12,57345600000,2.024138289,29.10648943
italy,7/1/2003,2003,3,1.08365E+11,1.67313E+12,57452200000,1.886183139,29.12220768
italy,10/1/2003,2003,4,1.35151E+11,1.6881E+12,57559100000,2.348030884,29.32808713
italy,1/1/2004,2004,1,1.5228E+11,1.6935E+12,57666100000,2.640712202,29.36732673
italy,4/1/2004,2004,2,1.1938E+11,1.70374E+12,57773800000,2.066331267,29.48985007
italy,7/1/2004,2004,3,1.12425E+11,1.70163E+12,57882300000,1.942307701,29.39811134
italy,10/1/2004,2004,4,1.35103E+11,1.7096E+12,57990700000,2.329735429,29.48064603
italy,1/1/2005,2005,1,1.54338E+11,1.70718E+12,58074900000,2.65756963,29.39617976
italy,4/1/2005,2005,2,1.18464E+11,1.72968E+12,58135800000,2.037714149,29.75244858
italy,7/1/2005,2005,3,1.1187E+11,1.76067E+12,58197400000,1.922248534,30.25340135
italy,10/1/2005,2005,4,1.42535E+11,1.79254E+12,58258700000,2.44658634,30.7686131
italy,1/1/2006,2006,1,1.62159E+11,1.8284E+12,58316300000,2.780675982,31.35311911
italy,4/1/2006,2006,2,1.15255E+11,1.87503E+12,58371500000,1.974514392,32.12226857
italy,7/1/2006,2006,3,1.11057E+11,1.90894E+12,58427700000,1.900757942,32.67186112
italy,10/1/2006,2006,4,1.3676E+11,1.94688E+12,58484100000,2.33842183,33.28902556
italy,1/1/2007,2007,1,1.48906E+11,1.95902E+12,58572700000,2.542243505,33.44595008
italy,4/1/2007,2007,2,1.15906E+11,1.98265E+12,58694100000,1.974751536,33.77940031
italy,7/1/2007,2007,3,1.11112E+11,2.0091E+12,58817400000,1.889092934,34.15822189
italy,10/1/2007,2007,4,1.49424E+11,2.0296E+12,58940600000,2.535155052,34.4346783
italy,1/1/2008,2008,1,1.5493E+11,2.08283E+12,59054800000,2.623490245,35.26952593
italy,4/1/2008,2008,2,1.15959E+11,2.0966E+12,59158300000,1.960143917,35.44054173
italy,7/1/2008,2008,3,1.08987E+11,2.10583E+12,59263300000,1.839032393,35.53339082
italy,10/1/2008,2008,4,1.39083E+11,2.07194E+12,59368500000,2.342699255,34.89957469
italy,1/1/2009,2009,1,1.41688E+11,2.03674E+12,59454500000,2.383136654,34.25719836
italy,4/1/2009,2009,2,99817981200,2.03229E+12,59521300000,1.677012787,34.14394343
italy,7/1/2009,2009,3,97680738570,2.04878E+12,59589300000,1.639232858,34.38162892
italy,10/1/2009,2009,4,1.29191E+11,2.05589E+12,59656900000,2.165574771,34.46191472
italy,1/1/2010,2010,1,1.44658E+11,2.0541E+12,59723500000,2.422134203,34.39348665
italy,4/1/2010,2010,2,1.03293E+11,2.07102E+12,59787200000,1.727679501,34.63982257
italy,7/1/2010,2010,3,99556185040,2.08595E+12,59851100000,1.663397749,34.85230514
italy,10/1/2010,2010,4,1.31079E+11,2.11576E+12,59915700000,2.187730731,35.31230212
italy,1/1/2011,2011,1,1.39334E+11,2.15143E+12,59967900000,2.323474396,35.87630215
italy,4/1/2011,2011,2,1.00779E+11,2.17784E+12,60006500000,1.679464244,36.29342488
italy,7/1/2011,2011,3,98708620310,2.18971E+12,60046500000,1.643869673,36.46682987
italy,10/1/2011,2011,4,1.23131E+11,2.17786E+12,60086300000,2.04923811,36.24546194
italy,1/1/2012,2012,1,1.39615E+11,2.17018E+12,60126800000,2.322013256,36.09343754
italy,4/1/2012,2012,2,98107479020,2.16886E+12,60169500000,1.630518436,36.04578732
italy,7/1/2012,2012,3,95688607670,2.17475E+12,60212900000,1.589171219,36.11775384
italy,10/1/2012,2012,4,1.15957E+11,2.17639E+12,60255600000,1.9244175,36.11935156
italy,1/1/2013,2013,1,1.3244E+11,2.17159E+12,60285500000,2.196875158,36.02180292
italy,4/1/2013,2013,2,89563122220,2.18192E+12,60302700000,1.48522574,36.18276794
italy,7/1/2013,2013,3,87296422710,2.19587E+12,60320200000,1.447217063,36.40358785
italy,10/1/2013,2013,4,1.1118E+11,2.19888E+12,60338000000,1.842616635,36.44262654
italy,1/1/2014,2014,1,1.19575E+11,2.2017E+12,60339100000,1.981721753,36.48882234
italy,4/1/2014,2014,2,88599521220,2.20349E+12,60327100000,1.468652085,36.52577863
italy,7/1/2014,2014,3,82819633000,2.20714E+12,60314900000,1.373120622,36.59354156
italy,10/1/2014,2014,4,1.0831E+11,2.19475E+12,60301700000,1.796140007,36.39612814
italy,1/1/2015,2015,1,1.23352E+11,2.19418E+12,60279500000,2.046329094,36.40013935
italy,4/1/2015,2015,2,88743495110,2.22008E+12,60246500000,1.47300665,36.8500112
italy,7/1/2015,2015,3,88492121240,2.25001E+12,60212800000,1.469656306,37.36766933
