country,date,co2,population,gdp,co2_cap,gdp_cap
Netherlands,2010-03-01,18344068.5,16595666.666666666,741757533333.3334,1.1053529134111315,44695.85634804267
Netherlands,2010-04-01,16350784.02,16601000.0,743555600000.0,0.9849276561652912,44789.80784290103
Netherlands,2010-05-01,15352250.23,16609333.333333334,745218866666.6666,0.9243146562173878,44867.476117845385
Netherlands,2010-06-01,13576459.02,16617666.666666666,746882133333.3334,0.8169894903014864,44945.066495496765
Netherlands,2010-07-01,13983820.6,16626000.0,748545400000.0,0.8410814747985084,45022.57909298689
Netherlands,2010-08-01,13648052.95,16634000.0,752946166666.6666,0.8204913400264519,45265.49036110777
Netherlands,2010-09-01,13708260.73,16642000.0,757346933333.3334,0.8237147416175941,45508.16808877138
Netherlands,2010-10-01,15722663.52,16650000.0,761747700000.0,0.9443041153153153,45750.61261261261
Netherlands,2010-11-01,17510969.21,16655000.0,764994266666.6666,1.051394128489943,45931.80826578605
Netherlands,2010-12-01,20195971.03,16660000.0,768240833333.3334,1.2122431590636256,46112.89515806323
Netherlands,2011-01-01,19444529.84,16665000.0,771487400000.0,1.1667884692469246,46293.87338733873
Netherlands,2011-02-01,18105448.45,16670000.0,773305166666.6666,1.0861096850629874,46389.03219356129
Netherlands,2011-03-01,18328922.610000003,16675000.0,775122933333.3334,1.099185763718141,46484.13393303349
Netherlands,2011-04-01,14874255.629999999,16680000.0,776940700000.0,0.8917419442446043,46579.17865707434
Netherlands,2011-05-01,13907436.540000001,16687666.666666666,778810766666.6666,0.8333961132972456,46669.84199908116
Netherlands,2011-06-01,13101713.43,16695333.333333334,780680833333.3334,0.7847530305873897,46760.422074032664
Netherlands,2011-07-01,13419861.290000001,16703000.0,782550900000.0,0.8034401778123691,46850.91899658744
Netherlands,2011-08-01,13140368.94,16710333.333333334,781458233333.3334,0.7863618683050407,46764.96977917855
Netherlands,2011-09-01,13105820.4,16717666.666666666,780365566666.6666,0.783950335971926,46679.09596634299
Netherlands,2011-10-01,15253614.14,16725000.0,779272900000.0,0.9120247617339313,46593.297458893874
Netherlands,2011-11-01,16987098.139999997,16728666.666666666,780355733333.3334,1.015448420276571,46647.81413143108
Netherlands,2011-12-01,17232425.09,16732333.333333334,781438566666.6666,1.0298877476741637,46702.30691077156
Netherlands,2012-01-01,18373333.19,16736000.0,782521400000.0,1.0978330060946464,46756.775812619504
Netherlands,2012-02-01,19362572.85,16738666.666666666,784594133333.3334,1.1567571799824758,46873.15596622591
Netherlands,2012-03-01,17055786.74,16741333.333333334,786666866666.6666,1.0187830563077411,46989.49904428161
Netherlands,2012-04-01,16349865.27,16744000.0,788739600000.0,0.9764611365265169,47105.80506450072
Netherlands,2012-05-01,13601833.360000001,16749666.666666666,790714133333.3334,0.8120659133515096,47207.75338812713
Netherlands,2012-06-01,12978430.58,16755333.333333334,792688666666.6666,0.7745850423745673,47309.63275375005
Netherlands,2012-07-01,13288779.24,16761000.0,794663200000.0,0.7928392840522642,47411.44323131078
Netherlands,2012-08-01,13027207.19,16767000.0,796724766666.6666,0.7769551613288006,47517.43106498876
Netherlands,2012-09-01,13087748.35,16773000.0,798786333333.3334,0.7802866720324331,47623.34307120571
Netherlands,2012-10-01,15250731.700000001,16779000.0,800847900000.0,0.9089177960545921,47729.179331306994
Netherlands,2012-11-01,16664318.26,16781333.333333332,806386866666.6666,0.9930270693627841,48052.61004290482
Netherlands,2012-12-01,17351453.08,16783666.666666668,811925833333.3334,1.0338297003038666,48375.950825207045
Netherlands,2013-01-01,19390367.77,16786000.0,817464800000.0,1.1551511837245323,48699.20171571548
Netherlands,2013-02-01,18663777.05,16788333.333333332,819457433333.3334,1.1117111317383104,48811.12478904001
Netherlands,2013-03-01,19240101.57,16790666.666666668,821450066666.6666,1.1458807414833636,48923.016755340264
Netherlands,2013-04-01,15773662.95,16793000.0,823442700000.0,0.9392998838801881,49034.87762758292
Netherlands,2013-05-01,13994555.14,16798666.666666668,826364333333.3334,0.8330753516152075,49192.25732200968
Netherlands,2013-06-01,12589511.53,16804333.333333332,829285966666.6666,0.7491824448059032,49349.53087497273
Netherlands,2013-07-01,12907983.94,16810000.0,832207600000.0,0.7678753087447947,49506.6983938132
Netherlands,2013-08-01,12610494.049999999,16816333.333333332,833703733333.3334,0.7498955806854447,49577.022339392264
Netherlands,2013-09-01,12778272.27,16822666.666666668,835199866666.6666,0.7595866055718474,49647.2933343901
Netherlands,2013-10-01,14167048.64,16829000.0,836696000000.0,0.8418235569552558,49717.51143858815
Netherlands,2013-11-01,16531208.8,16832000.0,833668833333.3334,0.9821298003802282,49528.8042617237
Netherlands,2013-12-01,16979533.71,16835000.0,830641666666.6666,1.008585310959311,49340.16434016434
Netherlands,2014-01-01,17953123.7,16838000.0,827614500000.0,1.0662266124242783,49151.591637961756
Netherlands,2014-02-01,16646868.46,16843000.0,827991733333.3334,0.9883553084367394,49159.39757367057
Netherlands,2014-03-01,16747199.14,16848000.0,828368966666.6666,0.9940170429724596,49167.19887622665
Netherlands,2014-04-01,14425652.85,16853000.0,828746200000.0,0.855969432741945,49174.99554975375
Netherlands,2014-05-01,13476247.96,16860000.0,828843200000.0,0.7993029632265718,49160.332147093715
Netherlands,2014-06-01,12519280.27,16867000.0,828940200000.0,0.7422351497005988,49145.68091539693
Netherlands,2014-07-01,12717661.33,16874000.0,829037200000.0,0.753683852672751,49131.041839516416
Netherlands,2014-08-01,12325951.68,16881000.0,831212366666.6666,0.7301671512351164,49239.52175029125
Netherlands,2014-09-01,12742484.51,16888000.0,833387533333.3334,0.7545289264566556,49347.91173219644
Netherlands,2014-10-01,14166823.340000002,16895000.0,835562700000.0,0.8385216537437112,49456.21189701095
Netherlands,2014-11-01,16294762.940000001,16901000.0,837391333333.3334,0.9641301070942548,49546.85127112794
Netherlands,2014-12-01,17896093.799999997,16907000.0,839219966666.6666,1.0585020287454898,49637.4263125727
Netherlands,2015-01-01,18937144.69,16913000.0,841048600000.0,1.1196798137527346,49727.93708981257
Netherlands,2015-02-01,18337897.509999998,16916333.333333332,843913700000.0,1.0840350062070188,49887.50714299789
Netherlands,2015-03-01,17917890.28,16919666.666666668,846778800000.0,1.0589978297444789,50047.014322583185
Netherlands,2015-04-01,15926503.12,16923000.0,849643900000.0,0.9411158257992082,50206.458665721206
Netherlands,2015-05-01,14078849.61,16931000.0,852153800000.0,0.831542709231587,50330.97867816431
Netherlands,2015-06-01,12827592.290000001,16939000.0,854663700000.0,0.7572815567625008,50455.381073262884
Netherlands,2015-07-01,13300391.100000001,16947000.0,857173600000.0,0.7848227473889184,50579.66601758423
Netherlands,2015-08-01,12990535.53,16956666.666666668,858107266666.6666,0.7661019577354039,50605.8934539021
Netherlands,2015-09-01,13525002.17,16966333.333333332,859040933333.3334,0.7971670663470796,50632.09100375254
Netherlands,2015-10-01,15726375.64,16976000.0,859974600000.0,0.9263887629594723,50658.25871819039
Netherlands,2015-11-01,15950908.040000001,16981333.333333332,863536066666.6666,0.939320118561558,50852.076790201005
Netherlands,2015-12-01,15892795.93,16986666.666666668,867097533333.3334,0.9356041560047095,51045.77315541601
Netherlands,2016-01-01,17950180.63,16992000.0,870659000000.0,1.056390102989642,51239.34792843691
Netherlands,2016-02-01,17235956.020000003,16998333.333333332,874446200000.0,1.0139791756054517,51443.055201490344
Netherlands,2016-03-01,17552468.540000003,17004666.666666668,878233400000.0,1.0322147963304191,51646.610734308226
Netherlands,2016-04-01,15730648.540000001,17011000.0,882020600000.0,0.9247339098230557,51850.014696372935
Netherlands,2016-05-01,13299887.930000002,17021666.666666668,887097333333.3334,0.7813505099383139,52115.774013512186
Netherlands,2016-06-01,12991589.65,17032333.333333332,892174066666.6666,0.7627604154842751,52381.20046186665
Netherlands,2016-07-01,12858403.1,17043000.0,897250800000.0,0.7544682919673766,52646.29466643197
Netherlands,2016-08-01,12771228.48,17053666.666666668,902195200000.0,0.7488846081976506,52903.29743359199
Netherlands,2016-09-01,13270880.030000001,17064333.333333332,907139600000.0,0.777696952513039,53159.9789033657
Netherlands,2016-10-01,16451230.97,17075000.0,912084000000.0,0.963468870863836,53416.33967789166
Netherlands,2016-11-01,17942406.16,17081333.333333332,916003233333.3334,1.050410164702209,53625.979626883156
Netherlands,2016-12-01,18321029.09,17087666.666666668,919922466666.6666,1.072178516083725,53835.464174940986
Netherlands,2017-01-01,20130541.919999998,17094000.0,923841700000.0,1.17763787995788,54044.79349479349
Netherlands,2017-02-01,17519563.11,17100000.0,928242133333.3334,1.0245358543859648,54283.1656920078
Netherlands,2017-03-01,16637150.75,17106000.0,932642566666.6666,0.9725915322109201,54521.37066916092
Netherlands,2017-04-01,15861851.370000001,17112000.0,937043000000.0,0.9269431609396915,54759.408602150535
Netherlands,2017-05-01,13376242.91,17122666.666666668,941581033333.3334,0.7812009174972745,54990.326662513624
Netherlands,2017-06-01,13304669.73,17133333.333333332,946119066666.6666,0.7765371437743191,55220.95719844358
Netherlands,2017-07-01,13013769.17,17144000.0,950657100000.0,0.7590859291880542,55451.30074661689
Netherlands,2017-08-01,12037557.22,17154666.666666668,955931000000.0,0.7017074393750972,55724.2538473496
Netherlands,2017-09-01,12866385.63,17165333.333333332,961204900000.0,0.7495564100124282,55996.867717881
Netherlands,2017-10-01,14607522.39,17176000.0,966478800000.0,0.8504612476711692,56269.14299021891
Netherlands,2017-11-01,17493403.23,17182000.0,970533800000.0,1.0181238057269235,56485.49644977302
Netherlands,2017-12-01,18267129.25,17188000.0,974588800000.0,1.0627838753781709,56701.69885966954
Netherlands,2018-01-01,19678664.44,17194000.0,978643800000.0,1.1445076445271607,56917.75037803885
Netherlands,2018-02-01,17319194.479999997,17199333.333333332,984206033333.3334,1.0069689414318383,57223.49897282841
Netherlands,2018-03-01,16285517.83,17204666.666666668,989768266666.6666,0.9465756091370557,57529.058007517335
Netherlands,2018-04-01,15302828.799999999,17210000.0,995330500000.0,0.8891823823358512,57834.42765833817
Netherlands,2018-05-01,12487454.690000001,17221333.333333332,997583400000.0,0.7251154395710747,57927.187209662436
Netherlands,2018-06-01,12899549.950000001,17232666.666666668,999836300000.0,0.7485521654609463,58019.824751441054
Netherlands,2018-07-01,12533054.25,17244000.0,1002089200000.0,0.7268066718858733,58112.34052424032
Netherlands,2018-08-01,12059834.41,17255333.333333332,1005146333333.3334,0.6989047488699147,58251.34258007187
Netherlands,2018-09-01,12617868.0,17266666.666666668,1008203466666.6666,0.7307645559845559,58390.16216216215
Netherlands,2018-10-01,14231887.059999999,17278000.0,1011260600000.0,0.8236999108693135,58528.799629586756
Netherlands,2018-11-01,16809823.810000002,17283333.333333332,1015062466666.6666,0.9726031134040504,58730.71166827387
Netherlands,2018-12-01,17914085.8,17288666.666666668,1018864333333.3334,1.0361750935101994,58932.49913237959
Netherlands,2019-01-01,19137688.95,17294000.0,1022666200000.0,1.1066085896842834,59134.16213715739
Netherlands,2019-02-01,16510673.63,17301666.666666668,1027149700000.0,0.954282263558424,59367.095655524514
Netherlands,2019-03-01,15871049.46,17309333.333333332,1031633200000.0,0.9169070324295179,59599.822831613004
Netherlands,2019-04-01,15201724.01,17317000.0,1036116700000.0,0.8778497436045505,59832.343939481434
Netherlands,2019-05-01,13064202.75,17330333.333333332,1040785566666.6666,0.7538344761593353,60055.715412282894
Netherlands,2019-06-01,12588576.38,17343666.666666668,1045454433333.3334,0.7258313147931041,60278.743441409926
Netherlands,2019-07-01,12603380.1,17357000.0,1050123300000.0,0.7261266405484819,60501.42881834418
Netherlands,2019-08-01,11534540.0,17370000.0,1056017333333.3333,0.664049510650547,60795.47111878718
Netherlands,2019-09-01,12304667.030000001,17383000.0,1061911366666.6666,0.7078563556348157,61089.07361598496
Netherlands,2019-10-01,13855815.3,17396000.0,1067805399999.9999,0.796494326281904,61382.23729593009
Netherlands,2019-11-01,16943650.91,,,,
Netherlands,2019-12-01,17588836.67,,,,
Portugal,2000-01-01,8165249.709,10260900.0,191274700000.0,0.7957635011548695,18641.123098363692
Portugal,2000-02-01,7190264.24,10267433.333333334,191479100000.0,0.7002981179976819,18649.169055557537
Portugal,2000-03-01,7132840.882999999,10273966.666666666,191683500000.0,0.6942635804087354,18657.20477971832
Portugal,2000-04-01,6909071.179,10280500.0,191887900000.0,0.6720559485433587,18665.23029035553
Portugal,2000-05-01,5444344.066,10286966.666666666,193234300000.0,0.5292467879420237,18784.38088325357
Portugal,2000-06-01,5820836.864,10293433.333333334,194580700000.0,0.565490315573359,18903.381767664174
Portugal,2000-07-01,5931885.505,10299900.0,195927100000.0,0.5759168055029661,19022.2332255653
Portugal,2000-08-01,5531686.711999999,10306000.0,196612666666.66666,0.5367442957500485,19077.4953101753
Portugal,2000-09-01,5644768.431000001,10312100.0,197298233333.33334,0.5473927164205158,19132.692015528683
Portugal,2000-10-01,6533670.049000001,10318200.0,197983800000.0,0.633218007888973,19187.82345757981
Portugal,2000-11-01,7183520.529,10325166.666666666,198029533333.33334,0.6957292565737438,19179.306225888206
Portugal,2000-12-01,7443199.0370000005,10332133.333333334,198075266666.66666,0.7203932427959376,19170.800480055746
Portugal,2001-01-01,6483503.517,10339100.0,198121000000.0,0.6270858698532754,19162.30619686433
Portugal,2001-02-01,6201657.865999999,10344366.666666666,199141900000.0,0.5995203056736195,19251.241416423112
Portugal,2001-03-01,6105199.133,10349633.333333334,200162800000.0,0.5898952104261342,19340.08612221367
Portugal,2001-04-01,6067654.94,10354900.0,201183700000.0,0.5859694386232606,19428.84045234623
Portugal,2001-05-01,6274222.944,10360233.333333334,201710700000.0,0.6056063355072441,19469.70628074657
Portugal,2001-06-01,6137601.202,10365566.666666666,202237700000.0,0.5921143917521795,19510.53005624391
Portugal,2001-07-01,6222004.901000001,10370900.0,202764700000.0,0.5999484038029487,19551.311843716554
Portugal,2001-08-01,5647596.091,10375933.333333334,204301033333.33334,0.5442976462519035,19689.8945637019
Portugal,2001-09-01,5920003.282,10380966.666666666,205837366666.66666,0.5702747607319807,19828.34289677583
Portugal,2001-10-01,6397747.488,10386000.0,207373700000.0,0.6159972547660312,19966.657038320816
Portugal,2001-11-01,7828185.3,10390866.666666666,208269700000.0,0.7533717399254474,20043.535027556252
Portugal,2001-12-01,8866004.34,10395733.333333334,209165700000.0,0.8528503046121485,20120.341037348655
Portugal,2002-01-01,8429941.954,10400600.0,210061700000.0,0.8105245806972674,20197.075168740266
Portugal,2002-02-01,7845994.999,10405066.666666666,210510800000.0,0.7540552358146032,20231.56667264666
Portugal,2002-03-01,7605899.575999999,10409533.333333334,210959900000.0,0.7306667198657639,20266.028576369095
Portugal,2002-04-01,7244136.307,10414000.0,211409000000.0,0.6956151629537162,20300.460917995006
Portugal,2002-05-01,6850270.896,10418166.666666666,211927666666.66666,0.6575313215057031,20342.12673375034
Portugal,2002-06-01,6293535.094,10422333.333333334,212446333333.33334,0.6038508741484632,20383.759234976173
Portugal,2002-07-01,6463721.831,10426500.0,212965000000.0,0.6199320798925815,20425.35846161224
Portugal,2002-08-01,5789045.855,10430133.333333334,213312200000.0,0.5550308581865364,20451.531460128346
Portugal,2002-09-01,6108391.888,10433766.666666666,213659400000.0,0.5854445554657475,20477.686230284366
Portugal,2002-10-01,6634556.295,10437400.0,214006600000.0,0.6356522021767873,20503.822791116563
Portugal,2002-11-01,7015502.107,10441266.666666666,214858700000.0,0.6719014398316935,20577.838576417933
Portugal,2002-12-01,6517860.977,10445133.333333334,215710800000.0,0.6240093610102312,20651.79956215654
Portugal,2003-01-01,6899580.401000001,10449000.0,216562900000.0,0.6603101158962581,20725.705809168343
Portugal,2003-02-01,7056446.4459999995,10451600.0,216431666666.66666,0.6751546601477285,20707.993672420173
Portugal,2003-03-01,6395742.798,10454200.0,216300433333.33334,0.6117869179851161,20690.29034582592
Portugal,2003-04-01,6115486.71,10456800.0,216169200000.0,0.584833477736975,20672.595822813862
Portugal,2003-05-01,5801496.101,10458366.666666666,217148466666.66666,0.5547229587475418,20763.133822681044
Portugal,2003-06-01,6339670.334000001,10459933.333333334,218127733333.33334,0.6060908929311213,20853.644701368397
Portugal,2003-07-01,6341386.0649999995,10461500.0,219107000000.0,0.6061641318166611,20944.128471060554
Portugal,2003-08-01,6007305.722,10463633.333333334,219572933333.33334,0.574112789566403,20984.387195015115
Portugal,2003-09-01,6107398.524999999,10465766.666666666,220038866666.66666,0.5835595919075844,21024.629506358826
Portugal,2003-10-01,6702755.711,10467900.0,220504800000.0,0.6403152218687607,21064.855415126243
Portugal,2003-11-01,6814690.31,10470300.0,221122800000.0,0.6508591262905552,21119.051030056446
Portugal,2003-12-01,7161154.624,10472700.0,221740800000.0,0.6837925868209727,21173.22180526512
Portugal,2004-01-01,7156561.2639999995,10475100.0,222358800000.0,0.6831974171129631,21227.3677578257
Portugal,2004-02-01,6918878.286,10476966.666666666,223109333333.33334,0.6603894529905285,21295.222217626604
Portugal,2004-03-01,7364875.706,10478833.333333334,223859866666.66666,0.7028335571071843,21363.052502664097
Portugal,2004-04-01,6416458.458,10480700.0,224610400000.0,0.6122165941206217,21430.858625855144
Portugal,2004-05-01,6131878.934,10482766.666666666,225057800000.0,0.5849485282829279,21469.3131266237
Portugal,2004-06-01,6081320.042,10484833.333333334,225505200000.0,0.580011131189496,21507.752467850387
Portugal,2004-07-01,6142400.466,10486900.0,225952600000.0,0.5857212775939505,21546.176658497745
Portugal,2004-08-01,5572302.806,10488900.0,226546933333.33334,0.5312571200030508,21598.731357276105
Portugal,2004-09-01,5815259.564,10490900.0,227141266666.66666,0.5543146502206675,21651.26601785039
Portugal,2004-10-01,6335082.017,10492900.0,227735600000.0,0.603749394066464,21703.780651678753
Portugal,2004-11-01,7350124.266,10494000.0,229299433333.33334,0.7004120703259005,21850.527285432945
Portugal,2004-12-01,8321822.972,10495100.0,230863266666.66666,0.7929246002420177,21997.24315791814
Portugal,2005-01-01,8649597.733000001,10496200.0,232427100000.0,0.8240694473237935,22143.928278805663
Portugal,2005-02-01,8389214.884000001,10497533.333333334,233904266666.66666,0.7991605854073657,22281.831287350044
Portugal,2005-03-01,7629073.689,10498866.666666666,235381433333.33334,0.7266568793774567,22419.699269127465
Portugal,2005-04-01,6652222.010000001,10500200.0,236858600000.0,0.6335328860402659,22557.53223748119
Portugal,2005-05-01,6119329.221,10502200.0,237975133333.33334,0.5826711756584335,22659.550697314215
Portugal,2005-06-01,6285033.029,10504200.0,239091666666.66666,0.5983352400944384,22761.530308511516
Portugal,2005-07-01,6226203.9059999995,10506200.0,240208200000.0,0.5926218714663722,22863.471093259217
Portugal,2005-08-01,5737631.305,10507733.333333334,241945933333.33334,0.5460389146723682,23025.51136940412
Portugal,2005-09-01,5787420.833000001,10509266.666666666,243683666666.66666,0.5506969245871898,23187.504361230407
Portugal,2005-10-01,6239116.933999999,10510800.0,245421400000.0,0.5935910619553221,23349.450089431823
Portugal,2005-11-01,7376298.947000001,10512666.666666666,247829466666.66666,0.7016582167860994,23574.367429767266
Portugal,2005-12-01,7888715.165,10514533.333333334,250237533333.33334,0.750267740365716,23799.204910029293
Portugal,2006-01-01,8545798.932,10516400.0,252645600000.0,0.8126163831729489,24023.962572743523
Portugal,2006-02-01,8026744.474,10517766.666666666,254976033333.33334,0.7631605385807507,24242.412045649744
Portugal,2006-03-01,6985498.395,10519133.333333334,257306466666.66666,0.6640754683529061,24460.804755778358
Portugal,2006-04-01,6157973.125,10520500.0,259636900000.0,0.5853308421652963,24679.1407252507
Portugal,2006-05-01,6056297.579,10521500.0,260453100000.0,0.5756116123176354,24754.369624103027
Portugal,2006-06-01,5981675.584,10522500.0,261269300000.0,0.5684652491328106,24829.5842242813
Portugal,2006-07-01,6205906.47,10523500.0,262085500000.0,0.5897188644462393,24904.78452986174
Portugal,2006-08-01,5934838.910999999,10525233.333333334,262879900000.0,0.5638676809381897,24976.158881671665
Portugal,2006-09-01,5863952.5940000005,10526966.666666666,263674300000.0,0.5570410527249066,25047.50972898176
Portugal,2006-10-01,5686643.094,10528700.0,264468700000.0,0.5401087592960194,25118.83708340061
Portugal,2006-11-01,5885350.294,10530600.0,265585233333.33334,0.5588808134389304,25220.33249134269
Portugal,2006-12-01,7291313.579,10532500.0,266701766666.66666,0.6922680825065274,25321.79128095577
Portugal,2007-01-01,8187908.902,10534400.0,267818300000.0,0.7772544142998177,25423.213472053463
Portugal,2007-02-01,6664954.649999999,10536633.333333334,268441200000.0,0.6325506866519666,25476.942350339606
Portugal,2007-03-01,6616886.476,10538866.666666666,269064100000.0,0.6278556020571472,25530.648456823317
Portugal,2007-04-01,6514357.057,10541100.0,269687000000.0,0.6179959451100929,25584.3318059785
Portugal,2007-05-01,5940816.267999999,10542866.666666666,270273033333.3333,0.56349154891459,25635.6304104513
Portugal,2007-06-01,5732332.489,10544633.333333334,270859066666.66666,0.5436255873287833,25686.911825604806
Portugal,2007-07-01,5828193.254,10546400.0,271445099999.99997,0.552623952628385,25738.17606007737
Portugal,2007-08-01,5388025.102,10547566.666666666,273093833333.3333,0.5108311018339143,25891.643254210292
Portugal,2007-09-01,5621909.973,10548733.333333334,274742566666.66666,0.532946449147133,26045.076502076077
Portugal,2007-10-01,6001403.601,10549900.0,276391300000.0,0.5688588139224068,26198.475814936635
Portugal,2007-11-01,7215622.368000001,10551200.0,277264566666.6667,0.6838674622791721,26278.0126115197
Portugal,2007-12-01,8199126.124000001,10552500.0,278137833333.3333,0.7769842334991709,26357.529811261153
Portugal,2008-01-01,7415181.598999999,10553800.0,279011100000.0,0.7026077430877977,26437.027421402716
Portugal,2008-02-01,6929921.535,10554933.333333334,279555333333.3333,0.6565575846049873,26485.750738990926
Portugal,2008-03-01,6900523.8209999995,10556066.666666666,280099566666.6667,0.6537021827258891,26534.46359439438
Portugal,2008-04-01,5751130.387,10557200.0,280643800000.0,0.5447590636721859,26583.165990982456
Portugal,2008-05-01,5741058.72,10558133.333333334,281773166666.6667,0.54375698229485,26687.782562574193
Portugal,2008-06-01,5398995.101000001,10559066.666666666,282902533333.3333,0.5113136673380224,26792.380639703002
Portugal,2008-07-01,5791572.884000001,10560000.0,284031900000.0,0.5484444018939394,26896.960227272728
Portugal,2008-08-01,5402428.085,10560533.333333334,283536166666.6667,0.5115677319011666,26848.6597899096
Portugal,2008-09-01,5681858.708,10561066.666666666,283040433333.3333,0.5380004584132916,26800.364230885767
Portugal,2008-10-01,6140125.098,10561600.0,282544700000.0,0.5813631550143917,26752.073549462202
Portugal,2008-11-01,7257279.561000001,10562433.333333334,280594700000.0,0.6870840583766998,26565.34636905006
Portugal,2008-12-01,7375534.7979999995,10563266.666666666,278644700000.0,0.6982248040063365,26378.648650354375
Portugal,2009-01-01,7731041.827,10564100.0,276694700000.0,0.7318220981437131,26191.980386403007
Portugal,2009-02-01,6769612.206,10565033.333333334,277001733333.3333,0.6407563509185963,26218.72781597155
Portugal,2009-03-01,6595754.414,10565966.666666666,277308766666.6667,0.6242452415459699,26245.470520129096
Portugal,2009-04-01,6667988.579,10566900.0,277615800000.0,0.6310259942840379,26272.20850012776
Portugal,2009-05-01,5895914.571,10567766.666666666,278829733333.3333,0.5579149083218466,26384.925228603963
Portugal,2009-06-01,5833852.713,10568633.333333334,280043666666.6667,0.5519968882447747,26497.6234707105
Portugal,2009-07-01,5797756.733,10569500.0,281257600000.0,0.5485365185675766,26610.303230994843
Portugal,2009-08-01,5533405.537,10570466.666666666,281820933333.3333,0.5234778852715427,26661.162862566773
Portugal,2009-09-01,5725213.974,10571433.333333334,282384266666.6667,0.5415740508855627,26712.01319278685
Portugal,2009-10-01,5813186.098999999,10572400.0,282947600000.0,0.5498454559986379,26762.854224206425
Portugal,2009-11-01,6184579.169,10572833.333333334,284104966666.6667,0.5849500293834827,26871.223418509704
Portugal,2009-12-01,7044369.766,10573266.666666666,285262333333.3333,0.6662434598578806,26979.583730036127
Portugal,2010-01-01,6167919.767,10573700.0,286419700000.0,0.5833265334745642,27087.93515987781
Portugal,2010-02-01,6032315.525,10573566.666666666,287296433333.3333,0.5705090548127879,27171.194204415413
Portugal,2010-03-01,5712764.17,10573433.333333334,288173166666.6667,0.5402941494878674,27254.455348782958
Portugal,2010-04-01,5132124.1049999995,10573300.0,289049900000.0,0.48538527280981336,27337.71859305988
Portugal,2010-05-01,5461698.4629999995,10573000.0,289057533333.3333,0.5165703644188026,27339.2162426306
Portugal,2010-06-01,5376457.055,10572700.0,289065166666.6667,0.5085226153205898,27340.713977192834
Portugal,2010-07-01,5692890.298,10572400.0,289072800000.0,0.5384671690439258,27342.21179675381
Portugal,2010-08-01,5552545.475,10572600.0,288841133333.3333,0.5251825922668029,27319.78258265075
Portugal,2010-09-01,5855115.871,10572800.0,288609466666.6667,0.553790469033747,27297.354217110576
Portugal,2010-10-01,5891506.058,10573000.0,288377800000.0,0.5572217968410101,27274.92670008512
Portugal,2010-11-01,6545613.274,10571166.666666666,287387600000.0,0.6191949744430606,27185.987040219465
Portugal,2010-12-01,6847337.660999999,10569333.333333334,286397400000.0,0.6478495327046802,27097.016525797906
Portugal,2011-01-01,6139442.878,10567500.0,285407200000.0,0.5809740125857582,27008.01514076177
Portugal,2011-02-01,6594314.677,10565533.333333334,284997100000.0,0.6241345769262319,26974.22751967088
Portugal,2011-03-01,6333341.61,10563566.666666666,284587000000.0,0.5995457604281383,26940.42731779355
Portugal,2011-04-01,4867795.1620000005,10561600.0,284176900000.0,0.4608956182775337,26906.614528101803
Portugal,2011-05-01,5819596.175,10559366.666666666,283643200000.0,0.551131176585717,26861.762542576733
Portugal,2011-06-01,5453778.345,10557133.333333334,283109500000.0,0.5165965203622195,26816.8915804164
Portugal,2011-07-01,5235485.029,10554900.0,282575800000.0,0.49602412424561104,26772.00162957489
Portugal,2011-08-01,5279903.172,10552000.0,281147333333.3333,0.5003698987869598,26643.985342431133
Portugal,2011-09-01,5314718.541,10549100.0,279718866666.6667,0.503807769477965,26515.898670660692
Portugal,2011-10-01,5440121.783,10546200.0,278290400000.0,0.5158371530029774,26387.741556200337
Portugal,2011-11-01,5886685.779,10542133.333333334,278415866666.6667,0.5583960658500493,26409.82217388005
Portugal,2011-12-01,6544216.3719999995,10538066.666666666,278541333333.3333,0.6210073041860936,26431.919833492546
Portugal,2012-01-01,6920213.9059999995,10534000.0,278666800000.0,0.6569407543193468,26454.034554775015
Portugal,2012-02-01,6892965.4350000005,10529800.0,278191900000.0,0.6546150387471747,26419.485650249768
Portugal,2012-03-01,5664217.832,10525600.0,277717000000.0,0.5381372873755416,26384.90917382382
Portugal,2012-04-01,5213925.711,10521400.0,277242100000.0,0.49555436643412476,26350.305092478186
Portugal,2012-05-01,4662039.118,10517200.0,277447333333.3333,0.44327759460692956,26380.342042875796
Portugal,2012-06-01,4787663.889,10513000.0,277652566666.6667,0.4554041557119757,26410.40299311963
Portugal,2012-07-01,5124340.535999999,10508800.0,277857800000.0,0.4876237568514007,26440.487971985385
Portugal,2012-08-01,5095955.184,10504233.333333334,277969400000.0,0.4851334716479388,26462.607139343818
Portugal,2012-09-01,5360413.558999999,10499666.666666666,278081000000.0,0.5105317844058541,26484.745547477698
Portugal,2012-10-01,5080750.186,10495100.0,278192600000.0,0.4841068866423378,26506.90322150337
Portugal,2012-11-01,5499143.933999999,10489666.666666666,280440900000.0,0.5242439162985796,26734.96774603578
Portugal,2012-12-01,5524316.651000001,10484233.333333334,282689200000.0,0.5269166066188277,26963.268654201387
Portugal,2013-01-01,6425024.578,10478800.0,284937500000.0,0.6131450717639424,27191.806313700043
Portugal,2013-02-01,6035969.901000001,10474166.666666666,286986866666.6667,0.5762720885671097,27399.493993157772
Portugal,2013-03-01,5623852.021,10469533.333333334,289036233333.3333,0.5371635814076399,27607.36549862139
Portugal,2013-04-01,4988601.226,10464900.0,291085600000.0,0.476698413362765,27815.421074257756
